temperature,wind_speed,humidity,solar_dir,solar_diff,solar_global
7:27:15:0:0,80.2,2.36,0.28,39,13,52
7:27:16:0:0,81.1,1.71,0.26,48,16,64
7:27:17:0:0,82.8,1.75,0.23,59,20,78
7:27:18:0:0,86.9,1.94,0.22,57,19,76
7:27:19:0:0,89.1,2.39,0.18,69,23,92
7:27:20:0:0,86.9,2.36,0.16,55,18,73
7:27:21:0:0,84.0,2.99,0.19,13,4,18
7:27:22:0:0,85.8,3.07,0.19,20,7,27
7:27:23:0:0,80.4,3.0,0.26,12,4,16
7:28:0:0:0,79.3,2.46,0.29,6,2,9
7:28:1:0:0,76.5,1.23,0.33,3,1,4
7:28:2:0:0,74.5,0.48,0.34,0,0,0
7:28:3:0:0,72.1,0.19,0.35,0,0,0
7:28:4:0:0,71.2,1.5,0.41,0,0,0
7:28:5:0:0,70.0,1.73,0.43,0,0,0
7:28:6:0:0,68.0,0.65,0.46,0,0,0
7:28:7:0:0,68.0,1.33,0.51,0,0,0
7:28:8:0:0,66.7,0.68,0.54,0,0,0
7:28:9:0:0,66.0,1.36,0.52,0,0,0
7:28:10:0:0,66.0,0.55,0.54,0,0,0
7:28:11:0:0,64.4,1.01,0.56,0,0,0
7:28:12:0:0,64.4,1.52,0.57,0,0,0
7:28:13:0:0,68.4,2.0,0.55,8,3,10
7:28:14:0:0,72.5,2.1,0.47,23,8,31
7:28:15:0:0,75.2,1.74,0.41,32,11,43
7:28:16:0:0,78.3,1.42,0.37,50,17,66
7:28:17:0:0,83.5,1.81,0.31,57,19,77
7:28:18:0:0,82.0,2.08,0.27,67,22,89
7:28:19:0:0,82.2,2.17,0.23,42,14,56
7:28:20:0:0,81.7,2.34,0.24,22,7,29
7:28:21:0:0,86.4,2.25,0.19,46,15,62
7:28:22:0:0,87.4,2.29,0.1,42,14,56
7:28:23:0:0,85.3,2.99,0.09,34,11,46
7:29:0:0:0,85.1,2.43,0.12,24,8,33
7:29:1:0:0,84.0,2.76,0.13,9,3,13
7:29:2:0:0,79.9,2.02,0.15,0,0,1
7:29:3:0:0,77.2,1.85,0.17,0,0,0
7:29:4:0:0,75.0,2.28,0.18,0,0,0
7:29:5:0:0,76.1,3.34,0.27,0,0,0
7:29:6:0:0,69.6,2.64,0.33,0,0,0
7:29:7:0:0,68.9,1.61,0.39,0,0,0
7:29:8:0:0,69.3,1.57,0.42,0,0,0
7:29:9:0:0,66.4,0.99,0.44,0,0,0
7:29:10:0:0,66.0,0.54,0.47,0,0,0
7:29:11:0:0,63.0,0.85,0.51,0,0,0
7:29:12:0:0,62.6,0.79,0.55,1,0,2
7:29:13:0:0,66.2,1.55,0.5,10,3,13
7:29:14:0:0,72.5,2.93,0.42,25,8,33
7:29:15:0:0,76.6,2.31,0.35,35,12,47
7:29:16:0:0,79.9,1.99,0.3,48,16,64
7:29:17:0:0,84.9,2.56,0.27,55,18,73
7:29:18:0:0,82.4,1.99,0.26,31,10,41
7:29:19:0:0,82.9,1.29,0.22,27,9,36
7:29:20:0:0,71.8,2.97,0.22,20,7,26
7:29:21:0:0,72.0,3.17,0.53,2,1,3
7:29:22:0:0,80.4,3.53,0.32,21,7,28
7:29:23:0:0,85.1,2.29,0.21,33,11,44
7:30:0:0:0,83.8,2.14,0.17,22,7,30
7:30:1:0:0,79.3,1.71,0.21,7,2,10
7:30:2:0:0,73.6,2.48,0.26,0,0,0
7:30:3:0:0,73.2,2.25,0.28,0,0,0
7:30:4:0:0,69.1,0.83,0.34,0,0,0
7:30:5:0:0,67.3,0.33,0.35,0,0,0
7:30:6:0:0,68.0,1.0,0.38,0,0,0
7:30:7:0:0,68.2,0.17,0.39,0,0,0
7:30:8:0:0,64.8,1.21,0.41,0,0,0
7:30:9:0:0,63.5,1.72,0.42,0,0,0
7:30:10:0:0,64.2,1.9,0.44,0,0,0
7:30:11:0:0,62.6,2.21,0.44,0,0,0
7:30:12:0:0,64.4,2.28,0.44,2,1,2
7:30:13:0:0,67.3,1.71,0.39,12,4,16
7:30:14:0:0,70.9,1.27,0.34,25,8,33
7:30:15:0:0,74.8,1.08,0.29,34,11,45
7:30:16:0:0,81.9,1.49,0.24,49,16,66
7:30:17:0:0,81.7,1.9,0.18,46,15,61
7:30:18:0:0,84.0,2.75,0.13,65,22,87
7:30:19:0:0,85.3,3.01,0.12,58,19,77
7:30:20:0:0,87.3,3.36,0.12,60,20,80
7:30:21:0:0,85.3,3.07,0.1,45,15,60
7:30:22:0:0,88.7,3.74,0.09,49,16,65
7:30:23:0:0,86.4,3.32,0.09,27,9,36
7:31:0:0:0,85.3,3.04,0.09,12,4,15
7:31:1:0:0,83.5,2.59,0.09,7,2,10
7:31:2:0:0,78.8,2.17,0.11,0,0,0
7:31:3:0:0,78.8,2.21,0.13,0,0,0
7:31:4:0:0,78.6,3.25,0.15,0,0,0
7:31:5:0:0,77.7,3.68,0.17,0,0,0
7:31:6:0:0,77.0,3.45,0.18,0,0,0
7:31:7:0:0,75.2,3.95,0.2,0,0,0
7:31:8:0:0,72.1,2.74,0.21,0,0,0
7:31:9:0:0,66.9,1.74,0.26,0,0,0
7:31:10:0:0,63.9,1.66,0.31,0,0,0
7:31:11:0:0,63.0,0.81,0.33,0,0,0
7:31:12:0:0,63.5,2.68,0.34,1,0,2
7:31:13:0:0,68.0,2.85,0.31,12,4,16
7:31:14:0:0,72.7,2.37,0.27,25,8,33
7:31:15:0:0,79.2,2.57,0.23,38,13,51
7:31:16:0:0,81.0,2.99,0.19,49,16,65
7:31:17:0:0,83.3,1.93,0.17,58,19,77
7:31:18:0:0,87.1,2.16,0.15,66,22,88
7:31:19:0:0,93.0,2.3,0.13,67,22,90
7:31:20:0:0,91.0,2.11,0.11,54,18,72
7:31:21:0:0,88.7,2.1,0.1,52,17,69
7:31:22:0:0,89.8,1.72,0.09,44,15,59
7:31:23:0:0,89.1,2.19,0.08,24,8,32
8:1:0:0:0,87.8,1.39,0.07,14,5,19
8:1:1:0:0,84.0,0.57,0.08,7,2,9
8:1:2:0:0,81.1,1.67,0.14,0,0,0
8:1:3:0:0,77.4,1.93,0.18,0,0,0
8:1:4:0:0,76.6,2.52,0.18,0,0,0
8:1:5:0:0,77.7,2.5,0.18,0,0,0
8:1:6:0:0,71.6,1.16,0.21,0,0,0
8:1:7:0:0,70.3,1.17,0.24,0,0,0
8:1:8:0:0,70.3,1.53,0.24,0,0,0
8:1:9:0:0,63.7,0.71,0.25,0,0,0
8:1:10:0:0,65.3,2.84,0.28,0,0,0
8:1:11:0:0,65.1,2.85,0.28,0,0,0
8:1:12:0:0,64.9,1.03,0.28,1,0,1
8:1:13:0:0,68.5,1.17,0.29,4,1,5
8:1:14:0:0,74.7,1.31,0.23,21,7,27
8:1:15:0:0,78.1,1.48,0.19,39,13,52
8:1:16:0:0,82.2,1.44,0.17,49,16,65
8:1:17:0:0,88.5,1.95,0.15,57,19,76
8:1:18:0:0,89.8,2.92,0.12,62,21,82
8:1:19:0:0,89.4,2.89,0.11,64,21,85
8:1:20:0:0,89.6,3.53,0.1,52,17,69
8:1:21:0:0,87.3,4.32,0.1,38,13,50
8:1:22:0:0,88.2,3.74,0.09,36,12,48
8:1:23:0:0,87.1,4.03,0.1,22,7,30
8:2:0:0:0,83.5,3.97,0.14,10,3,14
8:2:1:0:0,80.8,3.34,0.16,2,1,3
8:2:2:0:0,78.4,1.93,0.18,0,0,0
8:2:3:0:0,76.3,1.78,0.2,0,0,0
8:2:4:0:0,73.9,1.29,0.22,0,0,0
8:2:5:0:0,73.4,1.02,0.23,0,0,0
8:2:6:0:0,72.7,1.19,0.24,0,0,0
8:2:7:0:0,69.6,1.17,0.26,0,0,0
8:2:8:0:0,70.2,1.59,0.25,0,0,0
8:2:9:0:0,68.4,1.79,0.27,0,0,0
8:2:10:0:0,66.2,2.69,0.3,0,0,0
8:2:11:0:0,65.1,3.19,0.36,0,0,0
8:2:12:0:0,64.0,2.45,0.36,1,0,1
8:2:13:0:0,66.4,2.35,0.38,9,3,12
8:2:14:0:0,71.6,2.6,0.35,24,8,32
8:2:15:0:0,76.3,3.06,0.3,37,12,50
8:2:16:0:0,79.5,2.22,0.25,47,16,63
8:2:17:0:0,83.3,1.59,0.21,55,18,74
8:2:18:0:0,84.6,1.89,0.16,62,21,82
8:2:19:0:0,87.6,2.38,0.12,62,21,83
8:2:20:0:0,92.7,2.7,0.09,52,17,69
8:2:21:0:0,91.6,3.23,0.09,56,19,74
8:2:22:0:0,91.0,3.08,0.09,52,17,69
8:2:23:0:0,87.4,3.19,0.1,32,11,43
8:3:0:0:0,85.6,2.48,0.11,7,2,9
8:3:1:0:0,82.9,1.85,0.13,5,2,7
8:3:2:0:0,79.3,1.76,0.16,0,0,0
8:3:3:0:0,76.8,1.46,0.19,0,0,0
8:3:4:0:0,73.6,1.41,0.21,0,0,0
8:3:5:0:0,72.9,1.79,0.22,0,0,0
8:3:6:0:0,71.8,0.56,0.23,0,0,0
8:3:7:0:0,69.8,0.67,0.24,0,0,0
8:3:8:0:0,69.1,0.94,0.26,0,0,0
8:3:9:0:0,69.4,1.33,0.28,0,0,0
8:3:10:0:0,66.7,0.82,0.31,0,0,0
8:3:11:0:0,66.6,0.81,0.33,0,0,0
8:3:12:0:0,66.4,1.33,0.35,0,0,0
8:3:13:0:0,71.2,1.45,0.34,9,3,12
8:3:14:0:0,74.1,0.78,0.28,21,7,28
8:3:15:0:0,79.2,1.58,0.25,35,12,47
8:3:16:0:0,79.7,2.14,0.22,46,15,62
8:3:17:0:0,85.8,2.7,0.19,55,18,73
8:3:18:0:0,88.0,3.11,0.17,60,20,81
8:3:19:0:0,86.2,2.93,0.15,45,15,60
8:3:20:0:0,75.2,3.59,0.21,8,3,10
8:3:21:0:0,70.0,4.56,0.34,4,1,5
8:3:22:0:0,72.3,3.74,0.37,11,4,15
8:3:23:0:0,78.4,2.5,0.31,13,4,17
8:4:0:0:0,77.2,2.27,0.26,13,4,18
8:4:1:0:0,73.8,2.16,0.29,6,2,8
8:4:2:0:0,70.0,1.92,0.35,0,0,0
8:4:3:0:0,71.2,2.1,0.36,0,0,0
8:4:4:0:0,66.2,1.22,0.37,0,0,0
8:4:5:0:0,66.0,0.68,0.39,0,0,0
8:4:6:0:0,64.0,1.12,0.43,0,0,0
8:4:7:0:0,64.2,2.07,0.48,0,0,0
8:4:8:0:0,64.0,1.45,0.49,0,0,0
8:4:9:0:0,64.0,1.22,0.47,0,0,0
8:4:10:0:0,64.4,0.83,0.48,0,0,0
8:4:11:0:0,64.2,0.86,0.48,0,0,0
8:4:12:0:0,62.8,0.53,0.5,0,0,0
8:4:13:0:0,65.1,1.16,0.52,4,1,6
8:4:14:0:0,68.5,1.36,0.48,14,5,18
8:4:15:0:0,74.8,2.32,0.43,32,11,43
8:4:16:0:0,75.9,2.39,0.38,40,13,53
8:4:17:0:0,81.3,3.21,0.3,58,19,77
8:4:18:0:0,81.5,3.17,0.25,59,20,79
8:4:19:0:0,86.4,3.75,0.21,63,21,84
8:4:20:0:0,86.7,3.95,0.21,60,20,80
8:4:21:0:0,87.1,3.25,0.2,56,19,74
8:4:22:0:0,87.1,3.44,0.17,43,14,57
8:4:23:0:0,85.8,3.01,0.17,32,11,43
8:5:0:0:0,77.2,2.3,0.24,6,2,8
8:5:1:0:0,75.7,2.6,0.36,8,3,10
8:5:2:0:0,67.8,2.45,0.44,0,0,0
8:5:3:0:0,64.9,3.08,0.48,0,0,0
8:5:4:0:0,60.8,2.56,0.65,0,0,0
8:5:5:0:0,62.2,1.62,0.63,0,0,0
8:5:6:0:0,62.2,1.99,0.55,0,0,0
8:5:7:0:0,63.5,2.88,0.49,0,0,0
8:5:8:0:0,62.8,3.32,0.51,0,0,0
8:5:9:0:0,62.1,3.09,0.53,0,0,0
8:5:10:0:0,60.8,2.59,0.58,0,0,0
8:5:11:0:0,60.3,2.7,0.6,0,0,0
8:5:12:0:0,61.5,2.85,0.58,1,0,1
8:5:13:0:0,66.6,1.99,0.51,11,4,14
8:5:14:0:0,69.3,1.91,0.46,24,8,32
8:5:15:0:0,70.3,1.62,0.45,37,12,49
8:5:16:0:0,73.0,1.37,0.43,45,15,60
8:5:17:0:0,75.2,1.94,0.37,43,14,58
8:5:18:0:0,78.1,2.13,0.31,56,19,74
8:5:19:0:0,81.3,1.9,0.25,45,15,60
8:5:20:0:0,81.3,2.11,0.2,34,11,45
8:5:21:0:0,81.7,2.12,0.16,45,15,60
8:5:22:0:0,83.5,1.9,0.15,31,10,41
8:5:23:0:0,82.0,2.47,0.15,23,8,31
8:6:0:0:0,78.6,3.41,0.16,11,4,14
8:6:1:0:0,76.5,2.1,0.2,2,1,2
8:6:2:0:0,73.2,1.75,0.25,0,0,0
8:6:3:0:0,70.9,0.87,0.28,0,0,0
8:6:4:0:0,68.9,2.29,0.33,0,0,0
8:6:5:0:0,67.3,1.92,0.35,0,0,0
8:6:6:0:0,65.8,2.17,0.41,0,0,0
8:6:7:0:0,66.2,2.23,0.44,0,0,0
8:6:8:0:0,67.6,1.59,0.4,0,0,0
8:6:9:0:0,63.9,1.13,0.4,0,0,0
8:6:10:0:0,63.7,2.48,0.43,0,0,0
8:6:11:0:0,62.2,2.3,0.51,0,0,0
8:6:12:0:0,61.2,1.99,0.57,0,0,0
8:6:13:0:0,63.0,2.7,0.58,4,1,6
8:6:14:0:0,63.9,3.28,0.54,7,2,9
8:6:15:0:0,62.6,3.41,0.54,7,2,10
8:6:16:0:0,67.3,3.55,0.54,18,6,24
8:6:17:0:0,69.3,2.77,0.44,17,6,23
8:6:18:0:0,70.5,2.96,0.4,17,6,22
8:6:19:0:0,72.5,3.02,0.36,30,10,40
8:6:20:0:0,74.1,3.35,0.33,51,17,68
8:6:21:0:0,77.5,1.95,0.3,34,11,46
8:6:22:0:0,76.8,1.42,0.27,18,6,24
8:6:23:0:0,74.3,1.86,0.31,10,3,14
8:7:0:0:0,71.8,2.32,0.34,7,2,9
8:7:1:0:0,71.2,1.69,0.34,2,1,3
8:7:2:0:0,64.2,1.37,0.49,0,0,0
8:7:3:0:0,61.3,0.98,0.64,0,0,0
8:7:4:0:0,60.6,1.17,0.66,0,0,0
8:7:5:0:0,59.7,1.7,0.68,0,0,0
8:7:6:0:0,59.2,1.73,0.67,0,0,0
8:7:7:0:0,56.7,1.36,0.69,0,0,0
8:7:8:0:0,56.1,1.07,0.74,0,0,0
8:7:9:0:0,55.4,1.17,0.77,0,0,0
8:7:10:0:0,56.7,1.46,0.75,0,0,0
8:7:11:0:0,56.7,1.7,0.74,0,0,0
8:7:12:0:0,54.7,1.61,0.77,0,0,0
8:7:13:0:0,57.6,2.33,0.76,6,2,8
8:7:14:0:0,59.2,2.5,0.72,9,3,11
8:7:15:0:0,65.8,1.24,0.63,28,9,38
8:7:16:0:0,67.1,1.72,0.52,47,16,63
8:7:17:0:0,71.1,1.76,0.45,55,18,73
8:7:18:0:0,76.5,1.83,0.37,60,20,80
8:7:19:0:0,78.8,2.31,0.31,62,21,83
8:7:20:0:0,79.7,2.97,0.27,55,18,74
8:7:21:0:0,76.8,3.63,0.28,37,12,49
8:7:22:0:0,73.0,3.48,0.27,24,8,32
8:7:23:0:0,70.9,3.66,0.29,12,4,16
8:8:0:0:0,68.5,3.29,0.35,4,1,5
8:8:1:0:0,66.6,2.13,0.4,1,0,2
8:8:2:0:0,65.1,1.77,0.44,0,0,0
8:8:3:0:0,63.3,1.26,0.46,0,0,0
8:8:4:0:0,62.1,0.89,0.49,0,0,0
8:8:5:0:0,60.1,1.92,0.53,0,0,0
8:8:6:0:0,58.8,1.74,0.59,0,0,0
8:8:7:0:0,57.4,1.99,0.59,0,0,0
8:8:8:0:0,57.4,1.48,0.56,0,0,0
8:8:9:0:0,56.7,2.1,0.57,0,0,0
8:8:10:0:0,56.7,2.22,0.57,0,0,0
8:8:11:0:0,55.0,2.08,0.59,0,0,0
8:8:12:0:0,54.7,2.04,0.6,1,0,1
8:8:13:0:0,58.5,2.0,0.61,10,3,13
8:8:14:0:0,63.3,2.3,0.57,21,7,28
8:8:15:0:0,66.9,2.25,0.49,38,13,50
8:8:16:0:0,72.9,1.6,0.43,46,15,61
8:8:17:0:0,73.6,1.7,0.35,55,18,73
8:8:18:0:0,77.7,1.92,0.29,61,20,81
8:8:19:0:0,81.5,2.08,0.27,55,18,74
8:8:20:0:0,75.9,2.96,0.27,26,9,35
8:8:21:0:0,82.2,2.61,0.28,44,15,59
8:8:22:0:0,79.9,2.36,0.24,46,15,61
8:8:23:0:0,79.7,2.17,0.22,31,10,42
8:9:0:0:0,75.6,2.4,0.23,14,5,18
8:9:1:0:0,74.3,2.24,0.26,7,2,9
8:9:2:0:0,71.8,1.59,0.28,0,0,0
8:9:3:0:0,66.2,2.18,0.38,0,0,0
8:9:4:0:0,62.8,2.68,0.49,0,0,0
8:9:5:0:0,61.2,3.09,0.64,0,0,0
8:9:6:0:0,58.1,3.27,0.64,0,0,0
8:9:7:0:0,57.2,2.25,0.72,0,0,0
8:9:8:0:0,57.0,2.09,0.78,0,0,0
8:9:9:0:0,58.1,1.98,0.72,0,0,0
8:9:10:0:0,55.2,1.76,0.76,0,0,0
8:9:11:0:0,55.9,2.34,0.76,0,0,0
8:9:12:0:0,57.0,2.48,0.74,1,0,1
8:9:13:0:0,58.3,1.58,0.67,8,3,11
8:9:14:0:0,60.3,0.93,0.74,11,4,15
8:9:15:0:0,65.3,1.08,0.6,37,12,50
8:9:16:0:0,68.7,1.86,0.49,47,16,63
8:9:17:0:0,72.0,1.9,0.42,56,19,75
8:9:18:0:0,76.1,1.94,0.38,61,20,81
8:9:19:0:0,75.9,2.42,0.31,61,20,81
8:9:20:0:0,78.3,2.73,0.26,60,20,80
8:9:21:0:0,81.1,3.04,0.22,54,18,73
8:9:22:0:0,78.6,3.16,0.21,43,14,57
8:9:23:0:0,78.3,4.18,0.18,32,11,43
8:10:0:0:0,78.1,2.74,0.2,16,5,21
8:10:1:0:0,75.0,2.31,0.2,7,2,9
8:10:2:0:0,70.7,0.94,0.24,0,0,0
8:10:3:0:0,71.2,0.71,0.27,0,0,0
8:10:4:0:0,66.7,0.79,0.27,0,0,0
8:10:5:0:0,66.7,1.88,0.31,0,0,0
8:10:6:0:0,67.1,3.48,0.37,0,0,0
8:10:7:0:0,62.8,2.68,0.37,0,0,0
8:10:8:0:0,61.7,2.88,0.41,0,0,0
8:10:9:0:0,60.6,2.17,0.41,0,0,0
8:10:10:0:0,60.8,1.95,0.48,0,0,0
8:10:11:0:0,62.6,2.7,0.47,0,0,0
8:10:12:0:0,59.4,2.51,0.47,0,0,0
8:10:13:0:0,61.5,1.11,0.54,5,2,7
8:10:14:0:0,67.5,2.44,0.45,17,6,23
8:10:15:0:0,68.9,1.74,0.45,32,11,43
8:10:16:0:0,71.6,1.58,0.39,46,15,61
8:10:17:0:0,78.3,1.75,0.29,54,18,72
8:10:18:0:0,81.1,2.25,0.22,62,21,82
8:10:19:0:0,81.7,2.91,0.2,63,21,84
8:10:20:0:0,85.3,2.77,0.15,61,20,81
8:10:21:0:0,83.1,2.82,0.14,42,14,56
8:10:22:0:0,77.5,5.41,0.18,23,8,31
8:10:23:0:0,78.3,3.35,0.18,12,4,16
8:11:0:0:0,78.1,3.11,0.18,7,2,9
8:11:1:0:0,73.4,2.83,0.22,2,1,3
8:11:2:0:0,71.4,1.73,0.32,0,0,0
8:11:3:0:0,68.4,0.95,0.34,0,0,0
8:11:4:0:0,66.4,1.46,0.43,0,0,0
8:11:5:0:0,64.4,1.61,0.45,0,0,0
8:11:6:0:0,64.4,2.07,0.45,0,0,0
8:11:7:0:0,63.5,2.07,0.46,0,0,0
8:11:8:0:0,62.4,0.79,0.51,0,0,0
8:11:9:0:0,61.3,1.34,0.55,0,0,0
8:11:10:0:0,61.5,1.28,0.55,0,0,0
8:11:11:0:0,61.9,1.82,0.53,0,0,0
8:11:12:0:0,60.3,1.58,0.54,1,0,1
8:11:13:0:0,63.5,2.76,0.49,9,3,12
8:11:14:0:0,65.1,3.2,0.48,12,4,16
8:11:15:0:0,71.1,2.05,0.43,31,10,42
8:11:16:0:0,74.8,1.39,0.34,42,14,56
8:11:17:0:0,76.1,1.69,0.3,56,19,75
8:11:18:0:0,81.3,2.0,0.26,61,20,81
8:11:19:0:0,80.8,2.19,0.24,59,20,78
8:11:20:0:0,83.3,2.33,0.22,53,18,70
8:11:21:0:0,83.5,3.01,0.19,54,18,72
8:11:22:0:0,81.3,4.73,0.17,41,14,54
8:11:23:0:0,77.7,5.12,0.18,13,4,18
8:12:0:0:0,77.7,3.26,0.18,2,1,3
8:12:1:0:0,71.8,2.3,0.24,0,0,0
8:12:2:0:0,62.8,2.57,0.43,0,0,0
8:12:3:0:0,60.3,1.92,0.74,0,0,0
8:12:4:0:0,60.1,2.75,0.64,0,0,0
8:12:5:0:0,64.4,2.1,0.58,0,0,0
8:12:6:0:0,62.1,2.15,0.56,0,0,0
8:12:7:0:0,59.4,1.54,0.64,0,0,0
8:12:8:0:0,60.1,2.04,0.67,0,0,0
8:12:9:0:0,59.7,2.27,0.64,0,0,0
8:12:10:0:0,59.2,1.86,0.65,0,0,0
8:12:11:0:0,57.2,0.58,0.71,0,0,0
8:12:12:0:0,56.3,0.04,0.73,0,0,1
8:12:13:0:0,61.3,0.91,0.65,10,3,13
8:12:14:0:0,62.8,0.45,0.59,17,6,22
8:12:15:0:0,66.6,0.86,0.54,30,10,40
8:12:16:0:0,70.0,1.11,0.47,43,14,57
8:12:17:0:0,75.6,1.69,0.38,58,19,77
8:12:18:0:0,80.6,2.03,0.29,53,18,71
8:12:19:0:0,81.1,2.58,0.23,50,17,66
8:12:20:0:0,80.4,2.95,0.2,47,16,63
8:12:21:0:0,79.0,2.81,0.22,26,9,35
8:12:22:0:0,75.6,3.72,0.25,11,4,15
8:12:23:0:0,78.6,3.13,0.22,12,4,16
8:13:0:0:0,76.1,3.58,0.2,14,5,18
8:13:1:0:0,73.9,2.89,0.25,1,0,2
8:13:2:0:0,69.4,1.05,0.29,0,0,0
8:13:3:0:0,67.8,0.28,0.32,0,0,0
8:13:4:0:0,64.9,1.23,0.34,0,0,0
8:13:5:0:0,64.0,1.8,0.4,0,0,0
8:13:6:0:0,63.1,2.72,0.42,0,0,0
8:13:7:0:0,63.0,1.73,0.42,0,0,0
8:13:8:0:0,60.8,2.24,0.45,0,0,0
8:13:9:0:0,61.7,3.47,0.47,0,0,0
8:13:10:0:0,62.1,2.86,0.44,0,0,0
8:13:11:0:0,58.6,1.58,0.46,0,0,0
8:13:12:0:0,60.8,2.73,0.47,0,0,0
8:13:13:0:0,67.8,1.71,0.41,9,3,12
8:13:14:0:0,70.2,0.71,0.36,23,8,31
8:13:15:0:0,74.5,1.52,0.31,34,11,45
8:13:16:0:0,79.9,2.53,0.29,43,14,57
8:13:17:0:0,79.7,3.42,0.26,55,18,74
8:13:18:0:0,80.4,3.08,0.23,57,19,76
8:13:19:0:0,80.8,3.15,0.19,48,16,65
8:13:20:0:0,80.4,2.98,0.26,21,7,28
8:13:21:0:0,83.8,3.34,0.23,47,16,62
8:13:22:0:0,80.1,2.56,0.23,22,7,30
8:13:23:0:0,77.7,2.15,0.28,6,2,9
8:14:0:0:0,73.6,2.39,0.34,6,2,7
8:14:1:0:0,68.9,2.49,0.39,1,0,1
8:14:2:0:0,67.8,3.7,0.48,0,0,0
8:14:3:0:0,66.2,2.95,0.43,0,0,0
8:14:4:0:0,64.0,2.28,0.48,0,0,0
8:14:5:0:0,61.5,2.71,0.64,0,0,0
8:14:6:0:0,59.9,3.38,0.7,0,0,0
8:14:7:0:0,58.8,3.67,0.75,0,0,0
8:14:8:0:0,59.2,2.86,0.72,0,0,0
8:14:9:0:0,62.8,2.61,0.57,0,0,0
8:14:10:0:0,61.2,1.89,0.53,0,0,0
8:14:11:0:0,59.7,1.27,0.57,0,0,0
8:14:12:0:0,59.2,1.61,0.61,0,0,0
8:14:13:0:0,59.0,0.87,0.66,3,1,4
8:14:14:0:0,62.2,0.71,0.63,18,6,24
8:14:15:0:0,69.1,1.49,0.52,34,11,46
8:14:16:0:0,70.2,1.66,0.46,42,14,56
8:14:17:0:0,74.8,1.87,0.41,49,16,66
8:14:18:0:0,74.3,3.04,0.31,43,14,58
8:14:19:0:0,65.7,3.93,0.32,14,5,18
8:14:20:0:0,72.1,3.8,0.38,21,7,28
8:14:21:0:0,70.5,3.68,0.27,20,7,26
8:14:22:0:0,66.9,3.46,0.35,13,4,17
8:14:23:0:0,66.2,3.73,0.38,3,1,5
8:15:0:0:0,59.5,4.64,0.46,2,1,2
8:15:1:0:0,59.0,4.27,0.51,0,0,0
8:15:2:0:0,54.5,2.07,0.72,0,0,0
8:15:3:0:0,56.8,1.15,0.74,0,0,0
8:15:4:0:0,54.1,1.2,0.76,0,0,0
8:15:5:0:0,55.0,2.09,0.73,0,0,0
8:15:6:0:0,53.4,0.67,0.7,0,0,0
8:15:7:0:0,54.0,1.23,0.73,0,0,0
8:15:8:0:0,52.2,1.51,0.73,0,0,0
8:15:9:0:0,51.1,1.44,0.74,0,0,0
8:15:10:0:0,50.9,1.2,0.74,0,0,0
8:15:11:0:0,50.5,0.88,0.73,0,0,0
8:15:12:0:0,50.7,0.77,0.75,0,0,1
8:15:13:0:0,54.7,0.39,0.72,9,3,12
8:15:14:0:0,57.2,0.65,0.72,23,8,30
8:15:15:0:0,60.1,0.94,0.66,36,12,48
8:15:16:0:0,63.9,1.81,0.56,47,16,63
8:15:17:0:0,67.8,1.66,0.48,56,19,74
8:15:18:0:0,72.5,2.13,0.41,61,20,81
8:15:19:0:0,74.1,2.09,0.31,62,21,83
8:15:20:0:0,75.6,2.5,0.23,60,20,80
8:15:21:0:0,77.2,2.16,0.18,54,18,72
8:15:22:0:0,77.0,2.26,0.16,44,15,59
8:15:23:0:0,76.3,2.53,0.13,32,11,43
8:16:0:0:0,75.7,1.84,0.15,18,6,23
8:16:1:0:0,71.1,1.68,0.19,4,1,5
8:16:2:0:0,68.2,1.49,0.28,0,0,0
8:16:3:0:0,68.4,1.08,0.33,0,0,0
8:16:4:0:0,66.7,1.64,0.33,0,0,0
8:16:5:0:0,64.4,1.29,0.33,0,0,0
8:16:6:0:0,63.3,0.19,0.36,0,0,0
8:16:7:0:0,61.5,0.53,0.4,0,0,0
8:16:8:0:0,63.0,2.66,0.39,0,0,0
8:16:9:0:0,59.5,1.47,0.4,0,0,0
8:16:10:0:0,59.0,1.45,0.43,0,0,0
8:16:11:0:0,58.5,0.98,0.45,0,0,0
8:16:12:0:0,56.5,0.93,0.48,0,0,0
8:16:13:0:0,61.3,1.5,0.46,5,2,7
8:16:14:0:0,65.8,1.12,0.38,22,7,30
8:16:15:0:0,69.6,1.02,0.33,35,12,47
8:16:16:0:0,72.7,1.33,0.28,47,16,62
8:16:17:0:0,77.2,1.98,0.24,55,18,73
8:16:18:0:0,81.5,2.4,0.2,60,20,80
8:16:19:0:0,79.9,3.0,0.16,56,19,75
8:16:20:0:0,83.5,2.88,0.16,48,16,63
8:16:21:0:0,81.7,3.17,0.13,54,18,72
8:16:22:0:0,84.9,3.19,0.12,44,15,59
8:16:23:0:0,80.6,3.03,0.13,30,10,40
8:17:0:0:0,79.9,1.98,0.15,15,5,20
8:17:1:0:0,77.2,1.19,0.16,4,1,5
8:17:2:0:0,74.7,1.91,0.19,0,0,0
8:17:3:0:0,74.8,2.01,0.2,0,0,0
8:17:4:0:0,75.9,2.57,0.2,0,0,0
8:17:5:0:0,73.9,2.78,0.2,0,0,0
8:17:6:0:0,71.4,2.15,0.21,0,0,0
8:17:7:0:0,67.1,1.23,0.24,0,0,0
8:17:8:0:0,64.8,1.46,0.28,0,0,0
