Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
PMV,Plattsmouth,Cass,NE,-95.9179,40.9502,365.229,America/Chicago
BFF,SCOTTSBLUFF,Scotts Bluff,NE,-103.5956,41.874,1203.49,America/Denver
SNY,SIDNEY,Cheyenne,NE,-102.9847,41.1014,1303.84,America/Denver
TQE,TEKAMAH,Burt,NE,-96.1779,41.7635,308.657,America/Chicago
TIF,Thedford,Thomas,NE,-100.569,41.9622,887.295,America/Chicago
VTN,VALENTINE,Cherry,NE,-100.5489,42.8567,789.239,America/Chicago
AHQ,Wahoo,Saunders,NE,-96.5946,41.2406,370.219,America/Chicago
LCG,Wayne,Wayne,NE,-96.9814,42.2419,432.564,America/Chicago
JYR,York,Merrick,NE,-97.6228,40.8967,504.64,America/Chicago
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
BML,BERLIN MUNICIPAL,Coos,NH,-71.1786,44.5761,353.0,America/New_York
CON,CONCORD MUNICIPAL,Hillsborough,NH,-71.5011,43.1953,105.0,America/New_York
AFN,JAFFREY MUNICIPAL,Cheshire,NH,-72.003,42.8051,317.0,America/New_York
EEN,KEENE/DILLANT(AWOS),Cheshire,NH,-72.27,42.9,149.0,America/New_York
LCI,LACONIA MUNI (AWOS),Merrimack,NH,-71.42,43.57,166.0,America/New_York
LEB,LEBANON MUNICIPAL,Grafton,NH,-72.3042,43.6261,182.0,America/New_York
MHT,MANCHESTER AIRPARK,Rockingham,NH,-71.4357,42.9328,71.0,America/New_York
MWN,Mount Washington,Coos,NH,-71.3035,44.2708,1910.0,America/New_York
ASH,NASHUA/BOIRE FIELD,Hillsborough,NH,-71.5148,42.7818,61.0,America/New_York
PSM,PEASE AFB/PORTSMOUT,York,NH,-70.8233,43.0779,31.0,America/New_York
1P1,Plymouth,Grafton,NH,-71.7537,43.7792,153.9,America/New_York
DAW,ROCHESTER (WAS 6B1),York,NH,-70.92,43.28,104.0,America/New_York
HIE,WHITEFIELD (ASOS),Grafton,NH,-71.5445,44.3676,319.0,America/New_York
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
12N,ANDOVER/AEROFLEX-ANDOVER AIRPORT,Morris,NJ,-74.7367,41.0089,178.0,America/New_York
ACY,ATLANTIC CITY INTL,Atlantic,NJ,-74.5772,39.4576,20.0,America/New_York
BLM,BELMAR-FARMDALE,Monmouth,NJ,-74.13,40.18,48.0,America/New_York
CDW,CALDWELL/ESSEX CO.,Essex,NJ,-74.2831,40.8764,53.0,America/New_York
NEL,LAKEHURST NAS,Ocean,NJ,-74.3536,40.0334,31.0,America/New_York
LDJ,Linden,Union,NJ,-74.2446,40.6174,7.0,America/New_York
WRI,MCGUIRE AFB,Burlington,NJ,-74.5917,40.0156,41.0,America/New_York
MIV,MILLVILLE MUNICIPAL,Cumberland,NJ,-75.0783,39.3661,25.0,America/New_York
MMU,MORRISTOWN MUNI,Morris,NJ,-74.4149,40.7993,57.0,America/New_York
EWR,NEWARK INTL AIRPORT,Essex,NJ,-74.1693,40.6827,9.0,America/New_York
SMQ,SOMERVILLE (WAS SJB  N52),Somerset,NJ,-74.6694,40.6239,32.0,America/New_York
VAY,SOUTH JERSEY REGIONAL AIRPORT,Camden,NJ,-74.8457,39.9429,16.0,America/New_York
FWN,SUSSEX_AIRPORT,Sussex,NJ,-74.6231,41.2002,128.0,America/New_York
TEB,TETERBORO AIRPORT,Bergen,NJ,-74.0562,40.859,3.0,America/New_York
MJX,Toms River,Ocean,NJ,-74.2924,39.9275,25.0,America/New_York
TTN,TRENTON/MERCER CO.,Mercer,NJ,-74.8159,40.2768,65.0,America/New_York
WWD,WILDWOOD(AWOS),Cape May,NJ,-74.9083,39.0085,7.0,America/New_York
OBI,Woodbine,Cape May,NJ,-74.7948,39.2191,10.5166,America/New_York
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
ALM,ALAMOGORDO-WHITE,Otero,NM,-105.9906,32.8399,1279.0,America/Denver
AEG,ALBUQUERQUE/DOUBLE EAGLE II APT,Bernalillo,NM,-106.7952,35.1452,1779.0,America/Denver
ABQ,ALBUQUERQUE INTL,Bernalillo,NM,-106.6155,35.0419,1620.0,America/Denver
E80,Alexander,Valencia,NM,-106.8337,34.6452,1583.0,America/Denver
AXX,Angel Fire,Taos,NM,-105.2899,36.422,2554.0,America/Denver
ATS,ARTESIA,Eddy,NM,-104.4677,32.8525,1081.0,America/Denver
CVS,CANNON AFB/CLOVIS,Roosevelt,NM,-103.3222,34.3828,1309.0,America/Denver
CNM,CARLSBAD/CAVERN CTY,Eddy,NM,-104.2633,32.3375,1004.0,America/Denver
E33,CHAMA,Rio Arriba,NM,-106.5833,36.9,2393.0,America/Denver
CAO,CLAYTON MUNI(AMOS),Union,NM,-103.1539,36.4486,1515.0,America/Denver
CQC,CLINES CORNERS,Torrance,NM,-105.6628,35.0028,2160.0,America/Denver
CVN,CLOVIS MUNI  (AWOS),Roosevelt,NM,-103.0793,34.4251,1284.0,America/Denver
4CR,CORONA/LINCOLN,Lincoln,NM,-105.68,34.1,1981.0,America/Denver
DMN,DEMING MUNICIPAL,Luna,NM,-107.7206,32.2623,1313.0,America/Denver
5T6,DONA ANA COUNTY AT SANTA TERESA,Dona Ana,NM,-106.7048,31.881,1253.0,America/Denver
FMN,FARMINGTON REGIONAL,San Juan,NM,-108.2292,36.7436,1677.0,America/Denver
GUP,GALLUP MUNI/CLARKE,Mckinley,NM,-108.7893,35.5111,1972.0,America/Denver
GNT,GRANTS-MILAN MUNI,Cibola,NM,-107.9021,35.1673,1987.0,America/Denver
HBB,Hobbs,Lea,NM,-103.2167,32.7667,1130.0,America/Denver
HOB,HOBBS/LEA CO.,Lea,NM,-103.217,32.6875,1115.0,America/Denver
HMN,HOLLOMAN AFB,Otero,NM,-106.1085,32.8519,1248.0,America/Denver
LRU,LAS CRUCES INTL,Dona Ana,NM,-106.922,32.2894,1358.0,America/Denver
LVS,LAS VEGAS MUNICIPAL,San Miguel,NM,-105.1424,35.6542,2095.0,America/Denver
LSB,Lordsburg,Hidalgo,NM,-108.6917,32.3335,1302.63,America/Denver
LAM,LOS ALAMOS,Sandoval,NM,-106.2694,35.8798,2179.0,America/Denver
M63,McGregor Range Base Camp,Crittenden,NM,-106.15,32.07,1250.26,America/Denver
4MR,Melrose Gunary Ran,Roosevelt,NM,-103.8,34.3,1326.0,America/Denver
0E0,Moriarty,Torrance,NM,-106.0095,34.9856,1889.0,America/Denver
4MY,MORIARTY,Torrance,NM,-106.05,34.9833,1890.0,America/Denver
RTN,RATON/CREWS FLD,Colfax,NM,-104.5022,36.7415,1935.0,America/Denver
ROW,ROSWELL/INDUSTRIAL,Chaves,NM,-104.53,33.3,1118.0,America/Denver
SRR,RUIDOSO REGIONAL,Lincoln,NM,-105.5348,33.4629,2076.0,America/Denver
SAF,SANTA FE CO. MUNI,Santa Fe,NM,-106.0894,35.6171,1934.0,America/Denver
SXU,Santa Rosa,Guadalupe,NM,-104.6426,34.9357,1453.13,America/Denver
DNA,Santa Teresa,Dona Ana,NM,-106.7032,31.8804,1249.16,America/Denver
SVC,SILVER CITY/GRANT,Grant,NM,-108.1564,32.6365,1659.0,America/Denver
ONM,Socorro,Socorro,NM,-106.9031,34.0225,1485.9,America/Denver
SKX,TAOS MUNI APT(AWOS),Taos,NM,-105.6724,36.4582,2161.0,America/Denver
4SL,TORREON,Sandoval,NM,-107.1833,35.8,2106.0,America/Denver
TCS,TRUTH OR CONSEQUENC,Sierra,NM,-107.2681,33.2367,1481.0,America/Denver
TCC,TUCUMCARI MUNICIPAL,Quay,NM,-103.6032,35.1828,1239.0,America/Denver
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
TMT,Austin,Lander,NV,-117.1971,39.4643,1749.34,America/Los_Angeles
U31,AUSTIN,Lander,NV,-117.0833,39.5,2014.0,America/Los_Angeles
BAM,Battle Mountain,Lander,NV,-116.8743,40.599,1382.36,America/Los_Angeles
B23,BATTLE MOUNTAIN,Lander,NV,-116.8667,40.6,1381.0,America/Los_Angeles
BVU,Boulder City,Clark,NV,-114.8611,35.9475,671.0,America/Los_Angeles
P38,CALIENTE (AMOS),Lincoln,NV,-114.5264,37.6122,1335.0,America/Los_Angeles
CXP,Carson City,Carson City,NV,-119.7326,39.1923,1431.0,America/Los_Angeles
EKO,ELKO,Elko,NV,-115.786,40.8242,1367.0,America/Los_Angeles
ELY,ELY/YELLAND FLD,White Pine,NV,-114.8453,39.295,1909.0,America/Los_Angeles
05U,Eureka,Eureka,NV,-116.0051,39.6042,1811.23,America/Los_Angeles
P68,EUREKA (RAMOS),Eureka,NV,-116.0056,39.6014,1993.0,America/Los_Angeles
NFL,FALLON NAS,Churchill,NV,-118.701,39.4166,1199.0,America/Los_Angeles
HTH,Hawthorne ,Mineral,NV,-118.6315,38.5448,1282.89,America/Los_Angeles
HND,HENDERSON_AIRPORT,Clark,NV,-115.1344,35.9729,749.0,America/Los_Angeles
INS,INDIAN SPRINGS  ,Clark,NV,-115.6733,36.5872,955.0,America/Los_Angeles
LAS,LAS VEGAS/MCCARRAN,Clark,NV,-115.1522,36.0801,664.0,America/Los_Angeles
LOL,Lovelock / Derby Field,Pershing,NV,-118.5701,40.0684,1192.43,America/Los_Angeles
DRA,MERCURY/DESERT ROCK,Nye,NV,-116.0278,36.6206,1009.0,America/Los_Angeles
MEV,Miden - Tahoe,Douglas,NV,-119.75,38.9963,1441.42,America/Los_Angeles
LSV,NELLIS AFB,Clark,NV,-115.0343,36.2362,570.0,America/Los_Angeles
VGT,NORTH LAS VEGAS,Clark,NV,-115.1944,36.2107,671.0,America/Los_Angeles
RTS,Reno,Washoe,NV,-119.8764,39.6682,1539.0,America/Los_Angeles
RNO,RENO/CANNON INTL,Washoe,NV,-119.7711,39.4839,1341.0,America/Los_Angeles
TPH,TONOPAH AIRPORT,Nye,NV,-117.0904,38.0505,1654.0,America/Los_Angeles
BJN,TONOPAH RANGE74 ,Inyo,NV,-116.2642,37.6142,1756.0,America/Los_Angeles
9BB,WELLS,Elko,NV,-114.9667,41.1167,1723.0,America/Los_Angeles
AWH,WILDHORSE RES/ELKO,Elko,NV,-115.784,41.666,1902.0,America/Los_Angeles
WMC,WINNEMUCCA MUNI,Humboldt,NV,-117.8072,40.9019,1315.0,America/Los_Angeles
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
ALB,ALBANY COUNTY ARPT,Albany,NY,-73.8036,42.7576,89.0,America/New_York
GVQ,Batavia,Genesee,NY,-78.1675,43.0317,275.451,America/New_York
BGM,BINGHAMTON/BROOME,Broome,NY,-75.9797,42.2086,497.0,America/New_York
HWV,BROOKHAVEN AIRPORT/SHIRLEY,Suffolk,NY,-72.8689,40.8217,25.0,America/New_York
BUF,BUFFALO INTL ARPT,Erie,NY,-78.7358,42.9408,215.0,America/New_York
N03,Courtland,Cortland,NY,-76.2149,42.5926,352.805,America/New_York
DSV,DANSVILLE MUNICIPAL,Steuben,NY,-77.713,42.5709,209.0,America/New_York
DKK,DUNKIRK AIRPORT,Chautauqua,NY,-79.272,42.4933,203.0,America/New_York
HTO,EAST HAMPTON,Suffolk,NY,-72.25,40.96,17.0,America/New_York
ELM,ELMIRA/CORNING RGNL,Chemung,NY,-76.8916,42.1599,291.0,America/New_York
FRG,FARMINGDALE/REPUBLC,Suffolk,NY,-73.4134,40.7288,25.0,America/New_York
GTB,FORT DRUM/WHEELER,Jefferson,NY,-75.7195,44.0556,207.0,America/New_York
GFL,GLEN FALLS/WARREN,Warren,NY,-73.6103,43.3412,100.0,America/New_York
RME,GRIFFISS AFB/ROME,Oneida,NY,-75.407,43.2338,154.0,America/New_York
ISP,ISLIP/MACARTHUR,Suffolk,NY,-73.1017,40.7939,30.0,America/New_York
ITH,Ithaca,Tompkins,NY,-76.4584,42.491,335.0,America/New_York
JHW,JAMESTOWN (AWOS),Chautauqua,NY,-79.258,42.1534,525.0,America/New_York
NY0,Johnstown,Fulton,NY,-74.3296,42.9982,263.01,America/New_York
JRB,Manhattan - Wall Street,New York,NY,-74.009,40.7012,0.0,America/New_York
MSS,MASSENA/RICHARDS,St Lawrence,NY,-74.8456,44.9358,65.0,America/New_York
MTP,MONTAUK AIRPORT,Suffolk,NY,-71.9233,41.0731,6.0,America/New_York
MSV,MONTICELLO(AWOS),Sullivan,NY,-74.795,41.7016,428.0,America/New_York
SWF,NEWBURGH/STEWART,Orange,NY,-74.1048,41.5041,150.0,America/New_York
NYC,NEW YORK CITY,New York,NY,-73.9693,40.779,27.0,America/New_York
JFK,NEW YORK/JF KENNEDY,Queens,NY,-73.7622,40.6386,7.0,America/New_York
LGA,NEW YORK/LA GUARDIA,Queens,NY,-73.8803,40.7794,9.0,America/New_York
IAG,NIAGARA FALLS INTL,Niagara,NY,-78.9462,43.1073,180.0,America/New_York
OGS,OGDENSBURG INTL,St Lawrence,NY,-75.4655,44.6819,91.0,America/New_York
OLE,Olean,Cattaraugus,NY,-78.3714,42.2413,649.32,America/New_York
MGJ,ORANGE COUNTY AIRPORT,Orange,NY,-74.265,41.5092,111.0,America/New_York
FZY,OSWEGO COUNTY AIRPORT/FULTON,Cayuga,NY,-76.3847,43.3497,139.0,America/New_York
PEO,PENN YAN AIRPORT,Yates,NY,-77.0529,42.6371,298.0,America/New_York
PBG,PLATTSBURGH AFB ,Chittenden,NY,-73.4681,44.6509,72.0,America/New_York
PLB,PLATTSBURGH/CLINTON,Clinton,NY,-73.5245,44.6875,113.0,America/New_York
PTD,Potsdam,St. Lawrence,NY,-74.9484,44.6767,140.494,America/New_York
POU,POUGHKEEPSIE,Dutchess,NY,-73.8842,41.6266,51.0,America/New_York
ROC,ROCHESTER/MONROE CO,Monroe,NY,-77.6767,43.1167,169.0,America/New_York
SLK,SARANAC LAKE/ADIRON,Franklin,NY,-74.2062,44.3853,507.0,America/New_York
SCH,SCHENECTADY AIRPORT,Schenectady,NY,-73.93,42.85,115.0,America/New_York
6B9,Skaneateles,Onondaga,NY,-76.4408,42.914,304.325,America/New_York
XNT,Springville - Bertrand Chaffee,Erie,NY,-78.6581,42.5084,423.819,America/New_York
SYR,SYRACUSE/HANCOCK,Onondaga,NY,-76.1063,43.1112,124.0,America/New_York
UCA,UTICA/ONEIDA CO.,Madison,NY,-75.3839,43.1451,226.0,America/New_York
ART,WATERTOWN INTL ARPT,Jefferson,NY,-76.0262,43.9888,99.0,America/New_York
ELZ,WELLSVILLE MUNICIPAL AIRPORT,Allegany,NY,-77.99,42.11,647.0,America/New_York
FOK,WESTHAMPTON BEACH,Suffolk,NY,-72.6318,40.8436,20.0,America/New_York
HPN,WHITE PLAINS,Westchester,NY,-73.7075,41.0669,134.0,America/New_York
SDC,Williamson,Wayne,NY,-77.1195,43.2346,127.863,America/New_York
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
AKR,Akron,Summit,OH,-81.4669,41.0375,325.0,America/New_York
CAK,Akron / Canton,Carroll,OH,-81.4422,40.9161,374.0,America/New_York
UNI,Albany,Athens,OH,-82.2293,39.2119,233.5,America/New_York
HZY,ASHTABULA,Ashtabula,OH,-80.6955,41.778,276.0,America/New_York
I69,Batavia ,Clermont,OH,-84.2102,39.0784,252.272,America/New_York
EDJ,Bellefontaine,Logan,OH,-83.8192,40.3723,342.0,America/New_York
TZR,BOLTON FIELD AIR,Franklin,OH,-83.1369,39.9012,276.0,America/New_York
CDI,Cambridge,Guernsey,OH,-81.5776,39.975,241.535,America/New_York
RZT,Chillicothe,Ross,OH,-83.0231,39.4404,214.96,America/New_York
LUK,CINCINNAT/LUNKEN,Hamilton,OH,-84.4186,39.1033,155.0,America/New_York
CLE,CLEVELAND,Cuyahoga,OH,-81.8528,41.405,233.0,America/New_York
BKL,Cleveland Burke Lakefront,Cuyahoga,OH,-81.6833,41.5175,178.0,America/New_York
CGF,CLEVLND/CUYAHOGA,Lake,OH,-81.4864,41.5651,268.0,America/New_York
CMH,COLUMBUS,Franklin,OH,-82.8808,39.9914,247.0,America/New_York
OSU,COLUMBUS/ST UNIV,Franklin,OH,-83.08,40.08,280.0,America/New_York
DAY,DAYTON,Montgomery,OH,-84.2186,39.9061,305.0,America/New_York
MGY,DAYTON,Montgomery,OH,-84.2249,39.589,289.0,America/New_York
I19,Dayton - Green County,Greene,OH,-83.992,39.691,279.937,America/New_York
DFI,DEFIANCE,Defiance,OH,-84.4288,41.3375,219.0,America/New_York
DLZ,Delaware,Delaware,OH,-83.1148,40.2797,287.0,America/New_York
FDY,FINDLAY,Hancock,OH,-83.6686,41.0136,247.0,America/New_York
HAO,HAMILTON,Butler,OH,-84.5219,39.3638,188.0,America/New_York
I67,Harrison,Hamilton,OH,-84.7743,39.2589,176.488,America/New_York
LHQ,LANCASTER,Fairfield,OH,-82.6571,39.7556,260.0,America/New_York
I68,Lebanon,Warren,OH,-84.2532,39.4664,272.75,America/New_York
AOH,LIMA,Allen,OH,-84.0267,40.7069,296.0,America/New_York
UYF,London,Madison,OH,-83.462,39.9327,320.226,America/New_York
LPR,LORAIN/ELYRIA,Lorain,OH,-82.1794,41.3461,241.0,America/New_York
MFD,MANSFIELD,Richland,OH,-82.52,40.82,395.0,America/New_York
MNN,MARION,Marion,OH,-83.0635,40.6163,301.0,America/New_York
MRT,Marysville,Union,OH,-83.3516,40.2247,311.2,America/New_York
1G5,Medina,Medina,OH,-81.7649,41.1314,349.81,America/New_York
MWO,Middletown,Butler,OH,-84.3953,39.531,198.0,America/New_York
4I3,Mount Vernon,Knox,OH,-82.5261,40.3289,363.0,America/New_York
VTA,NEWARK,Licking,OH,-82.4618,40.0247,268.0,America/New_York
PHD,NEW PHILADELPHIA,Tuscarawas,OH,-81.4236,40.4719,272.0,America/New_York
OWX,Ottawa,Putnam,OH,-83.982,41.0356,229.345,America/New_York
OXD,Oxford,Butler,OH,-84.7844,39.5022,315.969,America/New_York
PCW,Port Clinton,Ottawa,OH,-82.8687,41.5163,173.939,America/New_York
PMH,Portsmouth,Scioto,OH,-82.8473,38.8405,199.983,America/New_York
29G,Ravenna,Portage,OH,-81.2516,41.2102,365.0,America/New_York
POV,Ravenna,Portage,OH,-81.2516,41.2102,365.0,America/New_York
LCK,RICKENBACKER ANG,Franklin,OH,-82.9278,39.8138,227.0,America/New_York
SGH,Springfield,Clark,OH,-83.8402,39.8403,320.3,America/New_York
TDZ,TOLEDO,Lucas,OH,-83.4764,41.5631,189.0,America/New_York
TOL,TOLEDO,Lucas,OH,-83.8014,41.5886,210.0,America/New_York
VES,Versailles,Darke,OH,-84.5319,40.2044,306.9,America/New_York
AXV,Wapakoneta,Auglaize,OH,-84.2989,40.4934,274.301,America/New_York
I23,Washington Court House,Fayette,OH,-83.4205,39.5704,297.0,America/New_York
USE,Wauseon ,Fulton,OH,-84.1272,41.6101,234.916,America/New_York
LNN,Willoughby,Lake,OH,-81.3898,41.684,188.732,America/New_York
ILN,WILMINGTON,Clinton,OH,-83.8217,39.4203,322.0,America/New_York
BJJ,WOOSTER,Wayne,OH,-81.8882,40.8748,343.0,America/New_York
FFO,WRIGHT PATERSON,Clark,OH,-84.0483,39.8261,251.0,America/New_York
YNG,YOUNGSTOWN,Trumbull,OH,-80.6739,41.2544,360.0,America/New_York
ZZV,ZANESVILLE,Muskingum,OH,-81.8921,39.9445,268.0,America/New_York
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
ADH,ADA_MUNICIPAL_AIRPORT,Pontotoc,OK,-96.6712,34.8043,310.0,America/Chicago
AXS,Altus,Jackson,OK,-99.3385,34.6988,436.8,America/Chicago
LTS,ALTUS AFB,Tillman,OK,-99.2667,34.6671,420.0,America/Chicago
AVK,ALVA RGNL AIRPORT,Woods,OK,-98.67,36.7732,449.0,America/Chicago
1F0,ARDMORE DOWNTOWN EXEC AIRPORT,Carter,OK,-97.1226,34.147,257.0,America/Chicago
ADM,ARDMORE MUNICIPAL,Carter,OK,-97.0195,34.3032,232.0,America/Chicago
AQR,ATOKA MUNI AIRPORT,Atoka,OK,-96.15,34.4,180.0,America/Chicago
BVO,BARTLESVILLE/PHILLI,Osage,OK,-96.0112,36.7625,218.0,America/Chicago
BKN,Blackwell,Kay,OK,-97.3496,36.7451,313.9,America/Chicago
CQB,CHANDLER MUNI AIRPORT,Lincoln,OK,-96.8203,35.7238,300.0,America/Chicago
CHK,CHICKASHA MUNI AIRPORT,Grady,OK,-97.9677,35.0974,351.0,America/Chicago
GCM,CLAREMORE RGNL AIRPORT,Rogers,OK,-95.48,36.29,221.0,America/Chicago
CLK,Clinton,Custer,OK,-98.9327,35.5383,492.3,America/Chicago
CSM,CLINTON-SHERMAN,Washita,OK,-99.2005,35.3398,586.0,America/Chicago
CUH,Cushing,Payne,OK,-96.7731,35.9499,279.0,America/Chicago
DUA,DURANT,Bryan,OK,-96.3945,33.9423,213.0,America/Chicago
ELK,Elk City,Beckham,OK,-99.3943,35.4308,605.07,America/Chicago
RQO,El Reno,Canadian,OK,-98.0058,35.4727,431.9,America/Chicago
WDG,ENID/WOODRING MUNI,Garfield,OK,-97.7911,36.3792,356.0,America/Chicago
FSI,FORT SILL,Comanche,OK,-98.4033,34.6449,362.0,America/Chicago
FDR,FREDERICK,Tillman,OK,-98.9839,34.3521,382.0,America/Chicago
GAG,GAGE/SHATTUCK,Ellis,OK,-99.7764,36.2955,678.0,America/Chicago
GMJ,GROVE MUNI AIRPORT,Delaware,OK,-94.7386,36.6068,254.0,America/Chicago
GOK,GUTHRIE,Logan,OK,-97.4156,35.8498,326.0,America/Chicago
GUY,GUYMON,Texas,OK,-101.5053,36.6817,952.0,America/Chicago
DUC,HALLIBURTON FIELD AIRPORT/DUNCAN,Stephens,OK,-97.96,34.47,339.0,America/Chicago
HBR,HOBART MUNICIPAL,Kiowa,OK,-99.0514,34.9913,477.0,America/Chicago
HHW,Hugo,Choctaw,OK,-95.5419,34.0348,170.115,America/Chicago
4O4,Idabel,Mccurtain,OK,-94.8594,33.9094,144.0,America/Chicago
LAW,LAWTON MUNICIPAL,Comanche,OK,-98.4166,34.5677,338.0,America/Chicago
MLC,MC ALESTER REGIONAL,Pittsburg,OK,-95.7831,34.8822,235.0,America/Chicago
MKO,MUSKOGEE/DAVIS FLD,Muskogee,OK,-95.3614,35.6567,186.0,America/Chicago
OUN,NORMAN/WESTHEIMER,Mcclain,OK,-97.4708,35.2435,357.0,America/Chicago
RCE,OKC - Yukon,Canadian,OK,-97.8236,35.4881,412.7,America/Chicago
OKC,Oklahoma City,Oklahoma,OK,-97.6006,35.3889,397.0,America/Chicago
PWA,OKLAHOMA CITY/WILEY,Oklahoma,OK,-97.6471,35.5342,396.0,America/Chicago
OKM,OKMULGEE MUNI AIRPORT,Okmulgee,OK,-95.95,35.67,220.0,America/Chicago
PVJ,PAULS VALLEY MUNI AIRPORT,Garvin,OK,-97.2231,34.7108,295.0,America/Chicago
PNC,PONCA CITY MUNI,Kay,OK,-97.1,36.73,307.0,America/Chicago
RKR,ROBERT S KERR AIRPORT/POTEAU,Le Flore,OK,-94.62,35.02,138.0,America/Chicago
JSV,SALLISAW MUNI AIRPORT,Sequoyah,OK,-94.8028,35.4381,161.0,America/Chicago
OWP,Sand Springs,Osage,OK,-96.1518,36.1753,270.634,America/Chicago
SRE,Seminole,Pottawatomie,OK,-96.6752,35.2747,312.0,America/Chicago
SNL,SHAWNEE MUNI AIRPORT,Pottawatomie,OK,-96.9428,35.3573,327.0,America/Chicago
GZL,Stigler,Haskell,OK,-95.0939,35.2891,182.6,America/Chicago
SWO,STILLWATER MUNI,Payne,OK,-97.0857,36.1612,300.0,America/Chicago
TQH,TAHLEQUAH MUNI,Cherokee,OK,-95,35.93,266.0,America/Chicago
TIK,TINKER AFB,Oklahoma,OK,-97.3866,35.4147,394.0,America/Chicago
TUL,TULSA INTL ARPT(AW),Tulsa,OK,-95.8881,36.1984,206.0,America/Chicago
RVS,TULSA/LLOYD JONES,Tulsa,OK,-95.9846,36.0396,193.0,America/Chicago
END,VANCE AFB/ENID,Garfield,OK,-97.9165,36.3392,398.0,America/Chicago
JWG,WATONGA,Blaine,OK,-98.4207,35.8647,472.0,America/Chicago
OJA,Weatherford,Custer,OK,-98.6685,35.5448,489.2,America/Chicago
WWR,WEST WOODWARD,Ellis,OK,-99.5227,36.438,667.0,America/Chicago
Station Id,Station Name,County,State,Latitude,Longitude,Elevation,Time Zone
AST,ASTORIA/CLATSOP,Clatsop,OR,-123.8825,46.1569,7.0,America/Los_Angeles
UAO,AURORA STATE,Marion,OR,-122.77,45.25,60.0,America/Los_Angeles
BKE,BAKER MUNICIPAL,Baker,OR,-117.8091,44.8374,1027.0,America/Los_Angeles
BDN,Bend,Deschutes,OR,-121.2002,44.0946,1054.6,America/Los_Angeles
BOK,Brookings,Curry,OR,-124.2901,42.0746,139.9,America/Los_Angeles
4BK,BROOKINGS,Curry,OR,-124.2833,42.05,24.0,America/Los_Angeles
BNO,BURNS MUNI (AMO,Harney,OR,-118.9564,43.595,1271.0,America/Los_Angeles
CZK,CASCADE LOCKS STATE,Hood River,OR,-121.8789,45.6769,46.0,America/Los_Angeles
CVO,CORVALLIS MUNI AWOS,Benton,OR,-123.2895,44.4971,75.0,America/Los_Angeles
EUG,EUGENE/MAHLON SWEET,Lane,OR,-123.212,44.1246,114.0,America/Los_Angeles
6S2,Florence,Lane,OR,-124.1114,43.9828,15.5,America/Los_Angeles
4S1,Gold Beach,Curry,OR,-124.4249,42.4153,6.0,America/Los_Angeles
3S8,Grants Pass,Josephine,OR,-123.3886,42.509,337.913,America/Los_Angeles
HRI,HERMISTON,Morrow,OR,-119.2611,45.8258,195.0,America/Los_Angeles
4S2,Hood River,Hood River,OR,-121.5365,45.6726,186.216,America/Los_Angeles
GCD,John Day,Grant,OR,-118.9625,44.4042,1126.8,America/Los_Angeles
LMT,KLAMATH FALLS/KINGS,Klamath,OR,-121.7242,42.1469,1247.0,America/Los_Angeles
LGD,LA GRANDE (AWOS),Union,OR,-118.0071,45.2902,827.0,America/Los_Angeles
LKV,LAKEVIEW (AWOS),Lake,OR,-120.3991,42.1611,1441.0,America/Los_Angeles
S33,Madras City,Jefferson,OR,-121.1551,44.6702,736.27,America/Los_Angeles
MMV,MCMINNVILLE MUNICIPAL AIRPORT,Marion,OR,-123.1361,45.1945,48.0,America/Los_Angeles
MEH,MEACHAM (AMOS),Union,OR,-118.4247,45.5114,1236.0,America/Los_Angeles
MFR,MEDFORD/JACKSON CO.,Jackson,OR,-122.8722,42.3811,405.0,America/Los_Angeles
JNW,NEWPORT,Lincoln,OR,-124.0667,44.5833,48.0,America/Los_Angeles
ONP,NEWPORT MUNICIP,Lincoln,OR,-124.0579,44.5804,48.0,America/Los_Angeles
OTH,North Bend,Coos,OR,-124.2437,43.4195,2.16071,America/Los_Angeles
ONO,ONTARIO MUNICIPAL,Malheur,OR,-117.0128,44.0206,668.0,America/Boise
PDT,PENDLETON MUNICIPAL,Umatilla,OR,-118.8414,45.6951,456.0,America/Los_Angeles
HIO,PORTLAND/HILLSBORO,Washington,OR,-122.9502,45.5406,62.0,America/Los_Angeles
PDX,PORTLAND INTL ARPT,Multnomah,OR,-122.6003,45.5908,12.0,America/Los_Angeles
TTD,PORTLAND/TROUTDALE,Multnomah,OR,-122.4089,45.5511,11.0,America/Los_Angeles
S39,Prineville,Crook,OR,-120.9038,44.287,986.0,America/Los_Angeles
RDM,REDMOND (AWOS),Deschutes,OR,-121.15,44.2539,938.0,America/Los_Angeles
REO,ROME,Malheur,OR,-117.8644,42.5906,1235.0,America/Boise
RBG,ROSEBURG MUNICIPAL,Douglas,OR,-123.3559,43.2388,160.0,America/Los_Angeles
