locationID,Latitude,Longitude
K74,46.6486,96.9989
57ND,46.6083,97.0594
5K9,46.2889,98.9419
4F9,46.3467,98.2836
5L0,48.0294,98.3253
7ND8,48.8522,98.7481
D55,48.7531,98.3936
7NA2,48.6878,101.3506
61ND,47.9475,97.6619
2L1,47.9069,97.6406
62ND,47.7792,97.7594
D31,48.2850,99.4033
4N4,46.0892,97.1664
ND98,46.7608,100.6553
7L2,46.2206,100.2456
6L3,46.4467,97.7283
63ND,46.3653,97.7281
ND35,46.7000,97.7003
NA86,47.3333,97.9008
1ND7,46.8292,97.2669
6D3,47.9778,99.5269
ND38,47.9583,99.5364
NA38,47.9506,99.4294
0NA5,48.0011,99.5628
NA39,47.8978,101.8547
Y19,46.7683,100.8944
64ND,46.8508,101.0756
8ND4,48.0736,97.1861
2ND0,46.8144,97.0497
67ND,46.5433,98.3822
5NA0,47.7736,101.2792
69ND,48.7431,101.0419
7NA4,47.5172,97.3336
D56,47.4750,97.3336
84ND,48.0008,97.7569
7G2,47.4622,100.4872
NA18,48.4133,103.8358
4NA0,48.0083,103.5908
4NA1,48.2547,103.6728
ISN,48.1781,103.6422
ND23,48.1881,103.6203
2NA0,47.2567,100.7961
6L5,46.2464,99.5378
ND49,46.2236,97.1303
4ND8,46.3542,97.1169
NA21,46.2283,97.2361
97ND,48.4308,97.7081
Y74,47.9364,102.1422
PMB,48.9425,97.2408
98ND,48.2633,97.6222
Y99,48.0306,101.9533
6ND6,47.5167,97.5503
5NA2,47.5378,97.3636
14ND,46.2078,102.9086
NA88,47.2239,100.4233
NA01,47.6683,97.0053
NA02,47.7050,97.0547
NA22,46.0125,103.7964
4.00E+08,46.8958,102.3550
37N,47.4831,101.4089
ND54,47.1292,99.7303
2H9,48.6653,99.8533
06D,48.8844,99.6208
NA49,48.4178,100.0544
RUG,48.3903,100.0242
8ND0,48.9014,99.0167
ND42,48.1031,101.0783
NA98,46.3025,103.1703
NA05,46.6122,97.4356
NA06,47.8628,98.9725
NA70,47.7739,98.9883
NA07,48.8864,100.6953
7NA9,48.9283,100.5781
ND36,48.6381,97.4847
4S5,48.6264,97.4392
08D,48.3008,102.4064
NA10,48.3806,99.0336
ND32,46.9156,99.8944
ND41,46.1347,100.1131
1NA5,46.6250,99.4503
NA71,46.9958,99.6711
8NA0,46.8811,99.6308
ND62,46.8483,102.4581
75ND,46.9075,102.4914
4ND1,47.7928,97.1536
D60,48.3806,102.8981
19ND,47.7333,98.4886
D61,48.3583,100.3919
NA12,47.4317,100.8417
NA79,47.4042,100.8822
91N,47.5094,100.9161
NA90,47.4667,101.2228
ND44,47.4667,101.1339
4ND4,48.5639,100.8797
21ND,48.5822,100.8556
NA73,48.5639,101.0006
6D8,46.9411,98.0175
NA13,48.1222,100.9372
BWP,46.2442,96.6072
NA99,46.5506,97.0319
96D,48.9406,97.9028
3NA2,47.3028,101.0672
5C8,47.3531,101.0275
S25,47.7958,103.2536
NA17,46.9428,96.9289
ND52,46.8028,97.0122
NA54,45.9550,100.4419
D64,48.9133,101.0336
ND68,46.9558,97.3011
30NE,40.3558,98.6831
9NE2,40.2917,97.7225
8NE2,41.0417,96.0336
07K,41.1117,98.0514
CDR,42.8375,103.0956
8NE3,40.4819,101.8131
CNP,41.0775,102.4642
NE35,40.0583,97.5411
OLU,41.4481,97.3428
NE37,41.4725,97.2714
03NE,41.5464,99.3311
CZD,40.8697,100.0042
6K3,42.4717,97.8850
CEK,40.6183,96.9258
13NE,40.3167,100.8089
47V,40.6389,100.4728
1NE6,41.3408,102.7778
68NE,40.9914,96.6197
93Y,41.2308,97.1231
NE40,40.7158,96.8678
32NE,41.7211,100.0875
NE44,41.9833,98.0836
8NE4,40.8708,96.2919
2NE0,40.6967,99.8342
8NE5,41.7906,98.7297
FBY,40.1831,97.1692
0NE6,40.4333,98.0706
FMZ,40.5861,97.5731
FNB,40.0789,95.5919
75NE,41.4458,95.9567
8NE6,40.1208,98.9253
ANW,42.5792,99.9931
BVN,41.7286,98.0558
AIA,42.0533,102.8039
4D9,40.1139,99.3456
37V,40.3394,99.9064
38V,41.5617,101.7114
0NE0,41.8500,101.9506
0NE1,42.4072,101.9317
53NE,41.0814,96.4033
8V2,42.5625,99.0378
K01,40.3875,95.7892
AUH,40.8942,97.9944
40NE,41.9750,98.5158
6NE7,40.2444,100.3381
RBE,42.5711,99.5694
NE31,42.0144,97.5864
BIE,40.3014,96.7542
6NE8,40.0869,101.5689
42V,40.0581,101.5469
NE45,40.6944,96.5778
09NE,41.3333,96.1936
BTA,41.4147,96.1089
86NE,41.5417,96.2739
84Y,42.5797,97.6736
59NE,41.0811,98.6294
78NE,41.1661,97.0314
NE19,41.5958,102.8172
BBW,41.4364,99.6422
1NE0,42.3167,100.4169
9NE1,41.1444,101.9267
37NE,40.6078,96.3078
BUB,41.7767,99.1497
1NE1,41.2833,100.0503
1NE2,41.3250,99.9169
CSB,40.3067,100.1622
NE49,41.0667,96.2503
NE04,40.0944,98.3417
NE01,40.1947,98.3519
85NE,40.0208,97.9419
11NE,42.4425,103.9164
0B4,42.6031,97.2536
NE50,42.6153,97.4103
08K,40.6514,98.0797
HSI,40.6053,98.4278
4V6,42.6822,102.7011
33NE,42.3861,102.5756
HJH,40.1522,97.5869
FET,41.4492,96.5203
8NE9,41.3903,97.9644
18NE,40.5139,97.6106
97Y,41.4042,97.7086
GRN,42.8061,102.1753
2NE4,42.4500,102.1339
2NE5,40.9000,100.0947
GTE,40.9264,100.1483
2NE6,40.9208,101.2975
GRI,40.9675,98.3097
GGF,40.8706,101.7339
27NE,40.7228,101.7958
2NE7,40.8514,101.9428
99Y,41.5583,98.5461
57NE,42.9242,101.6939
4NE1,41.7542,99.7544
NE65,40.7669,97.0778
NE29,40.5139,99.0119
0V3,40.5150,98.9456
52NE,42.0450,103.9658
NE43,41.4397,96.7542
MHN,42.0500,101.0672
NE82,40.9325,95.9994
AFK,40.6056,95.8678
4V9,42.1122,98.0397
OFK,41.9856,97.4350
NE09,41.9633,97.4672
LBF,41.1261,100.6836
NE25,41.1819,100.8600
OGA,41.1194,101.7697
35NE,41.0500,101.8047
9NE6,41.3386,96.0886
OMA,41.3031,95.8942
MLE,41.1961,96.1122
3NO,41.3683,96.0225
OFF,41.1183,95.9125
ONL,42.4700,98.6881
ODX,41.6236,98.9519
67NE,40.1369,99.4983
OKS,41.4019,102.3564
4NE8,40.3828,101.1517
16NE,40.5600,96.4917
50K,40.1161,96.1944
4NE9,40.9992,101.4467
7NE5,41.0667,101.3678
0C4,42.1133,96.7278
PMV,40.9483,95.9172
NE38,40.7094,98.5600
3NE2,42.3278,103.1936
38NE,40.7536,97.8514
34NE,41.2239,100.9347
81NE,40.2736,99.0078
HDE,40.4522,99.3364
NE30,40.5736,99.4203
3NE3,40.5000,99.3169
NE53,40.5911,96.5889
9NE3,42.1875,101.7894
1V2,42.0094,101.7694
IML,40.5103,101.6203
3NE6,42.9667,99.2669
88NE,40.4039,96.0172
EAR,40.7269,99.0067
IBM,41.1881,103.6775
24NE,42.3839,102.4389
3NE7,41.8292,102.3428
NE08,40.5478,101.9783
08NE,42.4317,97.0794
LXN,40.7906,99.7758
NE57,40.0922,96.4781
NE42,40.9333,96.7006
LNK,40.8511,96.7592
NE59,40.8333,96.5669
9NE4,41.7033,97.7444
0F4,41.2867,98.9903
NE06,42.8250,98.4253
46NE,40.8964,101.5056
4NE0,40.9161,101.5597
MCK,40.2064,100.5922
19NE,40.1083,100.8089
25NE,41.7242,103.5114
NE64,41.1053,96.4094
SWT,40.8647,97.1092
5NE2,40.1958,95.6294
NE34,41.0389,102.9528
SNY,41.0997,102.9850
7K8,42.4542,96.4725
NE85,41.6872,98.3025
05NE,41.7222,98.3089
72NE,41.0792,96.1531
9NE8,41.4017,100.4789
5NE3,41.4875,100.4878
NE20,40.1861,96.2114
NE87,40.0972,98.0647
12K,40.0464,98.0600
5NE4,41.5722,101.1725
56NE,41.0328,98.8119
7V7,40.0822,98.5414
43NE,40.7750,99.1547
NE79,40.6528,96.6211
9V5,42.7367,102.4444
04NE,41.1600,101.2992
09K,41.6369,99.3403
12NE,41.9067,103.6997
BFF,41.8739,103.5956
SCB,41.6103,96.6300
NE18,40.9142,97.0806
NH61,42.9681,71.1811
CNH,43.3706,72.3686
4C4,44.8833,71.4994
CON,43.2028,71.5022
01NH,43.6444,72.0869
ERR,44.7925,71.1642
1B5,44.1958,71.7494
NH88,43.0672,71.6111
2G8,44.3947,71.1981
7B3,42.9625,70.8286
5B9,44.0803,72.0078
NH86,43.1750,71.7872
8B1,43.0667,71.8994
AFN,42.8050,72.0031
EEN,42.8983,72.2708
06NH,42.9283,70.9731
21NH,42.9169,70.9353
LCI,43.5731,71.4178
LEB,43.6261,72.3042
NH07,43.2803,71.4567
MHT,42.9328,71.4358
NH76,42.7289,71.7842
NH17,42.7275,71.7175
5M3,43.7683,71.3867
ASH,42.7817,71.5147
NH60,42.9606,71.6533
NH40,43.4047,71.9503
2B3,43.3881,72.1892
NH84,43.2075,71.2211
NH43,43.1794,71.1369
NH78,42.7472,71.3692
1P1,43.7792,71.7536
PSM,43.0781,70.8233
DAW,43.2842,70.9292
12NH,43.4953,71.6544
NH20,43.4922,71.6458
5NE5,41.2067,101.1436
NE86,40.6656,97.8697
0G3,40.4008,96.1706
TQE,41.7636,96.1781
TIF,41.9628,100.5703
9V2,40.1875,101.0256
15NE,40.2911,98.8233
0J9,40.8678,97.3542
VTN,42.8567,100.5489
NE56,41.3414,96.3950
NE88,41.0208,96.8642
5NE9,40.7333,102.0506
AHQ,41.2406,96.5944
29NE,40.7611,101.1808
6NE0,40.7869,101.1658
64V,40.8322,101.1642
1NE5,41.4061,96.2856
36NE,42.5142,97.5808
LCG,42.2419,96.9814
NE69,40.8675,96.1100
01NE,40.8436,100.6528
NE92,40.0494,96.6661
87NE,40.8092,97.5878
JYR,40.8964,97.6242
NH38,43.9725,71.1697
NH15,43.3867,71.2333
BML,44.5753,71.1758
NH67,42.9783,71.0094
2N2,43.5919,71.7514
NH16,42.7417,71.7075
NH18,43.7333,71.1511
N12,40.0667,74.1778
NJ79,40.3514,74.9094
N07,40.9475,74.3144
LDJ,40.6175,74.2447
0NJ6,39.3167,74.6331
N14,39.9342,74.8072
47N,40.5244,74.5983
89NJ,39.4892,74.7236
NJ95,40.5556,75.0725
MIV,39.3678,75.0722
MMU,40.7994,74.4150
VAY,39.9428,74.8458
EWR,40.6925,74.1686
3N5,41.0272,74.7586
26N,39.2633,74.6075
3N6,40.3300,74.3467
2NJ1,40.6333,75.0664
8B2,44.2642,71.5467
NH39,43.0333,72.4297
NH96,43.8733,71.9047
NH69,43.8306,71.1869
2NH5,42.9903,72.4017
HIE,44.3675,71.5444
23NH,43.1303,72.0150
NH31,43.6500,71.1494
NH49,43.9703,71.6794
JY24,40.9236,74.8706
NJ02,39.5417,75.3044
12N,41.0086,74.7381
13N,40.9667,74.7803
70NJ,40.6769,75.0247
ACY,39.4575,74.5772
BLM,40.1869,74.1250
NJ09,40.7917,75.0706
19N,39.7783,74.9478
1N7,40.9711,74.9975
6NJ9,39.7917,75.3747
00N,39.4731,75.1853
NJ84,39.4331,75.3967
N50,39.4083,75.2372
JY31,39.4467,75.3133
NJ24,39.7133,74.4000
CDW,40.8753,74.2814
7NJ2,39.4814,75.4053
7NJ9,39.3181,75.2064
NJ20,39.8125,74.4247
NJ25,39.7892,75.2292
46NJ,40.1528,74.4553
17N,39.7056,75.0331
7NJ7,39.5606,75.2186
04NJ,39.5967,75.2336
NJ46,40.2764,74.3886
9NJ6,39.3664,75.2683
NJ50,40.4806,74.9619
NJ60,40.1869,74.2672
NJ59,40.1828,74.2789
NJ63,40.4678,75.0506
NJ61,40.5500,75.0164
61NJ,39.6914,75.1433
NJ65,40.8533,74.9297
JY04,39.0650,74.9097
N05,40.8200,74.8553
67NJ,40.9697,75.0669
N81,39.6675,74.7578
NJ69,39.6583,74.8025
9NJ5,39.6800,75.2525
NJ72,40.3511,74.1811
9NJ8,40.8958,74.9997
2N6,40.0264,74.6928
92NJ,40.4683,75.0025
NEL,40.0350,74.3522
29N,39.5239,75.0464
28N,39.5375,74.9664
6NJ1,40.7403,74.9569
31E,39.6653,74.3081
4N1,41.1283,74.3467
JY43,41.0833,74.3386
WWD,39.0086,74.9083
C01,39.6556,75.0144
OBI,39.2192,74.7947
JY08,39.6500,75.2842
WRI,40.0156,74.5917
50NM,36.3028,106.4881
3N9,34.3628,107.4956
ALM,32.8400,105.9906
HMN,32.8519,106.1086
52NM,32.6339,105.6864
NM10,35.8792,103.8131
ABQ,35.0403,106.6092
AEG,35.1453,106.7953
NM61,35.1167,106.1472
AXX,36.4219,105.2900
NM64,31.4586,108.8625
NM76,35.2608,104.9189
13Q,34.0033,108.6781
NM47,32.7800,104.3814
ATS,32.8525,104.4678
N19,36.8347,108.0283
E80,34.6453,106.8336
55NM,34.4833,106.6131
NM33,35.5475,104.0839
NM32,35.7078,104.0611
NM30,34.8750,103.0672
NM88,34.5433,106.7600
4AZ2,33.7019,105.3839
NM84,33.5444,105.3756
CNM,32.3375,104.2633
62NM,32.5986,104.4264
F37,33.6489,105.8956
NM16,36.8667,106.5672
NM24,36.9217,106.5603
NM51,33.3283,107.6619
57NM,34.0886,106.1192
7N7,39.7356,75.3978
3NJ1,39.9819,74.6928
2NJ3,40.3403,74.8544
2NJ5,40.6519,75.1861
2NJ6,40.7736,75.1594
23NJ,39.5047,75.0931
N85,40.5875,75.0194
N40,40.5664,74.9786
8NJ0,39.5178,74.5092
39N,40.3992,74.6589
3NJ6,40.0150,74.8431
N51,40.5831,74.7364
N87,40.2139,74.6017
4NJ0,40.4492,75.0178
JY39,39.6611,75.4653
NJ74,39.5625,75.4497
62NJ,40.8083,74.8083
NJ06,39.4575,75.2733
JY17,39.4722,75.2775
4NJ8,40.6000,74.7331
SMQ,40.6261,74.6703
5NJ2,40.5917,74.8414
FWN,41.2003,74.6231
TEB,40.8500,74.0608
MJX,39.9275,74.2925
TTN,40.2767,74.8133
3NJ9,39.9411,74.7708
N73,39.9042,74.7494
CVN,34.4250,103.0792
59NM,34.5472,103.4644
0NM0,31.8236,107.6269
12NM,31.7917,107.6381
NM09,31.8672,107.6358
NM78,31.8778,107.6456
E89,35.3644,104.1817
NM25,34.1242,105.6714
NM74,35.0875,107.5631
DMN,32.2622,107.7206
NM26,32.1000,107.8228
NM08,32.2625,107.4039
24N,36.8286,106.8842
1N1,35.0944,106.1672
NM48,36.7306,106.4950
E14,36.0261,106.0456
E92,34.7633,106.0414
NM39,36.6328,108.3114
FMN,36.7411,108.2300
NM04,36.6778,108.0839
CAO,36.4461,103.1500
NM42,34.4158,103.1478
CVS,34.3828,103.3222
NM89,34.7758,106.5211
E98,34.7597,106.7453
E06,32.9539,103.4089
N29,34.0944,107.2978
NM01,34.0975,107.2975
NM73,34.7722,103.8561
NM69,32.8142,107.9400
NM02,34.9222,106.1672
M10,34.5333,106.2239
NM52,35.5747,103.2872
1V0,36.8083,107.6514
NM79,32.4431,106.6797
80E,33.4944,106.1839
81NM,33.3450,105.1797
82NM,33.1700,105.1339
NM41,34.0611,108.0964
84NM,34.3533,108.1622
NM66,34.4153,108.0769
NM86,31.9367,108.5367
PRZ,34.1456,103.4103
NM80,34.3403,108.5144
N24,36.8003,105.5975
NM56,35.1653,108.4589
NM67,36.8569,104.4478
RTN,36.7417,104.5022
0NM7,33.5208,108.5428
T16,33.6942,108.8494
NM90,31.9031,109.0256
NM70,31.9500,109.0417
NM29,35.8342,103.4367
NM20,33.2519,104.4425
NM87,33.2383,104.4706
ROW,33.3017,104.5306
NM92,35.2958,105.6114
NM15,36.0461,103.8875
NM17,35.9306,104.1839
SRR,33.4628,105.5347
SAF,35.6172,106.0894
SXU,34.9356,104.6425
5T6,31.8811,106.7047
5V5,36.6978,108.7011
13NM,33.4194,108.1394
SVC,32.6367,108.1564
1NM0,33.2119,108.0256
NM91,34.6222,108.7903
65NM,34.7267,103.6097
NM38,34.1172,104.4272
FSU,34.4833,104.2172
GUP,35.5111,108.7894
NM27,36.4225,108.8614
E94,33.3528,108.8672
NM55,33.3628,108.8636
GNT,35.1672,107.9019
E05,32.6611,107.1981
NM83,32.7667,103.2089
HOB,32.6875,103.2169
68NM,33.0286,105.1269
NM68,33.8050,108.3433
E26,32.1311,103.1547
NM44,34.0172,104.1156
72NM,32.9583,105.9631
NM14,32.3111,107.2950
NM13,32.2472,107.1922
LRU,32.2894,106.9219
LVS,35.6542,105.1425
NM53,35.5128,104.5817
E32,36.2914,107.0561
LSB,32.3333,108.6917
LAM,35.8797,106.2694
ONM,34.0225,106.9031
95E,33.8189,106.6450
S42,36.3269,104.6197
NM63,35.1658,106.0119
NM21,35.1750,105.8697
SKX,36.4581,105.6725
NM18,33.2611,103.2769
NM71,33.3328,106.0261
NM37,33.5764,107.9000
TCS,33.2369,107.2717
TCC,35.1828,103.6031
NM28,33.0569,106.0253
N17,34.6044,105.1919
98NM,36.0767,104.7181
WSD,32.3414,106.4028
NM49,34.5814,106.0753
ZUN,35.0833,108.7917
L92,37.3625,115.1944
9U3,39.4681,117.1953
NV35,39.5444,117.7506
NV02,39.0667,117.4217
BAM,40.5992,116.8744
NV64,40.0083,117.3919
94E,32.7619,108.2083
NFL,39.4167,118.7011
1NV1,39.4153,118.8367
N58,39.5597,119.2414
GAB,38.9242,117.9589
NV55,38.8989,119.6494
NV06,41.3828,119.1692
NV05,41.1236,119.1386
0L4,37.4858,117.1908
HTH,38.5444,118.6342
NV26,36.0792,115.0689
INS,36.5872,115.6733
06U,41.9761,114.6581
NV42,35.7758,115.6314
0L7,35.7683,115.3297
N15,39.2031,117.0644
HND,35.9728,115.1344
LAS,36.0800,115.1522
LSV,36.2361,115.0342
VGT,36.2106,115.1944
NV17,39.6733,119.8131
LOL,40.0664,118.5653
DRA,36.6194,116.0328
L23,37.1028,116.3133
NV11,36.9458,116.0378
67L,36.8331,114.0558
3Q0,38.3833,118.1008
MEV,39.0008,119.7519
NV14,41.3556,114.2300
NV67,41.1158,114.1136
NV08,41.7381,116.2161
08U,41.5158,115.8597
NV68,41.5658,117.8094
0L9,36.3111,114.4639
U08,36.5681,114.4433
10U,41.9533,116.1875
NV98,36.1503,115.8997
NV74,36.2711,115.9950
NV00,36.2556,115.9925
1L1,37.7875,114.4217
NV09,39.7244,119.8994
RTS,39.6681,119.8764
RNO,39.4992,119.7681
N86,39.6667,119.7233
NV31,38.8058,117.0311
NV83,38.6942,117.1467
NV56,38.7994,117.1750
BTY,36.8611,116.7869
BVU,35.9475,114.8611
1L4,35.3056,114.8828
NV13,39.2828,119.8283
CXP,39.1922,119.7344
U74,40.4158,116.5636
9U7,38.7361,115.4803
A34,39.2383,119.5556
NV04,41.3164,115.2500
E85,41.9542,118.6311
01U,38.8517,115.6336
NV27,37.7167,118.0842
2Q9,37.6097,118.0064
EKO,40.8250,115.7917
NV22,40.3128,115.8967
ELY,39.2997,114.8419
7CL8,38.6642,114.6322
1A8,40.5781,119.3528
05U,39.6042,116.0050
26NV,39.4583,118.8639
NV30,39.9667,117.8275
FLX,39.4992,118.7489
23NY,42.2797,77.3400
23N,40.7583,73.0536
NY60,44.7625,73.5594
4NY0,44.6689,73.5461
24NY,43.0667,77.9589
8NK4,42.9433,78.1383
1NK8,42.1917,75.8414
BGM,42.2086,75.9797
3NY5,42.0236,75.9572
NY79,42.5967,78.3403
8NY7,41.5714,74.4025
1NK7,43.4667,75.2497
47NY,42.0450,77.3500
NY65,43.1372,74.1161
NY66,43.1333,74.1161
NY64,43.1028,74.1550
7G0,43.1811,77.9156
3NK0,43.2031,77.9025
9G0,42.8619,78.7167
BUF,42.9406,78.7322
D51,43.0667,78.6831
NK09,42.4056,76.8206
2NY4,43.0739,78.0500
3C8,40.9150,72.7919
1B8,43.0500,73.3661
NY34,42.1622,77.4275
03NV,40.5844,115.2978
04NV,35.7556,115.6647
3L2,35.7953,115.6272
1L3,35.4444,114.9094
SPZ,39.4031,119.2511
N59,38.8394,119.3383
NV33,38.8333,119.3961
2NV2,39.8347,119.6747
NV44,39.7553,119.5994
NV47,39.8333,119.6822
NV96,39.8253,119.6544
TPH,38.0603,117.0872
TNX,37.7947,116.7786
NV12,41.5639,116.4092
NV97,38.6842,119.3222
NV72,38.5150,119.2136
LWL,41.1172,114.9222
02NV,41.3033,118.5983
WMC,40.8967,117.8058
01NV,38.7639,119.0272
O43,39.0042,119.1581
7NY2,43.8433,76.0947
2NY7,42.1214,77.2114
8NY3,42.2686,75.5597
9G3,43.0208,78.4828
ALB,42.7492,73.8019
NK43,42.7583,73.9244
NK31,43.2694,78.1453
NY06,43.2964,78.2139
9G6,43.1736,78.2747
89NY,44.3167,75.8997
2NY9,42.3700,76.7225
4NK8,43.0008,74.1869
NY58,42.9567,74.0814
54NY,42.3550,78.0353
D23,42.5667,78.4261
NY04,42.5856,78.3492
1C3,43.2542,73.4708
0NK8,41.9208,73.6703
06NY,42.8428,76.4453
NK74,42.7444,76.6636
NY59,43.3872,75.4864
4NK1,43.1447,76.3114
GVQ,43.0317,78.1697
4NY1,41.3278,74.3247
0NK9,43.0103,75.8269
1D5,43.0292,75.8456
NY2,43.0853,76.2928
30NY,42.7500,77.5581
NY51,42.8700,74.4994
D38,42.9072,77.3217
D43,42.9194,77.2428
2NK1,42.2961,77.4656
NY07,44.5458,75.1611
NY69,44.1200,76.3014
NK01,43.9994,75.6050
28NY,42.3083,79.2250
0NK0,42.3339,78.7908
NY76,42.3156,78.8953
1NY9,43.2658,76.1881
19NK,43.2439,76.1528
0NK1,43.3617,76.2203
3NY0,42.8272,74.4039
0NK2,42.9833,74.0161
5NK0,44.0442,76.1436
43NY,42.7847,74.8025
NK54,42.1767,76.6411
7NY1,42.7633,74.2783
NY05,42.7814,74.3256
32NK,42.7533,74.3111
41NY,44.3125,73.3850
NY84,44.2792,73.3786
5NY3,42.4928,76.3869
4NK3,42.6725,78.9669
4NK4,42.8272,76.0258
FRG,40.7289,73.4133
74NY,43.0056,77.2914
0B8,41.2514,72.0317
NY85,43.2494,75.3139
8NK3,43.5000,73.0667
GTB,44.0556,75.7194
NY87,42.9625,74.2536
3NY4,42.9219,74.6267
NY88,42.8833,74.6914
11NK,42.9139,74.6117
NY20,42.9583,74.6789
NY71,42.9756,74.7300
44NY,42.9342,74.6525
1I5,42.3642,74.0661
FZY,43.3508,76.3881
N25,42.6972,74.1994
NY37,43.0092,74.0911
NK17,43.2094,73.5817
K30,43.1833,73.6331
5NY5,41.6667,74.1497
NK87,43.0667,78.5997
NK19,43.0611,78.6614
1H1,43.2050,76.1789
28NK,44.1869,76.0764
1NY7,41.7083,74.0617
3NY9,42.6644,78.6731
NK82,43.3158,76.0150
NK04,43.2500,75.9997
K23,42.6292,74.8911
3NK8,42.1406,73.6119
7N1,42.1797,77.1206
6NY1,42.1128,77.0894
N03,42.5928,76.2150
NY73,42.3181,75.5992
NY74,42.3236,73.8731
36NY,42.2358,78.2117
NK05,42.3547,76.5161
DSV,42.5708,77.7131
NY02,42.4872,74.7803
1.00E+08,44.3875,75.0664
4NY4,42.5594,73.7719
1F6,43.1167,74.7497
NY78,42.0583,75.0206
4B1,42.7583,74.1328
8NY5,42.8203,74.1481
3NY6,42.8411,74.1786
38NY,42.5486,76.9581
DKK,42.4933,79.2719
NY81,42.6111,74.0647
HTO,40.9594,72.2519
42NY,42.6689,76.0561
49N,40.8247,72.7508
1N2,40.8278,72.7486
NY16,43.0983,77.1819
NY82,42.5806,73.6161
1F2,43.2250,74.1147
NY19,43.0439,76.4619
N89,41.7278,74.3775
NK47,42.0417,76.8331
ELM,42.1600,76.8917
CZG,42.0786,76.0964
3NY7,42.9833,74.5167
1H4,42.4167,74.0161
NY63,43.0533,73.4783
4NK2,43.1453,73.4197
0NK3,42.6958,77.7922
4G2,42.7008,78.9147
9G5,43.1819,78.5578
D52,42.7986,77.8425
NK76,42.8825,77.0517
NK06,42.0961,73.8553
NY1,42.3500,73.6369
7NY8,43.1922,73.6297
GFL,43.3411,73.6103
NY38,42.8531,77.1247
92G,42.8125,77.2039
NK07,41.3278,74.4100
5NY7,41.3278,74.4100
NK16,44.3681,75.4025
D59,42.5039,78.9506
B01,43.4228,73.2681
N56,42.2050,78.6472
4N7,42.3042,75.7872
PTD,44.6767,74.9483
POU,41.6267,73.8842
1NY5,41.6389,73.7428
1NY2,43.6167,76.1628
N65,42.7294,74.1639
NK83,42.7100,74.2236
D85,42.1542,79.0164
63NY,43.2611,78.9653
19NY,42.4061,77.9608
17NK,42.4625,76.9658
NY42,43.2200,76.6900
46N,41.9844,73.8358
NY57,43.3600,75.1847
NY86,42.5125,74.1147
NY94,41.9714,73.8628
NY68,42.8611,74.9456
1NY3,43.5667,76.0331
03NY,40.9583,72.7167
ROC,43.1189,77.6725
K16,43.2508,75.6044
RME,43.2339,75.4069
5NY4,43.1575,75.4308
NY03,41.8750,74.9803
W57,42.9292,73.7703
1NK0,42.2972,74.5483
84NY,42.9861,77.6125
1NY4,44.6175,73.9111
SLK,44.3853,74.2061
5B2,43.0508,73.8617
NY00,42.5667,78.5561
85NY,42.5783,78.5200
15NK,42.5764,78.5567
VGC,42.8433,75.5611
25NK,42.4361,77.1322
NK68,42.0500,75.3011
50NY,42.8144,77.5733
NY26,42.9833,74.8997
NK08,41.8317,74.1300
34NY,43.2900,77.8272
D67,42.9161,77.3825
NY40,42.6106,78.5956
51NY,43.1794,78.0397
52NY,42.9306,77.6442
D70,42.9472,77.5997
53NY,42.9583,77.6158
4G6,42.3822,77.6822
6NY2,42.2319,76.8469
1B1,42.2914,73.7103
04NY,42.2622,73.6961
97NY,42.2342,74.2378
6NY3,42.6439,76.7297
ISP,40.7953,73.1003
NY55,42.4472,76.5969
ITH,42.4914,76.4589
NK72,42.3761,76.5325
NY18,42.4486,76.6169
JHW,42.1533,79.2581
NY89,42.0800,79.3914
3NK4,42.0278,79.1942
55NY,42.0819,79.3122
7NY6,42.8936,73.5078
NY0,42.9983,74.3294
NY28,43.0708,76.4081
1I1,44.2208,73.7911
56NY,43.3253,78.0497
9NY4,42.1008,79.0819
6NY7,41.8653,74.3331
14NK,43.3400,73.4789
20N,41.9853,73.9642
5N5,42.0003,75.7603
NY01,43.2208,78.3150
6NY4,42.7003,74.1550
7NY0,41.6833,75.0164
LKP,44.2644,73.9619
NY15,42.8264,77.7144
BQR,42.9222,78.6122
5G0,42.9814,77.9375
N00,42.2722,74.3942
1A1,42.1486,73.7508
61NY,43.1686,78.7822
59NY,43.2306,78.6900
NK25,43.2158,78.8083
0G0,43.1031,78.7033
NY13,43.0917,76.9906
4NK5,43.1011,77.3678
NY11,43.0353,77.3081
23NK,43.1125,77.3125
MAL,44.8536,74.3289
NY72,43.0722,75.9386
NK71,43.0111,76.3497
4NK6,43.1611,77.1775
73NY,42.2658,75.3100
MSS,44.9358,74.8456
21N,40.9875,72.5189
65NY,42.2839,79.4439
D79,42.2681,79.4817
K27,42.8931,73.6683
7NY4,42.4250,76.7150
66NY,43.2028,78.3539
5NY1,42.3997,74.9064
NY96,43.4267,76.1939
7NK0,42.6475,74.3872
4N2,42.7094,77.2756
08NY,41.3681,74.5056
06N,41.4319,74.3917
44N,41.7075,73.7381
2NK9,41.6572,74.0772
NY23,42.9875,74.9667
MTP,41.0764,71.9208
MGJ,41.5100,74.2647
MSV,41.7017,74.7950
NK24,42.3472,76.8789
NY92,42.7358,76.4858
21NK,42.5528,75.1911
NY97,44.6667,73.5661
68NY,42.7500,77.7839
NY70,42.6489,77.9203
7NK1,42.9431,75.7536
NY10,43.8425,75.4308
NY35,41.7500,74.1164
JFK,40.6397,73.7789
LGA,40.7772,73.8725
