xBase,yBase
-84.946092,30.134247
Bus Name,xVal,yVal,xDif,yDif,xAdj,yAdj
l2954345,1669959.3507,12285536.351,-23994.679400000023,7958.594000000507,-85.0180760382,30.158122782
l2935555,1670341.4993,12285420.401,-23612.530800000066,7842.644000001252,-85.01692959239999,30.157774932000002
l2897773,1670506.1217,12285411.079,-23447.908400000073,7833.322000000626,-85.0164357252,30.157746966
l3197631,1670902.0083,12285454.418,-23052.021799999988,7876.661000000313,-85.01524806539999,30.157876982999998
l2748127,1671071.6687,12285417.931,-22882.361400000053,7840.174000000581,-85.01473908419999,30.157767522
m1047702,1670249.622,12285031.162,-23704.408100000117,7453.405000001192,-85.0172052243,30.156607215
l2929261,1670531.1933,12284987.941,-23422.836800000165,7410.184000000358,-85.01636051039999,30.156477552
l3159645,1669937.7443,12285152.904,-24016.285800000187,7575.146999999881,-85.0181408574,30.156972440999997
l2983432,1669626.0961,12285173.306,-24327.934000000125,7595.549000000581,-85.01907580199999,30.157033647
l3104123,1670182.0503,12284223.501,-23771.97980000009,6645.744000000879,-85.01740793939999,30.154184232000002
l2972930,1669899.201,12283493.335,-24054.829100000206,5915.578000001609,-85.0182564873,30.151993734000005
l3253995,1669701.5608,12283386.741,-24252.469299999997,5808.984000001103,-85.01884940789999,30.151673952000003
m1047552,1669587.4094,12282875.048,-24366.620700000087,5297.2910000011325,-85.01919186209999,30.150138873000003
p827529,1669582.2197,12282846.757,-24371.810400000075,5269.0,-85.01920743119999,30.150053999999997
l3029506,1669560.9041,12282691.29,-24393.126000000164,5113.532999999821,-85.019271378,30.149587598999997
m1047518,1669463.6119,12282417.816,-24490.41820000019,4840.059000000358,-85.01956325459999,30.148767177
l2973160,1669182.9089,12282460.459,-24771.12120000017,4882.702000001445,-85.02040536359999,30.148895106
l3103822,1669343.5991,12283037.098,-24610.4310000001,5459.341000000015,-85.01992329299999,30.150625023
m1047592,1668812.7206,12283524.26,-25141.309500000207,5946.503000000492,-85.0215159285,30.152086509
l2785521,1668900.801,12283695.739,-25053.229100000113,6117.982000000775,-85.0212516873,30.152600946
m3763619,1668691.565,12283575.468,-25262.465100000147,5997.711000001058,-85.02187939529999,30.152240133000003
m3763624,1668711.6231,12283618.194,-25242.407000000123,6040.437000000849,-85.02181922099999,30.152368311
l3645809,1668875.0986,12283806.36,-25078.93150000018,6228.603000000119,-85.0213287945,30.152932809
l3645810,1668929.1576,12284243.501,-25024.872500000056,6665.744000000879,-85.02116661749999,30.154244232
l3645811,1668920.7895,12284702.221,-25033.240600000136,7124.46400000155,-85.0211917218,30.155620392000003
193-103041,1668904.8929,12284707.681,-25049.137199999997,7129.924000000581,-85.02123941159999,30.155636772
m3763618,1668719.2294,12283634.398,-25234.80070000002,6056.64100000076,-85.0217964021,30.152416923
l3645812,1668769.4627,12285267.85,-25184.567400000058,7690.093000000343,-85.02164570219999,30.157317279
228-1353934-4_int,1693954.0301,12277577.757,0.0,0.0,-84.946092,30.134247
m1026830,1668562.6393,12283624.862,-25391.39080000017,6047.105000000447,-85.0222661724,30.152388315
l3342743,1668572.3632,12284135.457,-25381.66690000007,6557.700000001118,-85.02223700069999,30.1539201
m1026898,1668558.8014,12285264.118,-25395.228700000094,7686.3610000014305,-85.0222776861,30.157306083
l3197661,1668559.6943,12285273.625,-25394.3358,7695.868000000715,-85.0222750074,30.157334604
l3122848,1668559.0389,12285496.562,-25394.991200000048,7918.805000001565,-85.02227697359999,30.158003415000003
l2879070,1668406.4056,12283697.189,-25547.62450000015,6119.43200000003,-85.0227348735,30.152605295999997
l3216345,1668136.7413,12283811.73,-25817.28879999998,6233.973000001162,-85.02354386639999,30.152948919000004
m3768670,1667896.6789,12283876.717,-26057.35120000015,6298.960000000894,-85.02426405359999,30.153143880000002
l3649297,1667953.0767,12284065.444,-26000.9534,6487.687000000849,-85.0240948602,30.153710061
l3649298,1668005.9274,12284267.484,-25948.102700000163,6689.726999999955,-85.02393630809999,30.154316181
l3649299,1668007.9344,12284479.558,-25946.09570000018,6901.801000000909,-85.0239302871,30.154952403000003
m3772794,1668007.9754,12284492.284,-25946.05469999998,6914.5270000007,-85.0239301641,30.154990581
l3649306,1667765.656,12284493.775,-26188.374100000132,6916.018000001088,-85.0246571223,30.154995054
l3649300,1668008.6062,12284692.3,-25945.423900000053,7114.54300000146,-85.02392827169999,30.155590629000002
l3649301,1668008.6062,12284893.004,-25945.423900000053,7315.247000001371,-85.02392827169999,30.156192741
l3649302,1668009.6097,12285099.893,-25944.420400000177,7522.13599999994,-85.02392526119999,30.156813407999998
l3649304,1668012.6202,12285305.779,-25941.409900000086,7728.021999999881,-85.02391622969999,30.157431065999997
l3649305,1668011.9485,12285525.881,-25942.08160000015,7948.123999999836,-85.02391824479999,30.158091371999998
l3235254,1667678.829,12283986.248,-26275.20110000018,6408.491000000387,-85.0249176033,30.153472473
m1026854,1666749.1517,12284240.851,-27204.878400000045,6663.094000000507,-85.02770663519999,30.154236282
m1026857,1666774.936,12284276.523,-27179.094100000104,6698.76600000076,-85.0276292823,30.154343298
l2804262,1666833.9594,12284485.092,-27120.07070000004,6907.335000000894,-85.02745221209999,30.154969005
l2841639,1666891.3894,12284723.27,-27062.640700000105,7145.513000000268,-85.02727992209999,30.155683538999998
m1026877,1666922.007,12284865.442,-27032.023100000108,7287.6850000005215,-85.0271880693,30.156110055
m1026906,1667088.1899,12285595.489,-26865.840199999977,8017.732000000775,-85.02668952059999,30.158300196
l3120376,1667170.0198,12285936.3,-26784.0103000002,8358.54300000146,-85.0264440309,30.159322629000002
m1026925,1667245.4312,12286219.518,-26708.5989000001,8641.76099999994,-85.0262177967,30.160172282999998
l2916599,1667296.5084,12286221.181,-26657.521700000158,8643.424000000581,-85.0260645651,30.160177272
l3235249,1666884.6719,12286248.518,-27069.358200000133,8670.76099999994,-85.02730007459999,30.160259283
l2954348,1666582.1004,12286302.229,-27371.92969999998,8724.472000000998,-85.0282077891,30.160420416
l2841615,1666334.4112,12286366.188,-27619.618900000118,8788.430999999866,-85.02895085669999,30.160612293
m1026931,1666365.8111,12286482.949,-27588.21900000004,8905.191999999806,-85.02885665699999,30.160962576
l3216336,1666420.8081,12286634.66,-27533.222000000067,9056.903000000864,-85.028691666,30.161417709000002
l2691936,1666498.2184,12286840.218,-27455.811700000195,9262.461000001058,-85.02845943509999,30.162034383
m1026941,1666508.9213,12287080.039,-27445.108800000045,9502.28200000152,-85.02842732639999,30.162753846000005
m1026942,1666579.0817,12287087.6,-27374.94840000011,9509.843000000343,-85.02821684519999,30.162776529
l3270814,1666508.3069,12287158.248,-27445.723200000124,9580.491000000387,-85.02842916959999,30.162988473
l3141389,1666579.6592,12287101.531,-27374.37089999998,9523.774000000209,-85.0282151127,30.162818322
l2860477,1666589.9852,12287350.236,-27364.044900000095,9772.479000000283,-85.0281841347,30.163564436999998
l3197618,1666131.8886,12287015.121,-27822.141500000143,9437.36400000006,-85.0295584245,30.162559092
l3216337,1666187.0207,12286529.749,-27767.009400000097,8951.992000000551,-85.02939302819999,30.161102976
l2916598,1667485.3913,12285684.351,-26468.638800000073,8106.594000000507,-85.0254979164,30.158566782
l3048212,1667296.7009,12285351.482,-26657.329200000037,7773.72500000149,-85.0260639876,30.157568175
l2691973,1667634.5881,12285338.53,-26319.44200000004,7760.773000000045,-85.025050326,30.157529319
l2954357,1667608.8202,12285059.462,-26345.209900000133,7481.7050000000745,-85.0251276297,30.156692115
l2729413,1666586.5364,12285087.277,-27367.49369999999,7509.520000001416,-85.02819448109999,30.156775560000003
l2973165,1666694.1506,12284031.202,-27259.87950000004,6453.445000000298,-85.02787163849999,30.153607335
m1026852,1666319.6206,12284211.438,-27634.409500000067,6633.680999999866,-85.0289952285,30.154148043
l3197646,1665980.9592,12284206.572,-27973.070900000166,6628.815000001341,-85.03001121269999,30.154133445000003
m1026851,1665657.1581,12284210.049,-28296.872000000207,6632.292000001296,-85.03098261599999,30.154143876000003
l2876813,1665645.0585,12283882.32,-28308.971600000048,6304.563000001013,-85.03101891479999,30.153160689
l2785531,1665653.2218,12283620.311,-28300.80830000015,6042.554000001401,-85.03099442489999,30.152374662000003
l3216358,1665653.0908,12283320.32,-28300.939300000202,5742.563000001013,-85.0309948179,30.151474689
m1026826,1665663.4495,12283170.489,-28290.580599999987,5592.732000000775,-85.0309637418,30.151025196
l2952013,1665885.6084,12283009.672,-28068.421700000064,5431.915000000969,-85.03029726509999,30.150542745000003
m1026820,1665647.8602,12282972.734,-28306.169900000095,5394.976999999955,-85.0310105097,30.150431931
l3141403,1665633.0245,12282778.968,-28321.005600000033,5201.211000001058,-85.0310550168,30.149850633000003
m3037538,1665591.6303,12282587.636,-28362.399800000014,5009.879000000656,-85.03117919939999,30.149276637
l3027133,1665589.9714,12282579.526,-28364.05870000017,5001.769000001252,-85.0311841761,30.149252307
m3037453,1665555.1185,12282384.745,-28398.911599999992,4806.987999999896,-85.03128873479999,30.148667963999998
l2785546,1665553.1361,12282373.694,-28400.894000000088,4795.937000000849,-85.031294682,30.148634811
l2914324,1665316.5634,12281577.284,-28637.46669999999,3999.5270000007004,-85.03200440009999,30.146245581000002
m1026805,1665452.0304,12281252.57,-28501.999700000044,3674.8130000010133,-85.03159799909999,30.145271439000002
l3120502,1665561.3199,12280976.421,-28392.71020000009,3398.6640000008047,-85.03127013059999,30.144442992000002
m1026792,1665892.0883,12280726.332,-28061.941800000146,3148.5750000011176,-85.03027782539999,30.143692725
l2821010,1666356.0504,12280400.286,-27597.979700000025,2822.529000001028,-85.0288859391,30.142714587
m1026773,1666331.7488,12280043.516,-27622.281300000148,2465.759000001475,-85.0289588439,30.141644277000005
l3195751,1666319.6287,12279656.985,-27634.40140000009,2079.228000000119,-85.02899520419999,30.140484684
l3233353,1666085.3294,12279964.607,-27868.70070000016,2386.85000000149,-85.0296981021,30.141407550000004
l2895461,1665725.5982,12280658.928,-28228.4319000002,3081.1710000000894,-85.03077729569999,30.143490513
l3010585,1665258.1381,12281055.892,-28695.891999999993,3478.135000001639,-85.032179676,30.144681405000004
l2952014,1665035.1313,12280902.189,-28918.898800000083,3324.43200000003,-85.0328486964,30.144220296
l3122847,1665247.8817,12282384.094,-28706.148400000064,4806.337000001222,-85.0322104452,30.148666011000003
l2857591,1665826.1468,12282552.058,-28127.883300000103,4974.301000000909,-85.0304756499,30.149169903
l2879087,1665152.8954,12283005.338,-28801.134700000053,5427.581000000238,-85.03249540409999,30.150529743
l2822871,1665333.1604,12284492.342,-28620.869700000156,6914.585000000894,-85.0319546091,30.154990755
d5502543-2_int,1693954.0301,12277577.757,0.0,0.0,-84.946092,30.134247
q14413,1693954.0301,12277577.757,0.0,0.0,-84.946092,30.134247
m1026886,1664788.8511,12285130.122,-29165.179000000004,7552.3650000002235,-85.03358753699999,30.156904094999998
l3120484,1664783.4731,12285132.698,-29170.55700000003,7554.941000001505,-85.033603671,30.156911823
m1026896,1664477.2602,12285279.396,-29476.76990000019,7701.639000000432,-85.0345223097,30.157351917
m1026880,1664417.6307,12284934.734,-29536.399399999995,7356.976999999955,-85.0347011982,30.156317930999997
l3197638,1664414.616,12284352.209,-29539.41410000017,6774.452000001445,-85.0347102423,30.154570356000004
m1026848,1664416.6312,12284147.594,-29537.398900000146,6569.837000001222,-85.03470419669999,30.153956511
l2673311,1664163.5271,12284342.166,-29790.503000000026,6764.408999999985,-85.035463509,30.154540227
l2935557,1664467.8476,12283957.498,-29486.18250000011,6379.741000000387,-85.03455054749999,30.153386223
l2766748,1664530.6475,12284925.428,-29423.382600000128,7347.671000000089,-85.0343621478,30.156290013
m1026902,1664149.0191,12285455.373,-29805.011000000173,7877.616000000387,-85.03550703299999,30.157879848
l2710536,1664238.0088,12285211.095,-29716.02130000014,7633.338000001386,-85.03524006389999,30.157147014000003
m1026905,1663847.4019,12285579.371,-30106.628200000152,8001.61400000006,-85.0364118846,30.158251842
l2991909,1663922.4611,12285358.511,-30031.569000000134,7780.754000000656,-85.036186707,30.157589262000002
m1026907,1663440.452,12285655.298,-30513.578100000042,8077.5410000011325,-85.03763273429999,30.158479623
l3085398,1663360.6087,12285489.521,-30593.42140000011,7911.764000000432,-85.03787226419999,30.157982292
m1026891,1663258.8886,12285227.369,-30695.141500000143,7649.612000001594,-85.03817742449999,30.157195836000003
l3122817,1663226.948,12285259.588,-30727.0821,7681.831000000238,-85.0382732463,30.157292493
l2673314,1663087.7414,12285378.36,-30866.28870000015,7800.603000000119,-85.0386908661,30.157648808999998
l3160102,1663129.5083,12284971.938,-30824.521799999988,7394.180999999866,-85.03856556539999,30.156429542999998
m1026866,1663095.0405,12284413.78,-30858.989600000205,6836.023000000045,-85.0386689688,30.154755069
l2685805,1663421.5244,12284365.722,-30532.505700000096,6787.964999999851,-85.03768951709999,30.154610894999998
m1026844,1663141.5997,12283974.939,-30812.430400000187,6397.18200000003,-85.03852929119999,30.153438546
l3122818,1662920.7802,12284021.65,-31033.24990000017,6443.893000001088,-85.0391917497,30.153578679000002
l2876814,1663141.698,12283965.195,-30812.3321,6387.438000001013,-85.03852899629999,30.153409314
m1026834,1663145.4376,12283703.223,-30808.592500000028,6125.466000000015,-85.03851777749999,30.152623398
l3177881,1663055.4362,12283703.227,-30898.593899999978,6125.470000000671,-85.0387877817,30.15262341
m1026829,1663147.9649,12283526.067,-30806.06520000007,5948.3100000005215,-85.0385101956,30.15209193
l2710542,1663022.6191,12283531.342,-30931.41100000008,5953.585000000894,-85.038886233,30.152107755
l2729430,1662906.8088,12283538.4,-31047.221300000092,5960.643000001088,-85.03923366389999,30.152128929000003
l2766742,1662560.9098,12283624.42,-31393.120300000068,6046.663000000641,-85.0402713609,30.152386989
m1009820,1662267.3904,12283662.996,-31686.639700000174,6085.23900000006,-85.04115191909999,30.152502716999997
l3254234,1662006.8193,12283689.681,-31947.2108,6111.924000000581,-85.04193363239999,30.152582772
l3104114,1661735.6682,12283708.949,-32218.361900000134,6131.191999999806,-85.0427470857,30.152640576
m1009824,1661553.5518,12283715.511,-32400.478300000075,6137.754000000656,-85.0432934349,30.152660262
l2954338,1661452.7984,12283717.399,-32501.23170000012,6139.642000000924,-85.0435956951,30.152665926
m1009828,1661160.6143,12283729.916,-32793.415800000075,6152.158999999985,-85.0444722474,30.152703477
l2766715,1661098.2486,12283944.932,-32855.78150000004,6367.175000000745,-85.04465934449999,30.153348525000002
l3254206,1661025.6102,12283715.982,-32928.419900000095,6138.22500000149,-85.04487725969999,30.152661675000004
m1009827,1660863.4782,12283726.029,-33090.55190000008,6148.271999999881,-85.04536365569999,30.152691815999997
l3315860,1660730.7514,12282591.277,-33223.27870000014,5013.520000001416,-85.0457618361,30.14928756
m1009832,1660588.9315,12283805.791,-33365.09860000014,6228.033999999985,-85.0461872958,30.152931102
l2860479,1660685.3391,12283874.288,-33268.69100000011,6296.531000001356,-85.04589807299999,30.153136593000003
m1009838,1660376.9389,12284035.969,-33577.09120000014,6458.212000001222,-85.0468232736,30.153621636
l2801896,1660233.5708,12284095.112,-33720.45929999999,6517.355000000447,-85.04725337789999,30.153799065
l2673326,1659845.8311,12284240.2,-34108.19900000002,6662.44299999997,-85.048416597,30.154234328999998
