hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
3829, 0.00000, 930.111, -154.985, 1008.96, -156.606, 904.269, -155.673, 0, 0
3830, 0.00000, 872.859, -154.885, 947.239, -156.51, 846.817, -155.575, 0, 0
3831, 0.00000, 827.516, -154.798, 897.931, -156.425, 801.705, -155.49, 0, 0
3832, 0.00000, 842.897, -154.826, 915.067, -156.452, 818.263, -155.52, 0, 0
3833, 0.00000, 869.7, -154.875, 943.111, -156.499, 845.007, -155.57, 0, 0
3834, 0.00000, 948.027, -155.012, 1027.19, -156.63, 923.397, -155.703, 0, 0
3835, 0.00000, 1076.15, -155.211, 1164.25, -156.82, 1051.11, -155.889, 0, 0
3836, 0.00000, 1084.75, -155.223, 1172.2, -156.831, 1059.33, -155.901, 0, 0
3837, 0.00000, 1079.04, -155.214, 1166.24, -156.824, 1055.25, -155.896, 0, 0
3838, 0.00000, 1034.78, -155.149, 1118.84, -156.763, 1013.01, -155.839, 0, 0
3839, 0.00000, 988.824, -155.077, 1069.26, -156.695, 968.735, -155.775, 0, 0
3840, 0.00000, 879.95, -154.894, 951.86, -156.519, 860.569, -155.602, 0, 0
3841, 0.00000, 767.04, -154.671, 830.832, -156.302, 749.734, -155.387, 0, 0
3842, 0.00000, 691.936, -154.494, 749.704, -156.126, 674.81, -155.208, 0, 0
3843, 0.00000, 675.118, -154.446, 731.647, -156.077, 658.136, -155.16, 0, 0
3844, 0.00000, 652.224, -154.386, 707.225, -156.017, 634.684, -155.096, 0, 0
3845, 0.00000, 645.159, -154.365, 699.44, -155.996, 627.268, -155.073, 0, 0
3846, 0.00000, 657.591, -154.398, 712.046, -156.027, 637.353, -155.101, 0, 0
3847, 0.00000, 701.447, -154.511, 758.546, -156.136, 678.4, -155.211, 0, 0
3848, 0.00000, 748.078, -154.623, 808.312, -156.246, 721.467, -155.317, 0, 0
3849, 0.00000, 857.453, -154.848, 926.936, -156.468, 829.582, -155.54, 0, 0
3850, 0.00000, 929.071, -154.98, 1004.44, -156.596, 898.924, -155.664, 0, 0
3851, 0.00000, 942.581, -155.005, 1019.91, -156.622, 912.882, -155.687, 0, 0
3852, 0.00000, 972.597, -155.054, 1052.33, -156.669, 943.24, -155.735, 0, 0
3853, 0.00000, 957.404, -155.03, 1036.51, -156.647, 928.83, -155.713, 0, 0
3854, 0.00000, 947.519, -155.014, 1026.17, -156.632, 919.549, -155.698, 0, 0
3855, 0.00000, 887.082, -154.911, 961.533, -156.533, 859.825, -155.599, 0, 0
3856, 0.00000, 895.163, -154.923, 970.591, -156.545, 868.592, -155.612, 0, 0
3857, 0.00000, 904.383, -154.939, 980.718, -156.561, 879.024, -155.63, 0, 0
3858, 0.00000, 948.263, -155.013, 1027.75, -156.632, 923.627, -155.703, 0, 0
3859, 0.00000, 1010.34, -155.112, 1093.97, -156.727, 986.065, -155.799, 0, 0
3860, 0.00000, 1000.41, -155.097, 1082.71, -156.713, 976.552, -155.786, 0, 0
3861, 0.00000, 975.062, -155.057, 1055.42, -156.675, 952.437, -155.75, 0, 0
3862, 0.00000, 951.058, -155.017, 1029.61, -156.637, 930.189, -155.715, 0, 0
3863, 0.00000, 897.498, -154.924, 971.119, -156.548, 877.742, -155.63, 0, 0
3864, 0.00000, 819.966, -154.779, 887.714, -156.407, 801.367, -155.491, 0, 0
3865, 0.00000, 671.907, -154.448, 728.3, -156.082, 654.435, -155.159, 0, 0
3866, 0.00000, 596.265, -154.227, 646.465, -155.858, 578.778, -154.928, 0, 0
3867, 0.00000, 548.705, -154.065, 595.685, -155.695, 532.212, -154.758, 0, 0
3868, 0.00000, 543.03, -154.039, 589.245, -155.667, 526.253, -154.73, 0, 0
3869, 0.00000, 533.158, -154.004, 578.749, -155.631, 515.87, -154.689, 0, 0
3870, 0.00000, 554.508, -154.078, 600.47, -155.702, 534.124, -154.759, 0, 0
3871, 0.00000, 588.425, -154.193, 637.438, -155.818, 566.395, -154.876, 0, 0
3872, 0.00000, 660.075, -154.403, 714.311, -156.028, 634.551, -155.09, 0, 0
3873, 0.00000, 782.536, -154.696, 846.228, -156.319, 754.172, -155.387, 0, 0
3874, 0.00000, 833.065, -154.805, 901.714, -156.427, 803.976, -155.492, 0, 0
3875, 0.00000, 847.089, -154.834, 916.586, -156.456, 816.171, -155.518, 0, 0
3876, 0.00000, 872.428, -154.882, 944.265, -156.502, 841.737, -155.565, 0, 0
3877, 0.00000, 890.425, -154.914, 963.736, -156.534, 860.543, -155.599, 0, 0
3878, 0.00000, 906.235, -154.942, 980.618, -156.561, 876.819, -155.627, 0, 0
3879, 0.00000, 894.26, -154.922, 967.925, -156.542, 864.984, -155.607, 0, 0
3880, 0.00000, 886.622, -154.907, 960.123, -156.529, 858.858, -155.596, 0, 0
3881, 0.00000, 886.871, -154.907, 960.653, -156.529, 860.305, -155.598, 0, 0
3882, 0.00000, 988.552, -155.077, 1069.97, -156.692, 962.702, -155.764, 0, 0
3883, 0.00000, 1083.08, -155.22, 1171.26, -156.829, 1057.95, -155.899, 0, 0
3884, 0.00000, 1133.29, -155.291, 1225.42, -156.897, 1109.4, -155.965, 0, 0
3885, 0.00000, 1106.08, -155.254, 1196.24, -156.862, 1083.73, -155.933, 0, 0
3886, 0.00000, 1035.96, -155.151, 1120.35, -156.766, 1014.6, -155.841, 0, 0
3887, 0.00000, 967.495, -155.044, 1046.72, -156.663, 948.044, -155.744, 0, 0
3888, 0.00000, 778.174, -154.69, 843.003, -156.318, 759.548, -155.402, 0, 0
3889, 0.00000, 621.098, -154.31, 672.805, -155.942, 601.094, -155.007, 0, 0
3890, 0.00000, 549.334, -154.071, 595.359, -155.698, 529.731, -154.751, 0, 0
3891, 0.00000, 521.892, -153.964, 566.168, -155.589, 503.154, -154.638, 0, 0
3892, 0.00000, 517.927, -153.945, 562.01, -155.57, 499.32, -154.618, 0, 0
3893, 0.00000, 520.53, -153.954, 564.595, -155.578, 501.562, -154.627, 0, 0
3894, 0.00000, 586.081, -154.182, 634.866, -155.806, 564.902, -154.868, 0, 0
3895, 0.00000, 757.434, -154.636, 819.604, -156.26, 735.493, -155.342, 0, 0
3896, 0.00000, 809.414, -154.754, 876.597, -156.38, 788.344, -155.461, 0, 0
3897, 0.00000, 722.091, -154.57, 783.182, -156.202, 701.166, -155.274, 0, 0
3898, 0.00000, 701.111, -154.516, 760.478, -156.146, 679.457, -155.216, 0, 0
3899, 0.00000, 673.564, -154.446, 730.627, -156.077, 651.782, -155.144, 0, 0
3900, 0.00000, 654.098, -154.393, 709.85, -156.025, 632.948, -155.09, 0, 0
3901, 0.00000, 667.313, -154.426, 723.796, -156.056, 646.201, -155.125, 0, 0
3902, 0.00000, 665.44, -154.422, 721.641, -156.052, 644.136, -155.121, 0, 0
3903, 0.00000, 674.747, -154.446, 730.946, -156.074, 652.927, -155.145, 0, 0
3904, 0.00000, 727.003, -154.572, 786.78, -156.199, 704.774, -155.276, 0, 0
3905, 0.00000, 734.353, -154.592, 793.662, -156.217, 711.105, -155.294, 0, 0
3906, 0.00000, 859.141, -154.847, 927.019, -156.467, 833.863, -155.548, 0, 0
3907, 0.00000, 1044.75, -155.16, 1126.7, -156.769, 1018.66, -155.845, 0, 0
3908, 0.00000, 1096.48, -155.237, 1182.82, -156.844, 1071.36, -155.917, 0, 0
3909, 0.00000, 1124.36, -155.277, 1212.82, -156.882, 1098.89, -155.952, 0, 0
3910, 0.00000, 1046.96, -155.166, 1130.23, -156.779, 1023.57, -155.854, 0, 0
3911, 0.00000, 936.097, -154.992, 1010.75, -156.611, 913.338, -155.691, 0, 0
3912, 0.00000, 762.714, -154.664, 824.699, -156.294, 742.537, -155.374, 0, 0
3913, 0.00000, 618.023, -154.299, 669.256, -155.931, 599.169, -154.999, 0, 0
3914, 0.00000, 544.57, -154.053, 589.987, -155.68, 525.971, -154.737, 0, 0
3915, 0.00000, 514.773, -153.935, 557.693, -155.558, 495.878, -154.607, 0, 0
3916, 0.00000, 520.106, -153.952, 563.877, -155.575, 501.287, -154.626, 0, 0
3917, 0.00000, 518.214, -153.945, 561.406, -155.567, 498.784, -154.616, 0, 0
3918, 0.00000, 575.199, -154.146, 622.882, -155.77, 554.544, -154.831, 0, 0
3919, 0.00000, 780.777, -154.695, 844.245, -156.321, 759.702, -155.404, 0, 0
3920, 0.00000, 827.211, -154.788, 894.493, -156.413, 805.794, -155.496, 0, 0
3921, 0.00000, 741.306, -154.613, 800.901, -156.24, 717.338, -155.314, 0, 0
3922, 0.00000, 710.007, -154.536, 767.104, -156.162, 685.683, -155.234, 0, 0
3923, 0.00000, 646.25, -154.375, 698.599, -156.001, 621.59, -155.062, 0, 0
3924, 0.00000, 655.424, -154.394, 708.865, -156.02, 631.609, -155.085, 0, 0
3925, 0.00000, 658.891, -154.403, 712.604, -156.029, 636.241, -155.099, 0, 0
3926, 0.00000, 633.345, -154.334, 684.619, -155.96, 609.79, -155.024, 0, 0
3927, 0.00000, 662.534, -154.411, 715.757, -156.035, 638.935, -155.105, 0, 0
3928, 0.00000, 730.555, -154.579, 789.151, -156.203, 705.969, -155.279, 0, 0
3929, 0.00000, 789.496, -154.711, 852.026, -156.333, 764.118, -155.411, 0, 0
3930, 0.00000, 850.334, -154.833, 918.467, -156.455, 826.707, -155.536, 0, 0
3931, 0.00000, 1018.03, -155.119, 1099.04, -156.732, 994.495, -155.811, 0, 0
3932, 0.00000, 1063.73, -155.19, 1148.17, -156.8, 1040.52, -155.876, 0, 0
3933, 0.00000, 1060.21, -155.185, 1144.55, -156.796, 1036.94, -155.871, 0, 0
3934, 0.00000, 1032.16, -155.144, 1114.67, -156.757, 1010.05, -155.835, 0, 0
3935, 0.00000, 919.425, -154.963, 993.311, -156.585, 897.752, -155.665, 0, 0
3936, 0.00000, 777.202, -154.694, 840.152, -156.322, 755.859, -155.401, 0, 0
3937, 0.00000, 615.495, -154.293, 666.586, -155.925, 596.054, -154.991, 0, 0
3938, 0.00000, 565.598, -154.124, 612.807, -155.752, 546.188, -154.811, 0, 0
3939, 0.00000, 513.042, -153.932, 556.226, -155.557, 493.583, -154.6, 0, 0
3940, 0.00000, 515.156, -153.933, 558.557, -155.556, 495.922, -154.603, 0, 0
3941, 0.00000, 517.748, -153.944, 561.333, -155.567, 497.826, -154.611, 0, 0
3942, 0.00000, 587.939, -154.187, 635.752, -155.809, 564.63, -154.867, 0, 0
3943, 0.00000, 757.353, -154.636, 819.027, -156.259, 733.805, -155.339, 0, 0
3944, 0.00000, 803.629, -154.743, 868.308, -156.365, 776.954, -155.439, 0, 0
3945, 0.00000, 718.861, -154.564, 777.469, -156.191, 690.752, -155.25, 0, 0
3946, 0.00000, 671.087, -154.446, 726.619, -156.073, 640.429, -155.116, 0, 0
3947, 0.00000, 685.746, -154.479, 742.941, -156.106, 655.726, -155.153, 0, 0
3948, 0.00000, 669.805, -154.44, 725.674, -156.067, 640.062, -155.112, 0, 0
3949, 0.00000, 675.447, -154.453, 731.751, -156.08, 646.254, -155.128, 0, 0
3950, 0.00000, 680.345, -154.465, 737.006, -156.092, 651.688, -155.143, 0, 0
3951, 0.00000, 651.861, -154.392, 706.78, -156.021, 623.906, -155.066, 0, 0
3952, 0.00000, 688.689, -154.484, 746.593, -156.111, 661.401, -155.166, 0, 0
3953, 0.00000, 764.272, -154.66, 827.929, -156.285, 737.427, -155.351, 0, 0
3954, 0.00000, 881.275, -154.893, 953.938, -156.513, 855.247, -155.586, 0, 0
3955, 0.00000, 1015.27, -155.118, 1097.81, -156.731, 990.312, -155.804, 0, 0
3956, 0.00000, 1060.68, -155.187, 1146.54, -156.798, 1036.29, -155.87, 0, 0
3957, 0.00000, 1053.49, -155.177, 1138.77, -156.789, 1030.52, -155.862, 0, 0
3958, 0.00000, 1045.29, -155.164, 1129.98, -156.777, 1023.71, -155.853, 0, 0
3959, 0.00000, 926.915, -154.976, 1001.84, -156.598, 906.42, -155.68, 0, 0
3960, 0.00000, 764.441, -154.667, 826.365, -156.296, 744.447, -155.378, 0, 0
3961, 0.00000, 623.193, -154.313, 675.029, -155.946, 604.971, -155.017, 0, 0
3962, 0.00000, 544.423, -154.053, 590.498, -155.682, 526.88, -154.741, 0, 0
3963, 0.00000, 513.918, -153.932, 557.59, -155.557, 496.692, -154.61, 0, 0
3964, 0.00000, 492.742, -153.844, 535.027, -155.468, 475.701, -154.513, 0, 0
3965, 0.00000, 500.372, -153.872, 543.38, -155.496, 482.732, -154.542, 0, 0
3966, 0.00000, 560.808, -154.096, 607.483, -155.719, 541.023, -154.781, 0, 0
3967, 0.00000, 730.19, -154.572, 789.132, -156.195, 707.019, -155.276, 0, 0
3968, 0.00000, 797.258, -154.728, 860.314, -156.349, 769.725, -155.423, 0, 0
3969, 0.00000, 732.867, -154.596, 791.104, -156.22, 702.438, -155.279, 0, 0
3970, 0.00000, 685.711, -154.482, 741.885, -156.109, 655.764, -155.158, 0, 0
3971, 0.00000, 683.461, -154.474, 740.149, -156.101, 653.481, -155.149, 0, 0
3972, 0.00000, 667.226, -154.434, 722.307, -156.06, 636.22, -155.102, 0, 0
3973, 0.00000, 675.132, -154.452, 731.513, -156.079, 645.304, -155.125, 0, 0
3974, 0.00000, 676.912, -154.458, 733.1, -156.084, 646.39, -155.129, 0, 0
3975, 0.00000, 664.353, -154.425, 720.066, -156.053, 634.842, -155.097, 0, 0
3976, 0.00000, 709.838, -154.536, 769.409, -156.163, 681.885, -155.219, 0, 0
3977, 0.00000, 732.985, -154.592, 794.684, -156.22, 705.686, -155.279, 0, 0
3978, 0.00000, 863.553, -154.86, 934.793, -156.481, 836.181, -155.551, 0, 0
3979, 0.00000, 1027.43, -155.136, 1110.31, -156.747, 1000.39, -155.819, 0, 0
3980, 0.00000, 1057.61, -155.183, 1142.77, -156.793, 1031.96, -155.864, 0, 0
3981, 0.00000, 1073.15, -155.206, 1159.84, -156.816, 1049.19, -155.887, 0, 0
3982, 0.00000, 1055.28, -155.179, 1140.28, -156.791, 1033.18, -155.866, 0, 0
3983, 0.00000, 922.637, -154.969, 996.766, -156.591, 900.926, -155.671, 0, 0
3984, 0.00000, 811.714, -154.763, 876.963, -156.389, 790.202, -155.471, 0, 0
3985, 0.00000, 691.755, -154.496, 747.407, -156.125, 670.69, -155.201, 0, 0
3986, 0.00000, 624.318, -154.31, 674.881, -155.937, 603.611, -155.007, 0, 0
3987, 0.00000, 590.178, -154.203, 638.465, -155.829, 570.174, -154.895, 0, 0
3988, 0.00000, 577.191, -154.159, 624.441, -155.784, 556.805, -154.847, 0, 0
3989, 0.00000, 610.49, -154.26, 660.443, -155.885, 589.898, -154.955, 0, 0
3990, 0.00000, 714.94, -154.539, 771.879, -156.162, 691.21, -155.241, 0, 0
3991, 0.00000, 936.311, -154.99, 1009.71, -156.607, 909.364, -155.683, 0, 0
3992, 0.00000, 1018.01, -155.122, 1097.66, -156.732, 988.064, -155.803, 0, 0
3993, 0.00000, 938.458, -154.999, 1011.61, -156.613, 905.063, -155.679, 0, 0
3994, 0.00000, 897.871, -154.929, 969.921, -156.547, 865.16, -155.609, 0, 0
3995, 0.00000, 849.343, -154.842, 917.706, -156.462, 814.964, -155.519, 0, 0
3996, 0.00000, 802.357, -154.749, 867.039, -156.371, 767.973, -155.425, 0, 0
3997, 0.00000, 748.494, -154.634, 808.939, -156.258, 714.887, -155.308, 0, 0
3998, 0.00000, 726.111, -154.581, 784.205, -156.204, 691.876, -155.252, 0, 0
3999, 0.00000, 702.311, -154.524, 759.346, -156.149, 669.507, -155.194, 0, 0
4000, 0.00000, 693.303, -154.5, 750.487, -156.126, 662.707, -155.174, 0, 0
4001, 0.00000, 748.238, -154.626, 809.774, -156.25, 718.174, -155.309, 0, 0
4002, 0.00000, 846.53, -154.828, 915.555, -156.449, 817.305, -155.517, 0, 0
4003, 0.00000, 1022.84, -155.13, 1105.16, -156.74, 994.257, -155.81, 0, 0
4004, 0.00000, 1074.35, -155.207, 1159.92, -156.815, 1045.86, -155.883, 0, 0
4005, 0.00000, 1093.39, -155.235, 1181.13, -156.842, 1068.02, -155.912, 0, 0
4006, 0.00000, 1089.16, -155.228, 1176.15, -156.837, 1064.86, -155.908, 0, 0
4007, 0.00000, 1065.63, -155.194, 1150.8, -156.805, 1042.57, -155.879, 0, 0
4008, 0.00000, 1015.78, -155.119, 1096.67, -156.733, 992.826, -155.81, 0, 0
4009, 0.00000, 880.439, -154.895, 950.387, -156.518, 857.67, -155.598, 0, 0
4010, 0.00000, 828.15, -154.793, 894.124, -156.417, 805.793, -155.5, 0, 0
4011, 0.00000, 801.32, -154.738, 865.451, -156.363, 779.241, -155.446, 0, 0
4012, 0.00000, 773.337, -154.68, 835.194, -156.305, 750.776, -155.386, 0, 0
4013, 0.00000, 763.801, -154.658, 825.236, -156.284, 741.165, -155.364, 0, 0
4014, 0.00000, 812.258, -154.758, 876.296, -156.38, 786.572, -155.459, 0, 0
4015, 0.00000, 862.2, -154.856, 929.781, -156.476, 834.623, -155.552, 0, 0
4016, 0.00000, 939.561, -154.995, 1012.32, -156.609, 908.557, -155.681, 0, 0
4017, 0.00000, 1049.87, -155.171, 1131.41, -156.778, 1016.24, -155.844, 0, 0
4018, 0.00000, 1087.92, -155.229, 1173.74, -156.833, 1053.44, -155.894, 0, 0
4019, 0.00000, 1130.9, -155.29, 1219.9, -156.89, 1095.04, -155.948, 0, 0
4020, 0.00000, 1109.2, -155.261, 1197.68, -156.864, 1074.79, -155.922, 0, 0
4021, 0.00000, 1092.26, -155.237, 1179.58, -156.841, 1058.56, -155.9, 0, 0
4022, 0.00000, 1018.26, -155.128, 1100.5, -156.739, 985.58, -155.8, 0, 0
4023, 0.00000, 973.695, -155.058, 1052.54, -156.672, 941.01, -155.733, 0, 0
4024, 0.00000, 992.451, -155.086, 1073.12, -156.699, 961.926, -155.764, 0, 0
4025, 0.00000, 1002.43, -155.101, 1083.78, -156.714, 972.579, -155.78, 0, 0
4026, 0.00000, 1076.72, -155.212, 1164, -156.82, 1048.94, -155.887, 0, 0
4027, 0.00000, 1127.89, -155.284, 1218.2, -156.888, 1099.52, -155.953, 0, 0
4028, 0.00000, 1115.83, -155.267, 1204.97, -156.872, 1088.51, -155.939, 0, 0
4029, 0.00000, 1086.98, -155.226, 1174.25, -156.834, 1061.35, -155.904, 0, 0
4030, 0.00000, 1075.91, -155.209, 1161.91, -156.819, 1051.01, -155.89, 0, 0
4031, 0.00000, 1039.23, -155.155, 1121.75, -156.767, 1015.15, -155.842, 0, 0
4032, 0.00000, 932.083, -154.985, 1006.02, -156.604, 908.483, -155.683, 0, 0
4033, 0.00000, 775.333, -154.69, 836.965, -156.317, 752.232, -155.395, 0, 0
4034, 0.00000, 712.846, -154.544, 769.599, -156.17, 690.054, -155.247, 0, 0
4035, 0.00000, 706.072, -154.524, 762.571, -156.15, 683.843, -155.228, 0, 0
4036, 0.00000, 711.553, -154.536, 768.261, -156.162, 688.798, -155.24, 0, 0
4037, 0.00000, 755.073, -154.636, 815.11, -156.26, 731.462, -155.34, 0, 0
4038, 0.00000, 817.781, -154.769, 882.306, -156.39, 792.324, -155.47, 0, 0
4039, 0.00000, 872.978, -154.877, 941.993, -156.496, 846.217, -155.573, 0, 0
4040, 0.00000, 973.994, -155.052, 1051.97, -156.666, 946.657, -155.74, 0, 0
4041, 0.00000, 1161.51, -155.33, 1254.38, -156.93, 1132.77, -155.994, 0, 0
4042, 0.00000, 1237.44, -155.43, 1337.51, -157.025, 1208.77, -156.081, 0, 0
4043, 0.00000, 1248.78, -155.445, 1350.64, -157.039, 1219.88, -156.093, 0, 0
4044, 0.00000, 1277.3, -155.48, 1381.33, -157.072, 1248.95, -156.124, 0, 0
4045, 0.00000, 1303.63, -155.512, 1410.28, -157.102, 1277.25, -156.154, 0, 0
4046, 0.00000, 1340.77, -155.557, 1450.57, -157.143, 1315.2, -156.193, 0, 0
4047, 0.00000, 1295.84, -155.503, 1402.44, -157.094, 1271.2, -156.147, 0, 0
4048, 0.00000, 1282.8, -155.487, 1389.02, -157.08, 1259.4, -156.135, 0, 0
4049, 0.00000, 1285.11, -155.49, 1391.05, -157.082, 1261.55, -156.138, 0, 0
4050, 0.00000, 1345.7, -155.562, 1455.29, -157.148, 1321.07, -156.199, 0, 0
4051, 0.00000, 1501.23, -155.736, 1621.97, -157.307, 1476.83, -156.347, 0, 0
4052, 0.00000, 1523.26, -155.758, 1645.7, -157.327, 1499.41, -156.365, 0, 0
4053, 0.00000, 1600.98, -155.839, 1729.14, -157.4, 1577.54, -156.431, 0, 0
4054, 0.00000, 1595.24, -155.831, 1722.82, -157.394, 1573.09, -156.427, 0, 0
4055, 0.00000, 1490.71, -155.72, 1609.65, -157.294, 1469.22, -156.337, 0, 0
4056, 0.00000, 1334.35, -155.544, 1440.59, -157.133, 1312.63, -156.19, 0, 0
4057, 0.00000, 1223.96, -155.409, 1320.77, -157.008, 1201.54, -156.073, 0, 0
4058, 0.00000, 1164.71, -155.332, 1256.92, -156.935, 1142.44, -156.005, 0, 0
4059, 0.00000, 1203.38, -155.382, 1298.73, -156.983, 1181.86, -156.052, 0, 0
4060, 0.00000, 1202.36, -155.381, 1297.34, -156.981, 1180.62, -156.05, 0, 0
4061, 0.00000, 1220.31, -155.404, 1317.01, -157.004, 1199.09, -156.071, 0, 0
4062, 0.00000, 1344.06, -155.557, 1450.09, -157.144, 1320.36, -156.2, 0, 0
4063, 0.00000, 1505.3, -155.737, 1622.48, -157.308, 1478.84, -156.349, 0, 0
4064, 0.00000, 1563.83, -155.797, 1685.04, -157.361, 1536.05, -156.397, 0, 0
4065, 0.00000, 1457.83, -155.683, 1570.7, -157.257, 1428.6, -156.301, 0, 0
4066, 0.00000, 1352.61, -155.565, 1457.09, -157.149, 1322.16, -156.2, 0, 0
4067, 0.00000, 1221.97, -155.407, 1318.08, -157.004, 1194.06, -156.064, 0, 0
4068, 0.00000, 1136.73, -155.295, 1226.5, -156.899, 1109.19, -155.965, 0, 0
4069, 0.00000, 1017.43, -155.124, 1098.12, -156.737, 990.085, -155.807, 0, 0
4070, 0.00000, 971.44, -155.05, 1048.26, -156.665, 944.29, -155.739, 0, 0
4071, 0.00000, 881.32, -154.897, 951.288, -156.517, 854.945, -155.592, 0, 0
4072, 0.00000, 891.409, -154.911, 962.849, -156.532, 867.095, -155.611, 0, 0
4073, 0.00000, 926.829, -154.973, 1000.57, -156.591, 902.673, -155.671, 0, 0
4074, 0.00000, 1065.15, -155.191, 1149.7, -156.801, 1041.52, -155.877, 0, 0
4075, 0.00000, 1343.09, -155.555, 1449.44, -157.143, 1320.05, -156.198, 0, 0
4076, 0.00000, 1464.22, -155.693, 1579.74, -157.269, 1440.43, -156.314, 0, 0
4077, 0.00000, 1522.07, -155.755, 1641.96, -157.324, 1498.26, -156.365, 0, 0
4078, 0.00000, 1493.32, -155.723, 1611.24, -157.296, 1470.26, -156.339, 0, 0
4079, 0.00000, 1441.48, -155.666, 1555.32, -157.245, 1418.82, -156.292, 0, 0
4080, 0.00000, 1304.29, -155.508, 1407.49, -157.1, 1282.23, -156.159, 0, 0
4081, 0.00000, 1216.74, -155.4, 1313.15, -156.999, 1194.9, -156.066, 0, 0
4082, 0.00000, 1205.8, -155.386, 1301.27, -156.986, 1183.86, -156.054, 0, 0
4083, 0.00000, 1176.32, -155.347, 1269.55, -156.95, 1154.91, -156.02, 0, 0
4084, 0.00000, 1212.53, -155.394, 1308.43, -156.994, 1190.54, -156.062, 0, 0
4085, 0.00000, 1224.95, -155.41, 1322.03, -157.009, 1203.91, -156.076, 0, 0
4086, 0.00000, 1324.2, -155.533, 1428.43, -157.122, 1301.42, -156.181, 0, 0
4087, 0.00000, 1467.75, -155.697, 1583.1, -157.272, 1443.57, -156.317, 0, 0
4088, 0.00000, 1536.25, -155.769, 1655.91, -157.336, 1509.26, -156.374, 0, 0
4089, 0.00000, 1423.37, -155.645, 1533.93, -157.223, 1395.64, -156.27, 0, 0
4090, 0.00000, 1365.32, -155.579, 1470.3, -157.162, 1335.48, -156.214, 0, 0
4091, 0.00000, 1302.1, -155.505, 1402.34, -157.094, 1272.1, -156.15, 0, 0
4092, 0.00000, 1174.89, -155.345, 1266.23, -156.946, 1147.84, -156.012, 0, 0
4093, 0.00000, 1039.85, -155.156, 1120.85, -156.767, 1013.31, -155.841, 0, 0
4094, 0.00000, 979.519, -155.062, 1056.35, -156.677, 954.243, -155.754, 0, 0
4095, 0.00000, 910.203, -154.946, 982.676, -156.567, 887.243, -155.647, 0, 0
4096, 0.00000, 911.638, -154.946, 984.459, -156.567, 889.847, -155.65, 0, 0
4097, 0.00000, 918.928, -154.959, 992.352, -156.579, 897.114, -155.662, 0, 0
4098, 0.00000, 1087.53, -155.223, 1173.96, -156.832, 1065.7, -155.909, 0, 0
4099, 0.00000, 1280.1, -155.48, 1381.47, -157.074, 1257.74, -156.136, 0, 0
4100, 0.00000, 1289.41, -155.491, 1391.92, -157.084, 1268.19, -156.146, 0, 0
4101, 0.00000, 1297.76, -155.501, 1401.19, -157.094, 1277.04, -156.155, 0, 0
4102, 0.00000, 1275.15, -155.473, 1376.69, -157.068, 1254.75, -156.132, 0, 0
4103, 0.00000, 1191.55, -155.368, 1286.95, -156.97, 1171.45, -156.039, 0, 0
4104, 0.00000, 1011.64, -155.114, 1092.55, -156.731, 991.474, -155.81, 0, 0
4105, 0.00000, 879.748, -154.893, 950.58, -156.518, 860.281, -155.602, 0, 0
4106, 0.00000, 841, -154.818, 908.857, -156.443, 821.265, -155.529, 0, 0
4107, 0.00000, 828.576, -154.792, 895.729, -156.418, 809.694, -155.506, 0, 0
4108, 0.00000, 826.517, -154.788, 893.398, -156.413, 807.684, -155.501, 0, 0
4109, 0.00000, 851.735, -154.836, 920.525, -156.46, 831.95, -155.547, 0, 0
4110, 0.00000, 906.365, -154.936, 979.651, -156.557, 886.33, -155.643, 0, 0
4111, 0.00000, 1040.68, -155.155, 1124.56, -156.768, 1018.95, -155.846, 0, 0
4112, 0.00000, 1082.34, -155.218, 1168.78, -156.827, 1057.45, -155.899, 0, 0
4113, 0.00000, 1062.19, -155.19, 1147.11, -156.8, 1034.52, -155.868, 0, 0
4114, 0.00000, 1019.9, -155.128, 1102.03, -156.74, 990.483, -155.807, 0, 0
4115, 0.00000, 1036.35, -155.153, 1119.93, -156.763, 1005.73, -155.828, 0, 0
4116, 0.00000, 997.75, -155.095, 1079.06, -156.709, 968.146, -155.774, 0, 0
4117, 0.00000, 949.392, -155.017, 1026.44, -156.634, 919.058, -155.699, 0, 0
