temperature,wind_speed,humidity,solar_dir,solar_diff,solar_global
7:19:10:0:0,69.8,1.82,0.17,0,0,0
7:19:11:0:0,66.6,1.37,0.2,0,0,0
7:19:12:0:0,69.8,2.31,0.22,2,1,3
7:19:13:0:0,75.4,1.62,0.2,11,4,15
7:19:14:0:0,78.1,1.81,0.2,27,9,36
7:19:15:0:0,82.4,2.26,0.17,38,13,50
7:19:16:0:0,86.4,2.14,0.15,50,17,66
7:19:17:0:0,89.4,2.09,0.12,58,19,77
7:19:18:0:0,91.0,2.45,0.11,47,16,62
7:19:19:0:0,86.9,2.68,0.1,35,12,46
7:19:20:0:0,93.6,2.69,0.09,39,13,53
7:19:21:0:0,90.0,3.24,0.09,24,8,33
7:19:22:0:0,88.9,3.37,0.12,15,5,20
7:19:23:0:0,87.1,3.35,0.15,22,7,30
7:20:0:0:0,86.5,2.3,0.15,11,4,15
7:20:1:0:0,84.2,1.03,0.16,3,1,4
7:20:2:0:0,79.9,2.02,0.19,0,0,0
7:20:3:0:0,79.5,2.81,0.21,0,0,0
7:20:4:0:0,78.8,2.62,0.21,0,0,0
7:20:5:0:0,77.9,2.89,0.3,0,0,0
7:20:6:0:0,76.6,2.86,0.31,0,0,0
7:20:7:0:0,72.9,2.44,0.31,0,0,0
7:20:8:0:0,74.8,2.8,0.35,0,0,0
7:20:9:0:0,74.8,2.56,0.28,0,0,0
7:20:10:0:0,72.5,2.08,0.33,0,0,0
7:20:11:0:0,72.7,2.28,0.31,0,0,0
7:20:12:0:0,71.8,1.75,0.32,1,0,1
7:20:13:0:0,77.5,0.8,0.31,13,4,17
7:20:14:0:0,81.0,0.76,0.26,26,9,34
7:20:15:0:0,83.3,1.64,0.23,38,13,51
7:20:16:0:0,88.7,2.31,0.2,48,16,64
7:20:17:0:0,88.7,2.77,0.18,57,19,76
7:20:18:0:0,92.3,3.54,0.16,61,20,82
7:20:19:0:0,92.5,4.0,0.13,64,21,85
7:20:20:0:0,95.9,3.9,0.11,59,20,79
7:20:21:0:0,85.1,3.42,0.15,16,5,21
7:20:22:0:0,77.9,3.48,0.51,1,0,1
7:20:23:0:0,77.9,3.85,0.37,14,5,19
7:21:0:0:0,82.2,2.84,0.31,14,5,18
7:21:1:0:0,81.5,1.68,0.29,5,2,7
7:21:2:0:0,77.2,2.25,0.34,1,0,1
7:21:3:0:0,74.3,2.18,0.37,0,0,0
7:21:4:0:0,76.3,2.73,0.36,0,0,0
7:21:5:0:0,71.8,1.54,0.41,0,0,0
7:21:6:0:0,73.4,2.6,0.41,0,0,0
7:21:7:0:0,71.8,1.42,0.41,0,0,0
7:21:8:0:0,68.4,1.2,0.46,0,0,0
7:21:9:0:0,68.7,1.86,0.52,0,0,0
7:21:10:0:0,68.0,2.14,0.51,0,0,0
7:21:11:0:0,68.5,2.15,0.49,0,0,0
7:21:12:0:0,67.8,0.88,0.52,0,0,0
7:21:13:0:0,73.4,1.78,0.47,9,3,12
7:21:14:0:0,77.9,1.3,0.36,24,8,32
7:21:15:0:0,79.7,1.2,0.32,36,12,48
7:21:16:0:0,81.9,1.78,0.29,49,16,65
7:21:17:0:0,86.9,1.98,0.25,58,19,77
7:21:18:0:0,86.5,2.26,0.22,58,19,77
7:21:19:0:0,89.6,2.11,0.2,58,19,77
7:21:20:0:0,88.5,2.52,0.17,65,22,86
7:21:21:0:0,91.2,2.36,0.17,33,11,45
7:21:22:0:0,88.2,2.17,0.19,15,5,21
7:21:23:0:0,75.6,3.65,0.27,1,0,1
7:22:0:0:0,77.7,4.65,0.41,9,3,12
7:22:1:0:0,73.6,5.94,0.35,10,3,13
7:22:2:0:0,72.1,6.98,0.41,0,0,0
7:22:3:0:0,72.3,4.67,0.41,0,0,0
7:22:4:0:0,70.0,3.04,0.43,0,0,0
7:22:5:0:0,69.1,4.23,0.43,0,0,0
7:22:6:0:0,68.9,4.56,0.43,0,0,0
7:22:7:0:0,68.0,2.63,0.42,0,0,0
7:22:8:0:0,63.0,2.73,0.59,0,0,0
7:22:9:0:0,62.6,2.97,0.69,0,0,0
7:22:10:0:0,61.2,1.92,0.73,0,0,0
7:22:11:0:0,63.3,1.49,0.71,0,0,0
7:22:12:0:0,62.8,0.74,0.63,1,0,1
7:22:13:0:0,63.3,1.99,0.73,5,2,6
7:22:14:0:0,66.4,1.75,0.65,16,5,21
7:22:15:0:0,70.0,1.95,0.57,37,12,50
7:22:16:0:0,72.5,1.8,0.47,51,17,68
7:22:17:0:0,79.7,1.5,0.41,56,19,75
7:22:18:0:0,81.7,2.05,0.35,59,20,78
7:22:19:0:0,87.6,2.23,0.3,64,21,86
7:22:20:0:0,87.4,2.35,0.24,62,21,82
7:22:21:0:0,87.3,3.02,0.2,57,19,76
7:22:22:0:0,87.1,3.0,0.2,30,10,41
7:22:23:0:0,83.8,3.51,0.18,8,3,11
7:23:0:0:0,82.9,2.91,0.17,3,1,4
7:23:1:0:0,83.1,2.11,0.18,3,1,4
7:23:2:0:0,81.3,1.22,0.19,2,1,3
7:23:3:0:0,76.5,0.46,0.22,0,0,0
7:23:4:0:0,72.9,0.93,0.26,0,0,0
7:23:5:0:0,72.3,2.13,0.3,0,0,0
7:23:6:0:0,72.0,1.93,0.36,0,0,0
7:23:7:0:0,73.2,2.41,0.31,0,0,0
7:23:8:0:0,69.8,1.87,0.27,0,0,0
7:23:9:0:0,67.3,1.2,0.35,0,0,0
7:23:10:0:0,66.2,1.86,0.39,0,0,0
7:23:11:0:0,64.9,1.47,0.4,0,0,0
7:23:12:0:0,66.0,1.47,0.36,2,1,2
7:23:13:0:0,71.6,1.04,0.31,12,4,17
7:23:14:0:0,75.2,0.85,0.3,26,9,34
7:23:15:0:0,78.6,1.28,0.23,39,13,51
7:23:16:0:0,83.1,1.29,0.17,49,16,66
7:23:17:0:0,85.6,1.73,0.14,57,19,77
7:23:18:0:0,92.1,2.05,0.13,62,21,83
7:23:19:0:0,91.4,2.52,0.13,64,21,85
7:23:20:0:0,90.0,2.83,0.12,57,19,76
7:23:21:0:0,90.1,3.03,0.1,56,19,74
7:23:22:0:0,92.5,3.15,0.09,48,16,64
7:23:23:0:0,91.4,2.57,0.1,36,12,48
7:24:0:0:0,91.6,2.55,0.09,22,7,29
7:24:1:0:0,88.0,2.13,0.11,5,2,7
7:24:2:0:0,82.4,1.83,0.14,0,0,0
7:24:3:0:0,80.4,2.08,0.21,0,0,0
7:24:4:0:0,80.1,2.61,0.21,0,0,0
7:24:5:0:0,80.1,2.09,0.21,0,0,0
7:24:6:0:0,76.8,0.96,0.21,0,0,0
7:24:7:0:0,73.6,0.84,0.26,0,0,0
7:24:8:0:0,73.6,2.91,0.28,0,0,0
7:24:9:0:0,73.9,1.81,0.29,0,0,0
7:24:10:0:0,72.7,1.43,0.29,0,0,0
7:24:11:0:0,67.8,0.7,0.31,0,0,0
7:24:12:0:0,70.9,2.67,0.33,2,1,3
7:24:13:0:0,74.7,2.11,0.28,9,3,12
7:24:14:0:0,77.9,1.78,0.27,16,5,21
7:24:15:0:0,80.4,1.77,0.24,27,9,36
7:24:16:0:0,80.2,1.0,0.23,20,7,27
7:24:17:0:0,83.7,1.07,0.21,23,8,30
7:24:18:0:0,86.9,1.7,0.17,34,11,46
7:24:19:0:0,86.9,2.35,0.15,30,10,40
7:24:20:0:0,82.9,3.51,0.18,29,10,38
7:24:21:0:0,88.0,3.35,0.18,34,11,45
7:24:22:0:0,85.5,3.06,0.17,40,13,54
7:24:23:0:0,85.5,3.01,0.17,35,12,47
7:25:0:0:0,85.3,3.04,0.18,19,6,25
7:25:1:0:0,81.7,2.44,0.19,8,3,11
7:25:2:0:0,76.6,1.54,0.23,0,0,0
7:25:3:0:0,74.8,1.99,0.25,0,0,0
7:25:4:0:0,73.9,2.3,0.27,0,0,0
7:25:5:0:0,75.7,2.85,0.26,0,0,0
7:25:6:0:0,72.3,3.45,0.32,0,0,0
7:25:7:0:0,68.4,2.05,0.37,0,0,0
7:25:8:0:0,65.5,1.63,0.46,0,0,0
7:25:9:0:0,63.9,1.15,0.48,0,0,0
7:25:10:0:0,63.5,2.67,0.49,0,0,0
7:25:11:0:0,63.1,2.0,0.49,0,0,0
7:25:12:0:0,61.9,1.63,0.49,1,0,2
7:25:13:0:0,67.1,1.49,0.47,11,4,14
7:25:14:0:0,71.2,1.79,0.39,25,8,33
7:25:15:0:0,76.6,1.14,0.32,37,12,49
7:25:16:0:0,80.6,1.65,0.26,49,16,65
7:25:17:0:0,84.7,1.82,0.22,57,19,76
7:25:18:0:0,88.9,2.65,0.17,62,21,83
7:25:19:0:0,88.2,2.88,0.15,64,21,86
7:25:20:0:0,91.6,3.95,0.12,63,21,85
7:25:21:0:0,91.8,3.94,0.1,57,19,77
7:25:22:0:0,91.4,3.14,0.09,47,16,63
7:25:23:0:0,89.6,2.42,0.09,37,12,49
7:26:0:0:0,88.3,1.73,0.1,13,4,17
7:26:1:0:0,86.5,1.32,0.1,6,2,8
7:26:2:0:0,81.0,1.33,0.12,0,0,0
7:26:3:0:0,82.2,2.47,0.13,0,0,0
7:26:4:0:0,78.8,2.34,0.13,0,0,0
7:26:5:0:0,76.5,2.99,0.15,0,0,0
7:26:6:0:0,75.6,3.59,0.15,0,0,0
7:26:7:0:0,70.3,1.57,0.15,0,0,0
7:26:8:0:0,73.2,0.82,0.18,0,0,0
7:26:9:0:0,69.8,1.99,0.17,0,0,0
7:26:10:0:0,68.4,1.32,0.2,0,0,0
7:26:11:0:0,66.9,2.28,0.21,0,0,0
7:26:12:0:0,67.8,2.77,0.21,0,0,0
7:26:13:0:0,71.6,2.16,0.2,10,3,14
7:26:14:0:0,75.0,2.57,0.17,23,8,30
7:26:15:0:0,79.5,3.27,0.15,37,12,49
7:26:16:0:0,82.6,2.13,0.14,44,15,59
7:26:17:0:0,86.5,1.88,0.12,59,20,78
7:26:18:0:0,88.3,2.2,0.11,48,16,64
7:26:19:0:0,87.1,1.96,0.11,40,13,53
7:26:20:0:0,90.7,2.03,0.11,42,14,56
7:26:21:0:0,90.9,3.36,0.11,38,13,51
7:26:22:0:0,85.8,2.41,0.11,18,6,24
7:26:23:0:0,84.9,3.47,0.12,13,4,17
7:27:0:0:0,83.8,3.39,0.14,20,7,27
7:27:1:0:0,82.0,1.97,0.14,2,1,3
7:27:2:0:0,77.2,2.59,0.17,0,0,0
7:27:3:0:0,75.2,3.43,0.2,0,0,0
7:27:4:0:0,73.6,3.24,0.2,0,0,0
7:27:5:0:0,74.1,2.02,0.21,0,0,0
7:27:6:0:0,72.5,2.72,0.22,0,0,0
7:27:7:0:0,71.4,3.13,0.22,0,0,0
7:27:8:0:0,69.6,2.91,0.23,0,0,0
7:27:9:0:0,70.3,3.06,0.24,0,0,0
7:27:10:0:0,75.7,3.54,0.22,0,0,0
7:27:11:0:0,67.1,2.6,0.24,0,0,0
7:27:12:0:0,62.4,1.76,0.32,0,0,1
7:27:13:0:0,72.3,2.55,0.29,9,3,12
7:27:14:0:0,77.2,2.34,0.22,22,7,30
7:27:15:0:0,83.3,2.23,0.2,37,12,50
7:27:16:0:0,84.0,2.71,0.18,48,16,64
7:27:17:0:0,88.3,2.86,0.15,57,19,75
7:27:18:0:0,90.3,3.73,0.11,62,21,83
7:27:19:0:0,91.4,3.42,0.11,65,22,87
7:27:20:0:0,80.1,5.25,0.14,8,3,10
7:27:21:0:0,80.2,4.03,0.2,7,2,10
7:27:22:0:0,81.5,1.25,0.15,11,4,14
7:27:23:0:0,80.1,2.33,0.19,12,4,16
7:28:0:0:0,77.5,2.36,0.21,14,5,19
7:28:1:0:0,71.8,2.94,0.32,8,3,10
7:28:2:0:0,69.6,2.98,0.36,0,0,0
7:28:3:0:0,70.0,1.93,0.32,0,0,0
7:28:4:0:0,67.5,2.0,0.34,0,0,0
7:28:5:0:0,68.2,1.71,0.34,0,0,0
7:28:6:0:0,67.5,2.34,0.36,0,0,0
7:28:7:0:0,65.8,1.66,0.35,0,0,0
7:28:8:0:0,65.8,2.63,0.37,0,0,0
7:28:9:0:0,66.7,1.68,0.36,0,0,0
7:28:10:0:0,67.1,1.74,0.37,0,0,0
7:28:11:0:0,63.1,1.58,0.4,0,0,0
7:28:12:0:0,65.5,1.23,0.39,1,0,1
7:28:13:0:0,69.6,0.7,0.38,9,3,12
7:28:14:0:0,72.5,1.71,0.33,20,7,27
7:28:15:0:0,75.7,1.29,0.3,33,11,45
7:28:16:0:0,81.9,2.11,0.24,46,15,61
7:28:17:0:0,84.0,2.58,0.2,54,18,72
7:28:18:0:0,87.3,2.37,0.16,59,20,79
7:28:19:0:0,88.2,2.36,0.11,60,20,79
7:28:20:0:0,88.7,3.2,0.08,58,19,78
7:28:21:0:0,88.9,2.73,0.08,52,17,69
7:28:22:0:0,89.4,2.97,0.08,41,14,54
7:28:23:0:0,89.6,2.56,0.08,29,10,39
7:29:0:0:0,87.8,2.77,0.07,17,6,22
7:29:1:0:0,85.1,3.59,0.06,4,1,5
7:29:2:0:0,82.6,2.82,0.06,0,0,0
7:29:3:0:0,80.4,2.84,0.08,0,0,0
7:29:4:0:0,75.4,4.85,0.14,0,0,0
7:29:5:0:0,69.8,4.56,0.26,0,0,0
7:29:6:0:0,68.4,5.29,0.35,0,0,0
7:29:7:0:0,66.0,2.93,0.37,0,0,0
7:29:8:0:0,64.9,2.75,0.32,0,0,0
7:29:9:0:0,64.8,2.73,0.31,0,0,0
7:29:10:0:0,65.5,2.14,0.31,0,0,0
7:29:11:0:0,63.1,2.71,0.32,0,0,0
7:29:12:0:0,61.7,1.12,0.35,1,0,1
7:29:13:0:0,66.6,1.13,0.32,10,3,14
7:29:14:0:0,69.1,2.17,0.28,24,8,32
7:29:15:0:0,73.4,2.74,0.26,37,12,49
7:29:16:0:0,75.9,2.62,0.21,47,16,63
7:29:17:0:0,77.0,2.49,0.19,55,18,73
7:29:18:0:0,79.0,2.38,0.18,60,20,80
7:29:19:0:0,84.0,2.15,0.16,62,21,83
7:29:20:0:0,87.4,2.11,0.13,61,20,82
7:29:21:0:0,84.4,2.38,0.12,55,18,74
7:29:22:0:0,87.3,2.15,0.11,47,16,62
7:29:23:0:0,87.1,2.11,0.11,35,12,47
7:30:0:0:0,84.7,2.34,0.11,21,7,28
7:30:1:0:0,81.7,1.83,0.12,8,3,11
7:30:2:0:0,77.2,2.39,0.13,0,0,0
7:30:3:0:0,75.0,3.23,0.14,0,0,0
7:30:4:0:0,74.5,3.56,0.14,0,0,0
7:30:5:0:0,73.6,3.27,0.14,0,0,0
7:30:6:0:0,70.3,2.29,0.13,0,0,0
7:30:7:0:0,70.0,2.94,0.12,0,0,0
7:30:8:0:0,68.4,3.44,0.13,0,0,0
7:30:9:0:0,64.8,3.77,0.13,0,0,0
7:30:10:0:0,64.9,2.87,0.14,0,0,0
7:30:11:0:0,60.1,2.15,0.2,0,0,0
7:30:12:0:0,61.2,4.11,0.19,1,0,1
7:30:13:0:0,66.4,3.47,0.17,11,4,14
7:30:14:0:0,69.4,3.32,0.16,23,8,31
7:30:15:0:0,76.3,2.95,0.14,36,12,47
7:30:16:0:0,79.0,1.54,0.11,49,16,65
7:30:17:0:0,84.2,1.89,0.09,59,20,79
7:30:18:0:0,88.2,2.43,0.09,57,19,76
7:30:19:0:0,87.1,2.58,0.08,62,21,82
7:30:20:0:0,89.4,2.98,0.07,62,21,83
7:30:21:0:0,90.5,3.48,0.07,57,19,76
7:30:22:0:0,91.2,2.4,0.06,51,17,68
7:30:23:0:0,91.0,2.19,0.06,35,12,46
7:31:0:0:0,90.0,2.18,0.05,20,7,26
7:31:1:0:0,87.4,1.57,0.06,7,2,9
7:31:2:0:0,80.6,2.58,0.07,0,0,0
7:31:3:0:0,78.3,3.4,0.09,0,0,0
7:31:4:0:0,77.9,3.56,0.09,0,0,0
7:31:5:0:0,76.3,3.29,0.09,0,0,0
7:31:6:0:0,75.2,3.67,0.08,0,0,0
7:31:7:0:0,71.6,2.08,0.09,0,0,0
7:31:8:0:0,69.6,1.51,0.1,0,0,0
7:31:9:0:0,68.0,1.96,0.11,0,0,0
7:31:10:0:0,68.2,3.83,0.13,0,0,0
7:31:11:0:0,66.6,2.25,0.13,0,0,0
7:31:12:0:0,67.1,2.9,0.15,0,0,0
7:31:13:0:0,70.2,2.89,0.14,5,2,6
7:31:14:0:0,70.9,2.52,0.15,12,4,17
7:31:15:0:0,73.6,2.17,0.14,15,5,21
7:31:16:0:0,73.4,1.89,0.13,11,4,15
7:31:17:0:0,76.5,1.44,0.12,14,5,18
7:31:18:0:0,78.1,2.3,0.11,15,5,20
7:31:19:0:0,82.6,1.93,0.12,14,5,19
7:31:20:0:0,86.9,2.25,0.12,30,10,41
7:31:21:0:0,84.4,2.57,0.12,32,11,43
7:31:22:0:0,86.2,2.28,0.12,38,13,50
7:31:23:0:0,83.7,1.64,0.13,15,5,20
8:1:0:0:0,77.7,3.53,0.17,1,0,2
8:1:1:0:0,77.0,2.66,0.24,1,0,1
8:1:2:0:0,73.6,2.08,0.27,0,0,0
8:1:3:0:0,73.8,2.48,0.27,0,0,0
8:1:4:0:0,71.8,2.36,0.26,0,0,0
8:1:5:0:0,68.9,1.23,0.29,0,0,0
8:1:6:0:0,69.8,2.34,0.37,0,0,0
8:1:7:0:0,68.2,2.82,0.37,0,0,0
8:1:8:0:0,68.2,1.44,0.33,0,0,0
8:1:9:0:0,65.5,2.04,0.34,0,0,0
8:1:10:0:0,64.0,2.58,0.34,0,0,0
8:1:11:0:0,61.3,1.71,0.36,0,0,0
8:1:12:0:0,63.9,1.14,0.38,1,0,1
8:1:13:0:0,66.2,0.73,0.37,6,2,8
8:1:14:0:0,71.4,0.54,0.31,17,6,23
8:1:15:0:0,75.9,1.54,0.28,34,11,46
8:1:16:0:0,79.0,2.07,0.25,43,14,57
8:1:17:0:0,81.3,1.99,0.24,33,11,44
8:1:18:0:0,88.5,1.77,0.2,53,18,71
8:1:19:0:0,88.3,2.44,0.16,54,18,72
8:1:20:0:0,90.1,2.4,0.14,56,19,74
8:1:21:0:0,81.5,4.31,0.17,25,8,33
8:1:22:0:0,77.9,6.76,0.29,15,5,20
8:1:23:0:0,76.5,4.34,0.29,7,2,9
8:2:0:0:0,77.7,1.94,0.27,3,1,4
8:2:1:0:0,75.4,0.85,0.28,1,0,2
8:2:2:0:0,73.8,0.34,0.3,0,0,0
8:2:3:0:0,72.1,1.07,0.32,0,0,0
8:2:4:0:0,72.1,1.79,0.36,0,0,0
8:2:5:0:0,70.0,1.69,0.41,0,0,0
8:2:6:0:0,65.5,1.62,0.52,0,0,0
8:2:7:0:0,66.2,2.94,0.6,0,0,0
8:2:8:0:0,65.7,2.63,0.56,0,0,0
8:2:9:0:0,64.9,2.39,0.59,0,0,0
8:2:10:0:0,64.2,1.2,0.61,0,0,0
8:2:11:0:0,62.8,1.99,0.68,0,0,0
8:2:12:0:0,62.2,2.22,0.71,0,0,0
8:2:13:0:0,63.3,2.68,0.72,4,1,5
8:2:14:0:0,64.2,2.44,0.72,5,2,6
8:2:15:0:0,67.1,3.07,0.67,15,5,21
8:2:16:0:0,73.0,2.74,0.5,40,13,54
8:2:17:0:0,76.8,2.35,0.4,49,16,65
8:2:18:0:0,81.0,2.37,0.34,60,20,80
8:2:19:0:0,85.1,2.12,0.29,59,20,79
8:2:20:0:0,81.7,2.58,0.25,54,18,71
8:2:21:0:0,84.0,2.3,0.21,36,12,48
8:2:22:0:0,87.8,2.62,0.19,32,11,43
8:2:23:0:0,86.4,2.96,0.17,26,9,35
8:3:0:0:0,81.0,3.91,0.17,13,4,17
8:3:1:0:0,79.5,2.16,0.18,7,2,9
8:3:2:0:0,76.6,0.52,0.21,0,0,0
8:3:3:0:0,72.0,0.95,0.26,0,0,0
8:3:4:0:0,69.4,2.63,0.28,0,0,0
8:3:5:0:0,70.2,3.24,0.3,0,0,0
8:3:6:0:0,66.9,2.36,0.31,0,0,0
8:3:7:0:0,68.7,2.28,0.33,0,0,0
8:3:8:0:0,63.7,1.2,0.34,0,0,0
8:3:9:0:0,64.6,1.93,0.37,0,0,0
8:3:10:0:0,62.6,1.12,0.38,0,0,0
8:3:11:0:0,62.6,2.06,0.4,0,0,0
8:3:12:0:0,62.6,2.7,0.41,1,0,1
8:3:13:0:0,68.2,2.64,0.38,9,3,12
8:3:14:0:0,72.1,1.93,0.35,22,7,30
8:3:15:0:0,76.6,1.2,0.28,36,12,48
8:3:16:0:0,84.2,2.07,0.22,47,16,62
8:3:17:0:0,85.3,2.95,0.19,55,18,73
8:3:18:0:0,87.3,3.56,0.16,60,20,79
8:3:19:0:0,85.5,3.75,0.15,43,14,57
8:3:20:0:0,82.9,3.48,0.17,15,5,19
8:3:21:0:0,73.0,3.53,0.23,2,1,3
8:3:22:0:0,75.2,2.8,0.4,6,2,9
8:3:23:0:0,73.4,2.92,0.34,6,2,8
8:4:0:0:0,63.9,3.37,0.47,0,0,0
8:4:1:0:0,67.6,2.98,0.57,2,1,3
8:4:2:0:0,67.3,3.87,0.48,0,0,0
8:4:3:0:0,68.5,4.3,0.41,0,0,0
8:4:4:0:0,66.9,3.41,0.39,0,0,0
8:4:5:0:0,68.5,2.97,0.43,0,0,0
8:4:6:0:0,68.2,2.33,0.36,0,0,0
8:4:7:0:0,63.7,2.56,0.58,0,0,0
8:4:8:0:0,63.7,2.88,0.5,0,0,0
8:4:9:0:0,60.1,3.11,0.6,0,0,0
8:4:10:0:0,61.5,4.03,0.65,0,0,0
8:4:11:0:0,62.1,3.66,0.56,0,0,0
8:4:12:0:0,63.3,4.0,0.57,0,0,0
8:4:13:0:0,64.8,4.04,0.56,5,2,7
8:4:14:0:0,66.7,3.58,0.54,17,6,23
8:4:15:0:0,70.9,2.45,0.5,24,8,32
8:4:16:0:0,75.9,1.66,0.43,46,15,61
8:4:17:0:0,79.5,2.29,0.37,55,18,74
8:4:18:0:0,84.0,2.98,0.3,61,20,81
8:4:19:0:0,85.8,3.35,0.24,60,20,80
8:4:20:0:0,90.5,4.32,0.15,59,20,79
8:4:21:0:0,90.0,5.04,0.1,53,18,71
8:4:22:0:0,90.0,4.72,0.1,43,14,57
8:4:23:0:0,88.9,4.35,0.1,28,9,38
8:5:0:0:0,87.1,3.78,0.1,19,6,25
8:5:1:0:0,84.4,2.85,0.1,6,2,7
8:5:2:0:0,80.2,2.7,0.1,0,0,0
8:5:3:0:0,76.8,2.48,0.1,0,0,0
8:5:4:0:0,76.1,3.47,0.09,0,0,0
8:5:5:0:0,75.0,3.47,0.08,0,0,0
8:5:6:0:0,74.3,4.11,0.08,0,0,0
8:5:7:0:0,70.7,2.97,0.11,0,0,0
8:5:8:0:0,66.0,2.01,0.28,0,0,0
8:5:9:0:0,70.3,1.42,0.21,0,0,0
8:5:10:0:0,66.0,0.79,0.21,0,0,0
8:5:11:0:0,64.0,1.38,0.19,0,0,0
8:5:12:0:0,62.8,1.05,0.25,0,0,0
8:5:13:0:0,61.3,1.44,0.4,5,2,7
8:5:14:0:0,66.2,2.74,0.39,20,7,27
8:5:15:0:0,70.5,3.33,0.33,33,11,44
8:5:16:0:0,76.6,2.74,0.25,45,15,60
8:5:17:0:0,79.3,2.52,0.19,53,18,71
8:5:18:0:0,81.7,2.15,0.16,59,20,79
8:5:19:0:0,82.6,2.21,0.12,61,20,81
8:5:20:0:0,83.5,2.07,0.09,59,20,78
8:5:21:0:0,88.0,2.27,0.07,52,17,70
8:5:22:0:0,87.4,2.07,0.07,42,14,56
8:5:23:0:0,86.0,2.11,0.06,30,10,40
8:6:0:0:0,84.6,1.71,0.06,18,6,23
8:6:1:0:0,81.3,1.15,0.06,5,2,7
8:6:2:0:0,76.6,1.96,0.09,0,0,0
8:6:3:0:0,75.7,2.38,0.12,0,0,0
8:6:4:0:0,71.8,2.38,0.12,0,0,0
8:6:5:0:0,72.9,3.51,0.12,0,0,0
8:6:6:0:0,70.5,3.11,0.13,0,0,0
8:6:7:0:0,68.9,3.11,0.16,0,0,0
8:6:8:0:0,68.7,2.84,0.17,0,0,0
8:6:9:0:0,65.8,0.79,0.19,0,0,0
8:6:10:0:0,64.0,1.3,0.2,0,0,0
8:6:11:0:0,59.4,1.86,0.21,0,0,0
8:6:12:0:0,59.4,2.33,0.25,0,0,1
8:6:13:0:0,63.9,2.33,0.24,8,3,11
8:6:14:0:0,68.4,1.77,0.19,22,7,29
8:6:15:0:0,71.2,1.18,0.16,35,12,47
8:6:16:0:0,77.2,1.36,0.14,46,15,62
8:6:17:0:0,80.2,1.9,0.11,55,18,74
8:6:18:0:0,84.0,2.01,0.1,60,20,81
8:6:19:0:0,87.6,2.12,0.08,62,21,83
8:6:20:0:0,90.9,2.43,0.07,60,20,80
8:6:21:0:0,86.9,3.02,0.06,54,18,72
8:6:22:0:0,87.8,3.04,0.06,45,15,59
8:6:23:0:0,87.8,3.01,0.06,33,11,43
8:7:0:0:0,86.2,2.54,0.07,19,6,25
8:7:1:0:0,84.0,1.66,0.07,6,2,8
8:7:2:0:0,77.5,2.06,0.09,0,0,0
8:7:3:0:0,76.5,3.58,0.1,0,0,0
8:7:4:0:0,77.4,2.75,0.1,0,0,0
8:7:5:0:0,77.5,3.63,0.09,0,0,0
8:7:6:0:0,72.3,2.58,0.1,0,0,0
8:7:7:0:0,72.3,1.38,0.12,0,0,0
8:7:8:0:0,69.4,1.36,0.13,0,0,0
8:7:9:0:0,67.5,1.13,0.14,0,0,0
8:7:10:0:0,66.0,1.61,0.15,0,0,0
8:7:11:0:0,63.3,0.41,0.17,0,0,0
8:7:12:0:0,63.3,1.4,0.19,1,0,1
8:7:13:0:0,66.6,2.21,0.17,10,3,13
8:7:14:0:0,70.2,2.73,0.15,23,8,31
8:7:15:0:0,74.8,2.43,0.13,37,12,49
8:7:16:0:0,77.5,1.83,0.11,48,16,64
8:7:17:0:0,82.8,1.53,0.1,56,19,75
8:7:18:0:0,86.4,1.95,0.09,62,21,82
8:7:19:0:0,88.2,2.14,0.07,63,21,84
8:7:20:0:0,88.3,3.04,0.06,60,20,80
8:7:21:0:0,88.9,2.83,0.06,54,18,72
8:7:22:0:0,91.2,2.63,0.06,45,15,60
8:7:23:0:0,90.0,1.76,0.06,33,11,44
8:8:0:0:0,88.0,1.75,0.06,19,6,26
8:8:1:0:0,84.7,1.7,0.06,6,2,9
8:8:2:0:0,80.1,1.81,0.08,0,0,0
8:8:3:0:0,77.0,2.07,0.09,0,0,0
8:8:4:0:0,78.1,2.36,0.1,0,0,0
8:8:5:0:0,77.5,0.79,0.11,0,0,0
8:8:6:0:0,72.1,0.46,0.12,0,0,0
8:8:7:0:0,71.2,1.55,0.13,0,0,0
8:8:8:0:0,70.9,1.3,0.15,0,0,0
8:8:9:0:0,67.5,0.87,0.16,0,0,0
8:8:10:0:0,67.1,1.65,0.17,0,0,0
8:8:11:0:0,65.1,1.91,0.19,0,0,0
8:8:12:0:0,64.4,0.51,0.22,1,0,1
8:8:13:0:0,67.8,1.47,0.2,9,3,13
8:8:14:0:0,72.3,2.19,0.17,23,8,30
8:8:15:0:0,77.7,2.19,0.15,36,12,48
8:8:16:0:0,81.7,1.19,0.13,47,16,62
8:8:17:0:0,88.2,1.59,0.11,55,18,74
8:8:18:0:0,90.3,2.78,0.08,60,20,81
8:8:19:0:0,89.8,3.89,0.08,62,21,82
8:8:20:0:0,91.0,3.51,0.07,60,20,80
8:8:21:0:0,90.5,2.77,0.07,54,18,72
8:8:22:0:0,90.5,2.75,0.07,44,15,59
8:8:23:0:0,91.0,2.67,0.07,32,11,43
8:9:0:0:0,89.6,2.95,0.07,19,6,25
8:9:1:0:0,86.9,2.99,0.08,6,2,8
8:9:2:0:0,83.8,2.63,0.09,0,0,0
8:9:3:0:0,82.8,2.79,0.09,0,0,0
