# currDump.csv run at 2012-01-01 12:00:00 EST on 5938 links
link_name,currA_real,currA_imag,currB_real,currB_imag,currC_real,currC_imag
OH3129253589001,0.000000,0.000000,0.000000,0.000000,0.343573,1.414080
OH3129243950001,0.123540,-0.481490,0.000000,0.000000,2.357710,-2.209978
OH3129243950002,0.123540,-0.481490,0.000000,0.000000,2.357710,-2.209978
OH3129243908001,0.123540,-0.481490,0.000000,0.000000,2.091939,-1.949167
OH3129242976001,0.123540,-0.481490,0.000000,0.000000,1.802964,-1.577377
OH3129242934001,0.235385,-0.299158,0.000000,0.000000,1.802964,-1.577377
OH3129242966002,0.235385,-0.299158,0.000000,0.000000,1.802964,-1.577377
OH3129242934002,0.235385,-0.299158,0.000000,0.000000,1.802964,-1.577377
OH3129242902001,0.235385,-0.299158,0.000000,0.000000,1.570041,-1.464561
OH3129241971001,0.235385,-0.299158,0.000000,0.000000,1.570041,-1.464561
OH3129241870001,0.235385,-0.299158,0.000000,0.000000,0.529436,-0.521614
OH3129241828001,0.235385,-0.299158,0.000000,0.000000,0.529436,-0.521614
OH3129240897001,0.000000,0.000000,0.000000,0.000000,0.290790,-0.380655
OH3129245024001,0.162118,-0.553448,-0.337134,-0.491184,0.432827,0.233420
OH3129245066001,0.149755,-0.332626,-0.337134,-0.491184,0.335210,-0.312962
OH3129246039001,0.566715,-0.041904,-0.320277,-0.466625,-0.248644,0.510839
OH3129255192001,0.566715,-0.041904,-0.320277,-0.466625,-0.248644,0.510839
OH3129255193001,0.566715,-0.041904,-0.320277,-0.466625,-0.248644,0.510839
OH3129255167001,0.566715,-0.041904,-0.320277,-0.466625,-0.248644,0.510839
OH3129255168001,0.566715,-0.041904,-0.320277,-0.466625,-0.248644,0.510839
OH3129245056001,-0.416960,-0.290721,-0.016857,-0.024559,0.583854,-0.823801
OH3129245048001,-0.416960,-0.290721,-0.016857,-0.024559,0.583854,-0.823801
OH3129245049001,-0.446787,-0.288516,0.000000,0.000000,0.596941,-0.850687
OH3129254181001,-0.446787,-0.288516,0.000000,0.000000,0.000000,0.000000
OH3129244905001,1.133449,-0.083758,-0.640619,-0.933250,0.348927,1.041875
OH3129243963001,1.133449,-0.083758,-0.640619,-0.933250,0.348927,1.041875
OH3129243932001,1.133449,-0.083758,-0.640619,-0.933250,0.208810,0.687767
OH3129243921001,0.000000,0.000000,0.000000,0.000000,0.705972,-0.333845
OH3129242889001,0.000000,0.000000,0.000000,0.000000,0.622189,-0.961983
FS3129242889001,0.000000,0.000000,0.000000,0.000000,0.309437,-0.472786
OH3129242878001,0.000000,0.000000,0.000000,0.000000,0.309437,-0.472786
OH3129243803001,0.000000,0.000000,0.000000,0.000000,0.309437,-0.472786
OH3129242857001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3129242805001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FS3129242805001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3129242804001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3129242812001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3129242717001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3129242724001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3129242731001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3129242647001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3129242667001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3129243637001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3129241863001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3129241730001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3129240788001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3129240746001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3129149793001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3129149751002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FS3129243932001,1.133449,-0.083758,-0.640619,-0.933250,-0.497162,1.021612
OH3129243850001,1.133449,-0.083758,-0.640619,-0.933250,-0.497162,1.021612
OH3129243868001,1.133449,-0.083758,-0.640619,-0.933250,-0.497162,1.021612
OH3129243885001,0.387759,-0.028654,-0.219159,-0.319270,-0.170082,0.349499
FS3129248946001,1.879208,-1.290053,0.000000,0.000000,0.000000,0.000000
OH3129248966001,1.879208,-1.290053,0.000000,0.000000,0.000000,0.000000
OH3129248978001,2.102239,-1.145320,0.000000,0.000000,0.000000,0.000000
OH3129248980002,2.102239,-1.145320,0.000000,0.000000,0.000000,0.000000
OH3129249948001,1.554591,-0.742143,0.000000,0.000000,0.000000,0.000000
OH3129340918001,1.554591,-0.742143,0.000000,0.000000,0.000000,0.000000
OH3129248984001,-0.223032,-0.144733,0.000000,0.000000,0.000000,0.000000
OH3129344142001,0.000000,0.000000,0.000000,0.000000,0.184314,0.131244
FS3129344142001,0.000000,0.000000,0.000000,0.000000,0.184314,0.131244
OH3129344152001,0.000000,0.000000,0.000000,0.000000,0.184314,0.131244
OH3129345125001,0.000000,0.000000,0.000000,0.000000,0.184314,0.131244
FS3129337597001,0.000000,0.000000,-20.359970,-7.887837,0.000000,0.000000
OH3129338559001,0.000000,0.000000,-20.359970,-7.887837,0.000000,0.000000
OH3129338570001,0.000000,0.000000,-20.359970,-7.887837,0.000000,0.000000
OH3129338587001,0.000000,0.000000,0.037157,0.307153,0.000000,0.000000
OH3129339603001,0.000000,0.000000,-20.397127,-8.194990,0.000000,0.000000
OH3129339667001,0.000000,0.000000,-20.397127,-8.194990,0.000000,0.000000
OH3129339698001,0.000000,0.000000,-20.397127,-8.194990,0.000000,0.000000
OH3129339679001,0.000000,0.000000,-0.841300,-0.460840,0.000000,0.000000
OH3129339680001,0.000000,0.000000,-0.841300,-0.460840,0.000000,0.000000
OH3129339743001,0.000000,0.000000,-0.841300,-0.460840,0.000000,0.000000
OH3129339727001,0.000000,0.000000,-0.841300,-0.460840,0.000000,0.000000
OH3129339600001,0.000000,0.000000,-19.029573,-7.549903,0.000000,0.000000
OH3129430610001,0.000000,0.000000,-19.029573,-7.549903,0.000000,0.000000
OH3129430754001,0.000000,0.000000,-19.029573,-7.549903,0.000000,0.000000
OH3129430744001,0.000000,0.000000,-1.186349,-0.765422,0.000000,0.000000
OH3129430719001,0.000000,0.000000,-1.186349,-0.765422,0.000000,0.000000
OH3129430720001,0.000000,0.000000,-1.186349,-0.765422,0.000000,0.000000
SW3129430720001-A,0.000000,0.000000,-1.186349,-0.765422,0.000000,0.000000
SW3129430720001-B,0.000000,0.000000,-1.186349,-0.765422,0.000000,0.000000
UD3129339883001,0.000000,0.000000,-1.186349,-0.765422,0.000000,0.000000
OH3129431707001,0.000000,0.000000,-18.105544,-7.285302,0.000000,0.000000
OH3129431780001,0.000000,0.000000,-17.028043,-6.619925,0.000000,0.000000
OH3129431861001,0.000000,0.000000,-1.234457,-0.527158,0.000000,0.000000
OH3129431845001,0.000000,0.000000,-1.234457,-0.527158,0.000000,0.000000
OH3129432822001,0.000000,0.000000,-15.793586,-6.092766,0.000000,0.000000
OH3129432832001,0.000000,0.000000,-15.131045,-5.788503,0.000000,0.000000
OH3129432853001,0.000000,0.000000,-15.131045,-5.788503,0.000000,0.000000
OH3129432886001,0.000000,0.000000,-15.131045,-5.788503,0.000000,0.000000
FS3129432886001,0.000000,0.000000,-10.677333,-4.652777,0.000000,0.000000
UD3129432886001,0.000000,0.000000,-10.677333,-4.652777,0.000000,0.000000
UD3129432934001,0.000000,0.000000,-6.886743,-2.995925,0.000000,0.000000
UD3129432925001,0.000000,0.000000,-6.628479,-3.321153,0.000000,0.000000
UD3129434041001,0.000000,0.000000,-3.109362,-1.341602,0.000000,0.000000
OH3129432895001,0.000000,0.000000,-0.938738,-0.543708,0.000000,0.000000
OH3129433815001,0.000000,0.000000,-0.938738,-0.543708,0.000000,0.000000
OH3129433830001,0.000000,0.000000,-3.514974,-0.592019,0.000000,0.000000
OH3129433931001,0.000000,0.000000,-3.514974,-0.592019,0.000000,0.000000
OH3129433975001,0.000000,0.000000,-3.514974,-0.592019,0.000000,0.000000
FS3129433975001,0.000000,0.000000,-0.727417,-0.088391,0.000000,0.000000
OH3129433973001,0.000000,0.000000,-0.727417,-0.088391,0.000000,0.000000
OH3129433982001,0.000000,0.000000,-0.727417,-0.088391,0.000000,0.000000
OH3129434808001,0.000000,0.000000,-0.727417,-0.088391,0.000000,0.000000
OH3129434919001,0.000000,0.000000,-2.787557,-0.503628,0.000000,0.000000
OH3129434928001,0.000000,0.000000,0.017003,0.566546,0.000000,0.000000
OH3129434944001,0.000000,0.000000,0.017003,0.566546,0.000000,0.000000
OH3129434942001,0.000000,0.000000,0.017003,0.566546,0.000000,0.000000
OH3129435042001,0.000000,0.000000,-2.804561,-1.070174,0.000000,0.000000
FS3129435042001,0.000000,0.000000,-2.804561,-1.070174,0.000000,0.000000
UD3129435042003,0.000000,0.000000,-0.634253,0.273899,0.000000,0.000000
UD3129435042002,0.000000,0.000000,-2.170308,-1.344073,0.000000,0.000000
OH3129435053001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3129435064001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3129337469001,0.919902,-0.069250,-0.523182,-0.760965,-0.398185,0.830225
OH3129335333001,-1.169934,-0.688509,0.000000,0.000000,1.297117,-0.230568
OH3129335277001,-0.779542,-0.605832,0.000000,0.000000,1.297117,-0.230568
FS3129335277002,-0.779542,-0.605832,0.000000,0.000000,0.000000,0.000000
OH3129335278001,-0.779542,-0.605832,0.000000,0.000000,0.000000,0.000000
OH3129335299001,-0.779542,-0.605832,0.000000,0.000000,0.000000,0.000000
OH3129336220001,-0.074205,-0.192156,0.000000,0.000000,0.000000,0.000000
OH3129336270001,-0.074205,-0.192156,0.000000,0.000000,0.000000,0.000000
OH3129336392001,-0.074205,-0.192156,0.000000,0.000000,0.000000,0.000000
OH3129337313001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FS3129335277001,0.000000,0.000000,0.000000,0.000000,0.102233,0.542912
OH3129335235001,0.000000,0.000000,0.000000,0.000000,0.102233,0.542912
OH3129335206001,0.000000,0.000000,0.000000,0.000000,0.102233,0.542912
OH3129335294003,0.000000,0.000000,0.000000,0.000000,0.236172,-0.134778
FS3129332298001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OH3129332371001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
OC3129228843001,29.211641,-25.452866,-44.558998,-15.964713,-0.667959,47.457539
OH3129228833001,29.211641,-25.452866,-44.558998,-15.964713,-0.667959,47.457539
OH3129228834002,29.211641,-25.452866,-44.558998,-15.964713,-0.667959,47.457539
OH3129228834004,29.211641,-25.452866,-44.558998,-15.964713,-0.667959,47.457539
OH3129228834001,29.211641,-25.452866,-44.558998,-15.964713,-0.667959,47.457539
OH3129228855001,29.211641,-25.452866,-44.558998,-15.964713,-0.667959,47.457539
OH3129228865001,29.211641,-25.452866,-44.558998,-15.964713,-0.667959,47.457539
OH3129228886001,29.211641,-25.452866,-44.558998,-15.964713,-0.667959,47.457539
OH3129228886002,29.211641,-25.452866,-44.558998,-15.964713,-0.667959,47.457539
OH3129228991001,29.211641,-25.452866,-44.558998,-15.964713,-0.667959,47.457539
OH3129228995001,29.211641,-25.452866,-44.558998,-15.964713,-0.667959,47.457539
OH3129228997001,29.211641,-25.452866,-44.558998,-15.964713,-0.667959,47.457539
FS3129228997001,0.000000,0.000000,0.000000,0.000000,0.316808,1.568230
OH3129229947001,0.000000,0.000000,0.000000,0.000000,0.316808,1.568230
OH3129229996001,0.000000,0.000000,0.000000,0.000000,0.316808,1.568230
OH3129320917001,0.000000,0.000000,0.000000,0.000000,0.163380,0.216398
OH3129321071001,0.000000,0.000000,0.000000,0.000000,0.163380,0.216398
OH3129320956001,0.000000,0.000000,0.000000,0.000000,0.192365,0.084490
OH3129228999001,29.211641,-25.452866,-44.558998,-15.964713,-0.984767,45.889308
OH3129220003001,29.211641,-25.452866,-44.558998,-15.964713,-0.984767,45.889308
OH3129220007001,29.211641,-25.452866,-44.558998,-15.964713,-0.984767,45.889308
OH3129239102001,29.211641,-25.452866,-44.558998,-15.964713,-0.984767,45.889308
OH3129239103001,29.211641,-25.452866,-44.558998,-15.964713,-0.984767,45.889308
OH3129239116001,29.211641,-25.452866,-44.633031,-16.570850,-0.984767,45.889308
OH3129239120001,29.211641,-25.452866,-44.633031,-16.570850,-1.424060,45.998477
OH3129239110001,29.211641,-25.452866,-44.633031,-16.570850,-1.424060,45.998477
SW3129239110001,29.211641,-25.452866,-44.633031,-16.570850,-1.424060,45.998477
SW3129239110002,29.211641,-25.452866,-44.633031,-16.570850,-1.424060,45.998477
OH3129238291001,29.211641,-25.452866,-44.633031,-16.570850,-1.424060,45.998477
OH3129238169001,29.211641,-25.452866,-44.916771,-17.363825,-1.424060,45.998477
OH3129238137001,29.211641,-25.452866,-44.916771,-17.363825,-1.424060,45.998477
OH3129238106001,27.976280,-24.599883,-44.916771,-17.363825,-1.424060,45.998477
OH3129237185001,27.976280,-24.599883,-44.916771,-17.363825,-1.424060,45.998477
OH3129237133001,27.976280,-24.599883,-44.916771,-17.363825,-1.424060,45.998477
OH3129237125001,27.976280,-24.599883,-45.038273,-18.561335,-1.596099,44.734737
OH3129236199001,27.976280,-24.599883,-45.038273,-18.561335,-1.596099,44.734737
OH3129236272001,27.976280,-24.599883,-45.038273,-18.561335,-1.985517,44.600357
OH3129236264001,27.976280,-24.599883,-45.038273,-18.561335,-1.985517,44.600357
OH3129236247001,28.282581,-24.273599,-45.038273,-18.561335,-1.985517,44.600357
FS3129236247001,0.000000,0.000000,0.000000,0.000000,0.373143,0.226188
OH3129236258001,0.000000,0.000000,0.000000,0.000000,0.373143,0.226188
OH3129237301001,0.000000,0.000000,0.000000,0.000000,0.373143,0.226188
OH3129237353001,0.000000,0.000000,0.000000,0.000000,0.194575,0.073333
OH3129236321001,28.282581,-24.273599,-45.038273,-18.561335,-2.358661,44.374170
FS3129236321001,6.523361,-6.271509,-6.516561,-2.512160,1.834175,7.362479
OH3129236220001,6.523361,-6.271509,-6.516561,-2.512160,1.834175,7.362479
OH3129235279001,6.523361,-6.271509,-6.516561,-2.512160,1.834175,7.362479
OH3129235226001,6.523361,-6.271509,-6.516561,-2.512160,1.723715,5.781108
OH3129234274001,6.523361,-6.271509,-6.516561,-2.512160,1.723715,5.781108
OH3129234211001,6.523361,-6.271509,-6.516561,-2.512160,1.723715,5.781108
OH3129233179001,6.523361,-6.271509,-6.516561,-2.512160,1.723715,5.781108
OH3129233127001,6.523361,-6.271509,-6.516561,-2.512160,1.723715,5.781108
OH3129232164001,6.523361,-6.271509,-6.516561,-2.512160,1.723715,5.781108
OH3129232143001,6.523361,-6.271509,-6.516561,-2.512160,1.723715,5.781108
OH3129222090001,6.523361,-6.271509,-6.516561,-2.512160,1.723715,5.781108
OH3129222016001,6.523361,-6.271509,-6.516561,-2.512160,1.723715,5.781108
OH3129221064001,6.523361,-6.271509,-6.516561,-2.512160,1.723715,5.781108
OH3129221075001,7.004634,-6.218472,-6.516561,-2.512160,1.723715,5.781108
OH3129221064002,7.004634,-6.218472,-6.516561,-2.512160,1.723715,5.781108
FS3129221064001,1.526384,-0.738747,0.000000,0.000000,0.000000,0.000000
OH3129222031001,1.526384,-0.738747,0.000000,0.000000,0.000000,0.000000
OH3129222920001,1.526384,-0.738747,0.000000,0.000000,0.000000,0.000000
OH3129222945001,1.526384,-0.738747,0.000000,0.000000,0.000000,0.000000
FS3129221064002,0.885044,-0.951652,0.000000,0.000000,0.000000,0.000000
OH3129220968001,0.885044,-0.951652,0.000000,0.000000,0.000000,0.000000
OH3129220972001,0.885044,-0.951652,0.000000,0.000000,0.000000,0.000000
OH3129220876001,0.885044,-0.951652,0.000000,0.000000,0.000000,0.000000
OH3129220790001,0.885044,-0.951652,0.000000,0.000000,0.000000,0.000000
OH3129221720001,1.466567,-0.718155,0.000000,0.000000,0.000000,0.000000
OH3129221022001,4.593206,-4.528073,-6.516561,-2.512160,1.723715,5.781108
OH3129129970001,4.593206,-4.528073,-6.516561,-2.512160,1.723715,5.781108
OH3129129969001,4.593206,-4.528073,-6.516561,-2.512160,1.723715,5.781108
OH3129129917002,4.593206,-4.528073,-6.516561,-2.512160,1.545074,5.628371
OH3129129917001,4.593206,-4.528073,-6.516561,-2.512160,1.545074,5.628371
OH3129128986001,4.593206,-4.528073,-6.516561,-2.512160,1.545074,5.628371
OH3129128954001,4.593206,-4.528073,-6.516561,-2.512160,1.545074,5.628371
OH3129128912001,5.349241,-4.352371,-6.516561,-2.512160,1.545074,5.628371
OH3129127880001,5.349241,-4.352371,-6.516561,-2.512160,1.545074,5.628371
OH3129127860001,5.349241,-4.352371,-6.516561,-2.512160,1.545074,5.628371
OH3129127869001,4.981771,-4.009748,-6.064063,-2.656689,1.014765,6.202112
OH3129127879001,4.981771,-4.009748,-6.064063,-2.656689,1.014765,6.202112
OH3129127896001,4.981771,-4.009748,-6.064063,-2.656689,1.014765,6.202112
OH3129128813001,4.981771,-4.009748,-6.064063,-2.656689,1.014765,6.202112
OH3129128729001,4.981771,-4.009748,-6.064063,-2.656689,1.014765,6.202112
OH3129128718001,4.981771,-4.009748,-6.064063,-2.656689,1.014765,6.202112
OH3129127778001,4.981771,-4.009748,-6.064063,-2.656689,1.014765,6.202112
OH3129127738001,4.981771,-4.009748,-6.064063,-2.656689,1.014765,6.202112
OH3129126788001,4.981771,-4.009748,-6.064063,-2.656689,1.014765,6.202112
OH3129126758001,4.981771,-4.009748,-6.064063,-2.656689,0.734035,6.568017
OH3129126728001,4.981771,-4.009748,-6.064063,-2.656689,0.734035,6.568017
OH3129125779001,4.981771,-4.009748,-6.064063,-2.656689,0.734035,6.568017
OH3129125739001,4.981771,-4.009748,-6.064063,-2.656689,0.734035,6.568017
OH3129124789001,4.981771,-4.009748,-6.064063,-2.656689,0.734035,6.568017
OH3129124749001,4.981771,-4.009748,-6.064063,-2.656689,0.734035,6.568017
OH3129123799001,4.981771,-4.009748,-6.064063,-2.656689,0.734035,6.568017
OH3129123749001,4.981771,-4.009748,-6.064063,-2.656689,0.734035,6.568017
OH3129123729001,4.981771,-4.009748,-6.064063,-2.656689,0.734035,6.568017
OH3129123709001,5.332834,-3.912599,-6.064063,-2.656689,0.734035,6.568017
OH3129122759001,5.332834,-3.912599,-6.064063,-2.656689,0.734035,6.568017
FS3129122759001,5.332834,-3.912599,-6.064063,-2.656689,0.734035,6.568017
UD3129122760001,5.332834,-3.912599,-6.064063,-2.656689,0.734035,6.568017
FS3129123729001,-0.351063,-0.097149,0.000000,0.000000,0.000000,0.000000
OH3129123826002,-0.351063,-0.097149,0.000000,0.000000,0.000000,0.000000
OH3129123922001,-0.351063,-0.097149,0.000000,0.000000,0.000000,0.000000
OH3129123923001,-0.351063,-0.097149,0.000000,0.000000,0.000000,0.000000
OH3129123913001,-0.351063,-0.097149,0.000000,0.000000,0.000000,0.000000
OH3129122978001,-0.351063,-0.097149,0.000000,0.000000,0.000000,0.000000
OH3129123022001,-0.351063,-0.097149,0.000000,0.000000,0.000000,0.000000
OH3129122095001,-0.351063,-0.097149,0.000000,0.000000,0.000000,0.000000
OH3129122078001,-0.351063,-0.097149,0.000000,0.000000,0.000000,0.000000
FS3129127860001,0.367470,-0.342623,-0.452499,0.144529,0.530309,-0.573740
OH3129127849001,0.367470,-0.342623,-0.452499,0.144529,0.530309,-0.573740
OH3129126890001,0.367470,-0.342623,-0.452499,0.144529,0.237009,-0.142769
OH3129126961001,0.000000,0.000000,-0.452499,0.144529,0.000000,0.000000
OH3129126934001,0.000000,0.000000,-0.019896,0.252335,0.000000,0.000000
FS3129128954001,-0.756035,-0.175702,0.000000,0.000000,0.000000,0.000000
OH3129128846001,-0.756035,-0.175702,0.000000,0.000000,0.000000,0.000000
OH3129128871001,-0.405082,-0.078552,0.000000,0.000000,0.000000,0.000000
OH3129235394001,21.684458,-17.110902,-38.521711,-16.049175,-4.192836,37.011690
OC3129235394001,21.684458,-17.110902,-38.521711,-16.049175,-4.192836,37.011690
OH3129235395001,21.684458,-17.110902,-38.521711,-16.049175,-4.192836,37.011690
FS3129235395001,0.666982,-0.660904,0.000000,0.000000,0.000000,0.000000
OH3129235385001,0.666982,-0.660904,0.000000,0.000000,0.000000,0.000000
OH3129235324001,0.666982,-0.660904,0.000000,0.000000,0.000000,0.000000
OH3129235378001,21.017476,-16.449998,-38.521711,-16.049175,-4.192836,37.011690
FS3129235378001,0.000000,0.000000,0.000000,0.000000,2.225113,3.551150
OH3129235389001,0.000000,0.000000,0.000000,0.000000,2.225113,3.551150
OH3129236421001,0.000000,0.000000,0.000000,0.000000,2.106241,2.018821
OH3129236474001,0.000000,0.000000,0.000000,0.000000,1.783230,1.538988
OH3129237416001,0.000000,0.000000,0.000000,0.000000,0.943529,1.569311
OH3129236490001,0.000000,0.000000,0.000000,0.000000,0.943529,1.569311
OH3129236591001,0.000000,0.000000,0.000000,0.000000,0.943529,1.569311
OH3129237543001,0.000000,0.000000,0.000000,0.000000,0.745233,1.529117
OH3129237596001,0.000000,0.000000,0.000000,0.000000,0.745233,1.529117
OH3129238548001,0.000000,0.000000,0.000000,0.000000,0.529818,1.559714
OH3129238596001,0.000000,0.000000,0.000000,0.000000,0.148326,0.313813
OH3129238590001,0.000000,0.000000,0.000000,0.000000,0.381492,1.245901
OH3129239633001,0.000000,0.000000,0.000000,0.000000,0.381492,1.245901
OH3129239570001,0.000000,0.000000,0.000000,0.000000,0.499203,-0.426496
