, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3, Node4, Magnitude4, Angle4, pu4
L2897765,100.0,0.0,0.005176367225479631,0.0,100.00000000000001,0,0,0,0,0,0,0,0,0,0,0,0
X2897765B,100.0,0.0,0.005059149894167657,0.0,100.0,0.0,0.0050813008130083225,0.0,100.0,0,0,0,0,0,0,0,0
SX2897765B,100.0,0.0,0.005049612442257209,0.0,100.0,0.0,0.005123607019341811,0.0,100.0,0,0,0,0,0,0,0,0
M1047819,100.0,0.0,0.005178091355524826,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2916603,100.0,0.0,0.005178171069976556,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2916603B,100.0,0.0,0.005903137939459771,0.0,100.0,0.0,0.0050843579726971904,0.0,100.0,0,0,0,0,0,0,0,0
SX2916603B,100.0,0.0,0.005888885149918399,0.0,100.0,0.0,0.005129520389843744,0.0,100.0,0,0,0,0,0,0,0,0
M1047821,100.0,0.0,0.005179033592342874,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2785512,100.0,0.0,0.0051796716088184725,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2785512B,100.0,0.0,0.005069537151258283,0.0,100.0,0.0,0.00592336853505855,0.0,100.0,0,0,0,0,0,0,0,0
SX2785512B,100.0,0.0,0.005928184281847055,0.0,100.0,0.0,0.005119410243940092,0.0,100.0,0,0,0,0,0,0,0,0
M1047813,100.0,0.0,0.005179809383013177,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2973149,100.0,0.0,0.005179889150370654,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2973149B,100.0,0.0,0.005930193154866996,0.0,100.0,0.0,0.005064274078501327,0.0,100.0,0,0,0,0,0,0,0,0
SX2973149B,100.0,0.0,0.005974021540619082,0.0,100.0,0.0,0.005059320533252577,0.0,100.0,0,0,0,0,0,0,0,0
L2684420,100.0,0.0,0.005179251080292262,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2684420B,100.0,0.0,0.005929791271363525,0.0,100.0,0.0,0.00506337659707356,0.0,100.0,0,0,0,0,0,0,0,0
SX2684420B,100.0,0.0,0.005120895815362701,0.0,100.0,0.0,0.005057785195874903,0.0,100.0,0,0,0,0,0,0,0,0
M1047824,100.0,0.0,0.005180055944602674,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3122810,100.0,0.0,0.005180164729236862,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3122810B,100.0,0.0,0.0059347181008944485,0.0,100.0,0.0,0.00506162528788013,0.0,100.0,0,0,0,0,0,0,0,0
SX3122810B,100.0,0.0,0.006023526172213294,0.0,100.0,0.0,0.00504125426407303,0.0,100.0,0,0,0,0,0,0,0,0
M1047834,100.0,0.0,0.0051832779049455595,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3197624,100.0,0.0,0.0051837862374663176,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3197624B,100.0,0.0,0.005913910362032031,0.0,100.0,0.0,0.0050857801586885795,0.0,100.0,0,0,0,0,0,0,0,0
SX3197624B,100.0,0.0,0.0059126116005361815,0.0,100.0,0.0,0.005097706032285664,0.0,100.0,0,0,0,0,0,0,0,0
M1027101,100.0,0.0,0.0051844908059345725,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2710508,100.0,0.0,0.00518449807052446,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2710508B,100.0,0.0,0.005081602059742895,0.0,100.0,0.0,0.005074510732590392,0.7692307692307665,100.0,0,0,0,0,0,0,0,0
SX2710508B,100.0,0.0,0.005956585004714884,0.0,100.0,0.0,0.005082807403956311,0.0,100.0,0,0,0,0,0,0,0,0
L2822860,100.0,0.0,0.0053248210930191475,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2822860B,100.0,0.0,0.00593924995758103,0.0,100.0,0.0,0.005911113738264996,0.0,100.0,0,0,0,0,0,0,0,0
SX2822860B,100.0,0.0,0.0060254445917373965,0.0,100.0,0.0,0.005048465266559158,0.0,100.0,0,0,0,0,0,0,0,0
L2860480,100.0,0.0,0.0051847160176881615,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2860480B,100.0,0.0,0.005070608219456116,0.0,100.0,0.0,0.005086383750687523,0.0,100.0,0,0,0,0,0,0,0,0
SX2860480B,100.0,0.0,0.005911463171588666,0.0,100.0,0.0,0.006002298022651455,0.0,100.0,0,0,0,0,0,0,0,0
M1047835,100.0,0.0,0.005323500734084262,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1047836,100.0,0.0,0.005183851601738564,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3254203,100.0,0.0,0.005184091284840468,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3254203B,100.0,0.0,0.005079752108109349,0.0,100.0,0.0,0.005075540968075039,0.0,100.0,0,0,0,0,0,0,0,0
SX3254203B,100.0,0.0,0.005950508768491879,0.0,100.00000000000001,0.0,0.005935020009500273,0.0,100.0,0,0,0,0,0,0,0,0
L3048199,100.0,0.0,0.005324127263456159,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3048199B,100.0,0.0,0.005076829350842946,0.0,100.0,0.0,0.005078290308929519,0.0,100.0,0,0,0,0,0,0,0,0
SX3048199B,100.0,0.0,0.005090915261703604,0.0,100.0,0.0,0.005096450322350676,0.0,100.0,0,0,0,0,0,0,0,0
M1047837,100.0,0.0,0.005324127263456159,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3178975,100.0,0.0,0.005154710987904545,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3178975B,100.0,0.0,0.005906275839973011,0.0,100.0,0.0,0.0050356270614600185,0.0,100.0,0,0,0,0,0,0,0,0
SX3178975B,100.0,0.0,0.0059984404054866805,0.0,100.0,0.0,0.00501181954107271,0.7518796992481176,100.0,0,0,0,0,0,0,0,0
M1047780,100.0,0.0,0.005154086284974875,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3066811,100.0,0.0,0.005154251421596743,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3066811B,100.0,0.0,0.005039645208989416,0.0,100.0,0.0,0.005056975254534613,0.0,100.0,0,0,0,0,0,0,0,0
SX3066811B,100.0,0.0,0.005032628206191824,0.0,100.0,0.0,0.0059709640548006575,0.0,100.0,0,0,0,0,0,0,0,0
N1136027,100.0,0.0,0.002726032382536193,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2876796,100.0,0.0,0.0027264225791387518,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2876796A,100.0,0.0,0.0024709865001654764,0.0,100.0,0.0,0.002464895775990365,0.0,100.0,0,0,0,0,0,0,0,0
SX2876796A,100.0,0.0,0.002484616085404631,0.0,100.0,0.0,0.0024648350203760627,0.0,100.0,0,0,0,0,0,0,0,0
M1047756,100.0,0.0,0.0027267013593944827,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1047755,100.0,0.0,0.002726731099320064,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1047751,100.0,0.0,0.002726861219122634,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2973154,100.0,0.0,0.0027268760907479565,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2973154A,100.0,0.0,0.003296223352086656,0.0,100.0,0.0,0.0024645717806415306,0.0,100.0,0,0,0,0,0,0,0,0
SX2973154A,100.0,0.0,0.002487603442843259,0.0,100.0,0.0,0.002462791327679232,0.0,100.0,0,0,0,0,0,0,0,0
L2879069,100.0,0.0,0.002726954169442271,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2879069A,100.0,0.0,0.003297446127966199,0.0,100.0,0.0,0.0032850971567524256,0.0,100.0,0,0,0,0,0,0,0,0
SX2879069A,100.0,0.0,0.0024846366633104675,0.0,100.0,0.0,0.003281835858983524,0.0,100.0,0,0,0,0,0,0,0,0
L3197633,100.0,0.0,0.0027270619997520843,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3197633A,100.0,0.0,0.002465685871620049,0.0,100.0,0.0,0.002471454698247182,0.0,100.0,0,0,0,0,0,0,0,0
SX3197633A,100.0,0.0,0.002465685871620049,0.0,100.0,0.0,0.0024942424569951976,0.0,100.0,0,0,0,0,0,0,0,0
L3066812,100.0,0.0,0.0027267905811174946,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3066812A,100.0,0.0,0.0032976907920386316,0.0,100.0,0.0,0.0024635396137287512,0.0,100.0,0,0,0,0,0,0,0,0
SX3066812A,100.0,0.0,0.0033377837116195666,0.0,100.0,0.0,0.002456620181953761,0.0,100.0,0,0,0,0,0,0,0,0
L2841622,100.0,0.0,0.002726983914882898,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2841622A,100.0,0.0,0.003287040841474795,0.0,100.0,0.0,0.0024716379544842304,0.0,100.0,0,0,0,0,0,0,0,0
SX2841622A,100.0,0.0,0.0032861497005536246,0.0,100.0,0.0,0.003314523412957034,0.0,100.0,0,0,0,0,0,0,0,0
L2804254,100.0,0.0,0.0027276012792425194,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2804254A,100.0,0.0,0.0024720860285938886,0.0,100.0,0.0,0.0032880405744130257,0.0,100.0,0,0,0,0,0,0,0,0
SX2804254A,100.0,0.0,0.0024948854847681623,0.0,100.0,0.0,0.0024660507020025264,0.0,100.0,0,0,0,0,0,0,0,0
M1047752,100.0,0.0,0.002727619878891197,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1047750,100.0,0.0,0.002727724041611677,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1047744,100.0,0.0,0.002727805889330434,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3178971,100.0,0.0,0.002727809609810398,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3178971A,100.0,0.0,0.0032853130081891995,0.0,100.0,0.0,0.0032994588887580003,0.0,100.0,0,0,0,0,0,0,0,0
SX3178971A,100.0,0.0,0.003277989936574901,0.0,100.0,0.0,0.0033251866260916403,0.0,100.0,0,0,0,0,0,0,0,0
L2879067,100.0,0.0,0.0027278319328164742,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2879067A,100.0,0.0,0.0032849622640116773,0.0,100.0,0.0,0.0024751249938240057,0.0,100.0,0,0,0,0,0,0,0,0
SX2879067A,100.0,0.0,0.002453185051925843,0.0,100.0,0.0,0.0025090954710708844,0.0,100.0,0,0,0,0,0,0,0,0
L2708293,100.0,0.0,0.002727724041611677,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
N1137989,100.0,0.0,0.0018805147774924869,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3122814,100.0,0.0,0.001880529933339612,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3122814C,100.0,0.0,0.002435519618122153,0.0,100.0,0.0,0.0016207586771329904,0.0,100.0,0,0,0,0,0,0,0,0
SX3122814C,100.0,0.0,0.0024478605698620335,0.0,100.0,0.0,0.002433662418585332,0.0,100.0,0,0,0,0,0,0,0,0
N1137987,100.0,0.0,0.0018811363676106937,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3027156,100.0,0.0,0.0018811464781622732,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2860481,100.0,0.0,0.002015546582635881,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2860481C,100.0,0.0,0.0024298187355339318,0.0,100.0,0.0,0.002438627865376283,0.0,100.0,0,0,0,0,0,0,0,0
SX2860481C,100.0,0.0,0.0016186337112920335,0.0,100.0,0.0,0.002450499901968489,0.0,100.0,0,0,0,0,0,0,0,0
L3214064,100.0,0.0,0.004932581206051483,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
N1137985,100.0,0.0,0.0027163062580955175,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3176656,100.0,0.0,0.0027165239359814132,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3176656A,100.0,0.0,0.0024540078037332846,0.0,100.0,0.0,0.003285393959795548,0.0,100.0,0,0,0,0,0,0,0,0
SX3176656A,100.0,0.0,0.0024458050367163462,0.0,100.0,0.0,0.0033269289950219895,0.0,100.0,0,0,0,0,0,0,0,0
N1144664,100.0,0.0,0.0018848644042055015,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3178972,100.0,0.0,0.0018849532262242492,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3178972C,100.0,0.0,0.0024435140990764445,0.0,100.0,0.0,0.0024352626024725247,0.0,100.0,0,0,0,0,0,0,0,0
SX3178972C,100.0,0.0,0.0016674587095498186,0.0,100.0,0.0,0.0016197086144164909,0.0,100.0,0,0,0,0,0,0,0,0
N1136999,100.0,0.0,0.002708408660946753,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1047671,100.0,0.0,0.002708419664207667,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2710511,100.0,0.0,0.0025730718550698224,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2710511A,100.0,0.0,0.0032716624953009837,0.0,100.0,0.0,0.002449339494794602,0.0,100.0,0,0,0,0,0,0,0,0
SX2710511A,100.0,0.0,0.003297446127966199,0.0,100.0,0.0,0.003269603315381758,0.0,100.0,0,0,0,0,0,0,0,0
L2766719,100.0,0.0,0.002573110186002136,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2766719A,100.0,0.0,0.002453405736051082,0.0,100.0,0.0,0.00326631934804665,0.0,100.0,0,0,0,0,0,0,0,0
SX2766719A,100.0,0.0,0.002471271469159276,0.0,100.0,0.0,0.0024540680267774195,0.0,100.0,0,0,0,0,0,0,0,0
N1136995,100.0,0.0,0.0018858215851060226,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1047613,100.0,0.0,0.001885877471850954,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
P828359,100.0,0.0,0.0018858850930134413,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2878848,100.0,0.0,0.0018862687717470272,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2878848C,100.0,0.0,0.002441763930274881,0.0,100.0,0.0,0.0016267039724073096,0.0,100.0,0,0,0,0,0,0,0,0
SX2878848C,100.0,0.0,0.0024652603725947887,0.0,100.0,0.0,0.0016362461241498062,0.0,100.0,0,0,0,0,0,0,0,0
L2766499,100.0,0.0,0.001886497528680394,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2766499C,100.0,0.0,0.0024458648578254013,0.0,100.0,0.0,0.001624682171557948,0.0,100.0,0,0,0,0,0,0,0,0
SX2766499C,100.0,0.0,0.001670704201817174,0.0,100.0,0.0,0.0016194331983882993,0.0,100.0,0,0,0,0,0,0,0,0
M1047633,100.0,0.0,0.0018865026128105306,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2897554,100.0,0.0,0.0018866449792378415,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2897554C,100.0,0.0,0.0016275379419860435,0.0,100.0,0.0,0.0016277101373865074,0.0,100.0,0,0,0,0,0,0,0,0
SX2897554C,100.0,0.0,0.0016433853738780195,0.0,100.0,0.0,0.0016456300294412495,0.0,100.0,0,0,0,0,0,0,0,0
193-46661,100.0,0.0,0.0018866449792378415,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M1047612,100.0,0.0,0.001885877471850954,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
P828360,100.0,0.0,0.0018858850930134413,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2729206,100.0,0.0,0.0018859282808338217,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2729206C,100.0,0.0,0.002439500390320155,0.0,100.0,0.0,0.0024414261183651424,0.0,100.0,0,0,0,0,0,0,0,0
SX2729206C,100.0,0.0,0.0016349352974201767,0.0,100.0,0.0,0.0016442365398647934,0.0,100.0,0,0,0,0,0,0,0,0
L2729207,100.0,0.0,0.0018861569552081835,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2729207C,100.0,0.0,0.0024381522057151214,0.0,100.0,0.0,0.0016290757438613397,0.0,100.0,0,0,0,0,0,0,0,0
SX2729207C,100.0,0.0,0.0016279883761707676,0.0,100.0,0.0,0.0016607157685041515,0.0,100.0,0,0,0,0,0,0,0,0
228-961799-3_INT,100.0,0.0,0.0018861569552081835,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
D6108141-1_INT,100.0,0.0,0.002687601288971134,0.0,100.0,0.0,0.004424630442797268,0.0,100.0,0.0,0.0018830998513740228,0.0,100.0,0,0,0,0
E206209,100.0,0.0,0.0025532726908740564,0.0,100.0,0.0,0.0044246957016082725,0.0,100.0,0.0,0.0018831327796967003,0.0,100.0,0,0,0,0
L2897777,100.0,0.0,0.0026964171357284454,0.0,100.0,0.0,0.004569720494391952,0.0,100.0,0.0,0.0018886964217341392,0.0,100.0,0,0,0,0
X2897777C,100.0,0.0,0.0016291288233694862,0.0,100.0,0.0,0.0016296066944205027,0.0,100.0,0,0,0,0,0,0,0,0
SX2897777C,100.0,0.0,0.001636393388978522,0.0,100.0,0.0,0.0024586536412544895,0.0,100.0,0,0,0,0,0,0,0,0
N1144665,100.0,0.0,0.0026983379587318633,0.0,100.0,0.0,0.004572104781885664,0.0,100.0,0.0,0.00175490225194604,0.0,100.0,0,0,0,0
M1047515,100.0,0.0,0.002565269225012041,0.0,100.0,0.0,0.004574516177643876,0.0,100.0,0.0,0.0018911047834188936,0.0,100.0,0,0,0,0
M1047513,100.0,0.0,0.0027083023007003415,0.0,100.0,0.0,0.004719296258546832,0.0,100.0,0.0,0.001896101750229468,0.0,100.0,0,0,0,0
P901913,100.0,0.0,0.0018961068862583367,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3157708,100.0,0.0,0.0018961222944626176,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3157708C,100.0,0.0,0.0016379211504836367,0.12610340479194013,100.0,0.0,0.0016338000555453942,0.0,100.0,0,0,0,0,0,0,0,0
SX3157708C,100.0,0.0,0.0016476636129929307,0.0,100.0,0.0,0.0016342539630736638,0.0,100.0,0,0,0,0,0,0,0,0
N1137991,100.0,0.0,0.0018961248625230642,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
M4113345,100.0,0.0,0.0018961377029419581,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3197640,100.0,0.0,0.0018961608161120497,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3197640C,100.0,0.0,0.001639787811465027,0.0,100.0,0.0,0.0016320934863110923,0.0,100.0,0,0,0,0,0,0,0,0
SX3197640C,100.0,0.0,0.0016490629200035863,0.0,100.0,0.0,0.0024445295502881397,0.0,100.0,0,0,0,0,0,0,0,0
M1047507,100.0,0.0,0.0027132918742310275,0.0,100.0,0.0,0.0045905933341904084,0.0,100.0,0.0,0.0018991497235425032,0.0,100.0,0,0,0,0
196-35813,100.0,0.0,0.002715233136715078,0.0,100.0,0.0,0.004590872265732454,0.0,100.0,0.0,0.001900036372116938,0.0,100.0,0,0,0,0
N1140519,100.0,0.0,0.002715517007280547,0.0,100.0,0.0,0.0045909156581299786,0.0,100.0,0.0,0.001900167893410454,0.0,100.0,0,0,0,0
L2991914,100.0,0.0,0.002717649776470834,0.0,100.0,0.0,0.00459121942788201,0.0,100.0,0.0,0.0019011432660747494,0.0,100.0,0,0,0,0
X2991914C,100.0,0.0,0.0016412680436983919,0.0,100.0,0.0,0.001639183031173441,0.0,100.0,0,0,0,0,0,0,0,0
SX2991914C,100.0,0.0,0.002473023436018856,0.0,100.0,0.0,0.0016419956815475307,0.0,100.0,0,0,0,0,0,0,0,0
M1047503,100.0,0.0,0.0027190168035337373,0.0,100.0,0.0,0.004591411629507457,0.0,100.0,0.0,0.0019017501535028528,0.0,100.0,0,0,0,0
L2841635,100.0,0.0,0.0027199264531986007,0.0,100.0,0.0,0.0045915356390964605,0.0,100.0,0.0,0.0019021532374692588,0.0,100.0,0,0,0,0
X2841635A,100.0,0.0,0.002460347401053122,0.0,100.0,0.0,0.0032847734327564903,0.0,100.0,0,0,0,0,0,0,0,0
SX2841635A,100.0,0.0,0.003284180104440941,0.0,100.0,0.0,0.00247420639830956,0.0,100.0,0,0,0,0,0,0,0,0
L2822869,100.0,0.0,0.0027221736011745924,0.0,100.0,0.0,0.0047269255131003945,0.0,100.0,0.0,0.0019031642825047194,0.0,100.0,0,0,0,0
X2822869A,100.0,0.0,0.0032927230819928288,0.0,100.0,0.0,0.0024588753104447486,0.0,100.0,0,0,0,0,0,0,0,0
SX2822869A,100.0,0.0,0.003335251102709623,0.0,100.0,0.0,0.002450119647509546,0.0,100.0,0,0,0,0,0,0,0,0
M1026808,100.0,0.0,0.00272567944374086,0.0,100.0,0.0,0.004727500138453133,0.0,100.0,0.0,0.001904772270873956,0.0,100.0,0,0,0,0
M1026807,100.0,0.0,0.0027258094632026295,0.0,100.0,0.0,0.004592434908990712,0.0,100.0,0.0,0.0019048292864702414,0.0,100.0,0,0,0,0
N1140521,100.0,0.0,0.0027262776359331313,0.0,100.0,0.0,0.004592459721428762,0.0,100.0,0.0,0.001905039237009026,0.0,100.0,0,0,0,0
L3254217,100.0,0.0,0.002727199588735822,0.0,100.0,0.0,0.004592515550382408,0.0,100.0,0.0,0.0019054489033505605,0.0,100.0,0,0,0,0
X3254217C,100.0,0.0,0.0016486958815538455,0.0,100.0,0.0,0.0016396937052003937,0.0,100.0,0,0,0,0,0,0,0,0
SX3254217C,100.0,0.0,0.002512331359769472,0.0,100.0,0.0,0.0016314677499574505,0.0,100.0,0,0,0,0,0,0,0,0
M1026800,100.0,0.0,0.002728795891522424,0.0,100.0,0.0,0.004592596194630789,0.0,100.0,0.0,0.001906126016706077,0.0,100.0,0,0,0,0
M1026797,100.0,0.0,0.0027309943277222973,0.0,100.0,0.0,0.0045929125955244164,0.0,100.0,0.0,0.0020432515487797186,0.0,100.0,0,0,0,0
M1026796,100.0,0.0,0.0027310912894549576,0.0,100.0,0.0,0.004592925004290947,0.0,100.0,0.0,0.0019070763429948649,0.0,100.0,0,0,0,0
M1026795,100.0,0.0,0.002732236704592181,0.0,100.0,0.0,0.004593092529201876,0.0,100.0,0.0,0.0019075492624641643,0.0,100.0,0,0,0,0
M1026786,100.0,0.0,0.0028717948717953694,0.0,100.0,0.0,0.00459347105639345,0.0,100.0,0.0,0.001908636306629613,0.0,100.0,0,0,0,0
M1026785,100.0,0.0,0.0027351923524121333,0.0,100.0,0.0,0.004728598700033293,0.0,100.0,0.0,0.0019086935537885922,0.0,100.0,0,0,0,0
M1026783,100.0,0.0,0.0027363262357566437,0.0,100.0,0.0,0.004593644827490337,0.0,100.0,0.0,0.0019091308272853988,0.0,100.0,0,0,0,0
M1026784,100.0,0.0,0.0019091360341165055,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
N1140523,100.0,0.0,0.0019091412410008183,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L2766724,100.0,0.0,0.0019091516548298457,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2766724C,100.0,0.0,0.0024647540175608174,0.0,100.0,0.0,0.0024772301264214046,0.0,100.0,0,0,0,0,0,0,0,0
SX2766724C,100.0,0.0,0.0016387800920956218,0.0,100.0,0.0,0.0016665277893588447,0.0,100.0,0,0,0,0,0,0,0,0
N1140524,100.0,0.0,0.0027363636736751976,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
L3197641,100.0,0.0,0.0027365209241206273,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X3197641A,100.0,0.0,0.003297391763107691,0.0,100.0,0.0,0.002481389578163866,0.0,100.0,0,0,0,0,0,0,0,0
SX3197641A,100.0,0.0,0.0024701930044135055,0.0,100.0,0.0,0.0033307520005251582,0.0,100.0,0,0,0,0,0,0,0,0
L2973161,100.0,0.0,0.0027366444907216546,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
X2973161A,100.0,0.0,0.0024752883710953267,0.0,100.0,0.0,0.0024794208073112534,0.0,100.0,0,0,0,0,0,0,0,0
SX2973161A,100.0,0.0,0.0033068509684862704,0.0,100.0,0.0,0.002509158428275141,0.0,100.0,0,0,0,0,0,0,0,0
M1026780,100.0,0.0,0.0027369778017390495,0.0,100.0,0.0,0.004728860641832904,0.0,100.0,0.0,0.0019093859960096278,0.0,100.0,0,0,0,0
M1026774,100.0,0.0,0.0027408824545125626,0.0,100.0,0.0,0.004729499645968085,0.0,100.0,0.0,0.0019109080088805072,0.0,100.0,0,0,0,0
M1026769,100.0,0.0,0.0027452466055000757,0.0,100.0,0.0,0.004730209142823446,0.0,100.0,0.0,0.0019126074987920163,0.0,100.0,0,0,0,0
L2841633,100.0,0.0,0.0027454538715804013,0.0,100.0,0.0,0.004730228321356228,0.0,100.0,0.0,0.0019126911154051958,0.0,100.0,0,0,0,0
X2841633A,100.0,0.0,0.002481861727222155,0.0,100.0,0.0,0.002489027536929621,0.0,100.0,0,0,0,0,0,0,0,0
SX2841633A,100.0,0.0,0.0024794412992273345,0.0,100.0,0.0,0.003353060505969016,0.0,100.0,0,0,0,0,0,0,0,0
D5534970-1_INT,100.0,0.0,0.002886582066903225,0.0,100.0,0.0,0.00473095722133802,0.0,100.0,0.0,0.001914202700397572,0.0,100.0,0,0,0,0
E182732,100.0,0.0,0.002886609841690569,0.0,100.0,0.0,0.004595793227154454,0.0,100.0,0.0,0.001914210552226875,0.0,100.0,0,0,0,0
M1026760,100.0,0.0,0.0028869431808344966,0.22573363431151564,100.0,0.0,0.004595855349510008,0.0,100.0,0.0,0.0019143414255324933,0.0,100.0,0,0,0,0
M1026744,100.0,0.0,0.002753451796005266,0.0,100.0,0.0,0.004596619591876226,0.0,100.0,0.0,0.002052828866600833,0.0,100.0,0,0,0,0
M1026724,100.0,0.0,0.002897159128522489,0.0,100.0,0.0,0.004732562872102675,0.0,100.0,0.0,0.002055357632223023,0.0,100.0,0,0,0,0
R18243,100.0,0.0,0.002759427584339394,0.0,100.0,0.0,0.004732588468985506,0.0,100.0,0.0,0.0019184284234400081,0.0,100.0,0,0,0,0
N1139552,100.0,0.0,0.002898510717588941,0.0,100.0,0.0,0.0047327292567783405,0.0,100.0,0.0,0.0019188622791344002,0.0,100.0,0,0,0,0
M1026702,100.0,0.0,0.002901666662061349,0.0,100.0,0.0,0.004733113266110014,0.0,100.0,0.0,0.0019200939200270926,0.0,100.0,0,0,0,0
L2729414,100.0,0.0,0.002901694727897534,0.0,100.0,0.0,0.004733164472048693,0.0,100.0,0.0,0.0019201149874495515,0.0,100.0,0,0,0,0
X2729414C,100.0,0.0,0.0024891514482713786,0.0,100.0,0.0,0.0024814922039669987,0.0,100.0,0,0,0,0,0,0,0,0
SX2729414C,100.0,0.0,0.002517095272056143,0.0,100.0,0.0,0.0016535758578003718,0.0,100.0,0,0,0,0,0,0,0,0
X2729414B,100.0,0.0,0.00490548760545655,0.0,100.0,0.0,0.004892168453678861,0.0,100.0,0,0,0,0,0,0,0,0
SX2729414B,100.0,0.0,0.0049551149173619104,0.0,100.0,0.0,0.004891490437124795,0.0,100.0,0,0,0,0,0,0,0,0
