"Hour", "Undervoltages", "Min Voltage", "Overvoltage", "Max Voltage", "Min Bus", "Max Bus"
4909, 0, 0.994805, 0, 1.05, x_39754_1, sourcebus
4910, 0, 1.00024, 0, 1.05, x_39754_1, sourcebus
4911, 0, 1.00276, 0, 1.05, x_39754_1, sourcebus
4912, 0, 1.00459, 0, 1.05, x_39754_1, sourcebus
4913, 0, 1.0045, 0, 1.05, x_39754_1, sourcebus
4914, 0, 1.00063, 0, 1.05, x_39754_1, sourcebus
4915, 0, 0.992759, 0, 1.05, x_39754_1, sourcebus
4916, 0, 0.989323, 0, 1.05, x_39754_1, sourcebus
4917, 0, 0.988193, 0, 1.05, x_39754_1, sourcebus
4918, 0, 0.991332, 0, 1.05, x_39754_1, sourcebus
4919, 0, 0.996379, 0, 1.05, x_39754_1, sourcebus
4920, 0, 1.00264, 0, 1.05, x_39754_1, sourcebus
4921, 0, 1.00773, 0, 1.05, x_39754_1, sourcebus
4922, 0, 1.00989, 0, 1.05, x_39754_1, sourcebus
4923, 0, 1.01098, 0, 1.05, x_39754_1, sourcebus
4924, 0, 1.01038, 0, 1.05, x_39754_1, sourcebus
4925, 0, 1.01074, 0, 1.05, x_39754_1, sourcebus
4926, 0, 1.00718, 0, 1.05, x_39754_1, sourcebus
4927, 0, 0.999633, 0, 1.05, x_39754_1, sourcebus
4928, 0, 0.999124, 0, 1.05, x_39754_1, sourcebus
4929, 0, 1.00329, 0, 1.05, x_39754_1, sourcebus
4930, 0, 1.00357, 0, 1.05, x_39754_1, sourcebus
4931, 0, 1.00425, 0, 1.05, x_39754_1, sourcebus
4932, 0, 1.00235, 0, 1.05, x_39754_1, sourcebus
4933, 0, 1.00175, 0, 1.05, x_39754_1, sourcebus
4934, 0, 1.00233, 0, 1.05, x_39754_1, sourcebus
4935, 0, 1.00389, 0, 1.05, x_39754_1, sourcebus
4936, 0, 1.00455, 0, 1.05, x_39754_1, sourcebus
4937, 0, 1.00048, 0, 1.05, x_39754_1, sourcebus
4938, 0, 0.998361, 0, 1.05, x_39754_1, sourcebus
4939, 0, 0.993945, 0, 1.05, x_39754_1, sourcebus
4940, 0, 0.992936, 0, 1.05, x_39754_1, sourcebus
4941, 0, 0.993504, 0, 1.05, x_39754_1, sourcebus
4942, 0, 0.99546, 0, 1.05, x_39754_1, sourcebus
4943, 0, 0.999917, 0, 1.05, x_39754_1, sourcebus
4944, 0, 1.00635, 0, 1.05, x_6568_1, sourcebus
4945, 0, 1.01162, 0, 1.05, x_39754_1, sourcebus
4946, 0, 1.01373, 0, 1.05, x_39754_1, sourcebus
4947, 0, 1.01446, 0, 1.05, x_39754_1, sourcebus
4948, 0, 1.01399, 0, 1.05, x_39754_1, sourcebus
4949, 0, 1.01399, 0, 1.05, x_39754_1, sourcebus
4950, 0, 1.01157, 0, 1.05, x_39754_1, sourcebus
4951, 0, 1.00482, 0, 1.05, x_39754_1, sourcebus
4952, 0, 1.0022, 0, 1.05, x_6568_1, sourcebus
4953, 0, 1.00261, 0, 1.05, x_6568_1, sourcebus
4954, 0, 1.00343, 0, 1.05, x_6568_1, sourcebus
4955, 0, 1.00321, 0, 1.05, x_6568_1, sourcebus
4956, 0, 1.00341, 0, 1.05, x_6568_1, sourcebus
4957, 0, 1.00488, 0, 1.05, x_6568_1, sourcebus
4958, 0, 1.00662, 0, 1.05, x_6568_1, sourcebus
4959, 0, 1.00633, 0, 1.05, x_6568_1, sourcebus
4960, 0, 1.00809, 0, 1.05, x_6568_1, sourcebus
4961, 0, 1.0092, 0, 1.05, x_6568_1, sourcebus
4962, 0, 1.00494, 0, 1.05, x_39754_1, sourcebus
4963, 0, 1.00038, 0, 1.05, x_39754_1, sourcebus
4964, 0, 0.99637, 0, 1.05, x_39754_1, sourcebus
4965, 0, 0.993611, 0, 1.05, x_39754_1, sourcebus
4966, 0, 0.993824, 0, 1.05, x_39754_1, sourcebus
4967, 0, 0.994238, 0, 1.05, x_39754_1, sourcebus
4968, 0, 1.00175, 0, 1.05, x_39754_1, sourcebus
4969, 0, 1.00674, 0, 1.05, x_6568_1, sourcebus
4970, 0, 1.00951, 0, 1.05, x_6568_1, sourcebus
4971, 0, 1.01024, 0, 1.05, x_6568_1, sourcebus
4972, 0, 1.01101, 0, 1.05, x_6568_1, sourcebus
4973, 0, 1.01086, 0, 1.05, x_6568_1, sourcebus
4974, 0, 1.0081, 0, 1.05, x_6568_1, sourcebus
4975, 0, 1.00052, 0, 1.05, x_39754_1, sourcebus
4976, 0, 0.99766, 0, 1.05, x_6568_1, sourcebus
4977, 0, 0.99923, 0, 1.05, x_6568_1, sourcebus
4978, 0, 1.00102, 0, 1.05, x_6568_1, sourcebus
4979, 0, 1.00199, 0, 1.05, x_6568_1, sourcebus
4980, 0, 1.00181, 0, 1.05, x_6568_1, sourcebus
4981, 0, 1.00287, 0, 1.05, x_6568_1, sourcebus
4982, 0, 1.00359, 0, 1.05, x_39754_1, sourcebus
4983, 0, 1.00566, 0, 1.05, x_39754_1, sourcebus
4984, 0, 1.00672, 0, 1.05, x_69478_1, sourcebus
4985, 0, 1.0051, 0, 1.05, x_39754_1, sourcebus
4986, 0, 0.999763, 0, 1.05, x_39754_1, sourcebus
4987, 0, 0.991342, 0, 1.05, x_39754_1, sourcebus
4988, 0, 0.986367, 0, 1.05, x_39754_1, sourcebus
4989, 0, 0.983763, 0, 1.05, x_39754_1, sourcebus
4990, 0, 0.982243, 0, 1.05, x_39754_1, sourcebus
4991, 0, 0.98583, 0, 1.05, x_39754_1, sourcebus
4992, 0, 0.991142, 0, 1.05, x_39754_1, sourcebus
4993, 0, 0.992341, 0, 1.05, x_39754_1, sourcebus
4994, 0, 0.993875, 0, 1.05, x_39754_1, sourcebus
4995, 0, 0.993247, 0, 1.05, x_39754_1, sourcebus
4996, 0, 0.99196, 0, 1.05, x_39754_1, sourcebus
4997, 0, 0.990973, 0, 1.05, x_39754_1, sourcebus
4998, 0, 0.987401, 0, 1.05, x_39754_1, sourcebus
4999, 0, 0.979197, 0, 1.05, x_39754_1, sourcebus
5000, 0, 0.976979, 0, 1.05, x_39754_1, sourcebus
5001, 0, 0.979783, 0, 1.05, x_39754_1, sourcebus
5002, 0, 0.984717, 0, 1.05, x_39754_1, sourcebus
5003, 0, 0.98895, 0, 1.05, x_39754_1, sourcebus
5004, 0, 0.992875, 0, 1.05, x_39754_1, sourcebus
5005, 0, 0.998711, 0, 1.05, x_39754_1, sourcebus
5006, 0, 1.00195, 0, 1.05, x_39754_1, sourcebus
5007, 0, 1.00466, 0, 1.05, x_69478_1, sourcebus
5008, 0, 1.00466, 0, 1.05, x_69478_1, sourcebus
5009, 0, 1.00276, 0, 1.05, x_39754_1, sourcebus
5010, 0, 0.99906, 0, 1.05, x_39754_1, sourcebus
5011, 0, 0.992411, 0, 1.05, x_39754_1, sourcebus
5012, 0, 0.983571, 0, 1.05, x_39754_1, sourcebus
5013, 0, 0.982938, 0, 1.05, x_39754_1, sourcebus
5014, 0, 0.984946, 0, 1.05, x_39754_1, sourcebus
5015, 0, 0.988378, 0, 1.05, x_39754_1, sourcebus
5016, 0, 0.993277, 0, 1.05, x_39754_1, sourcebus
5017, 0, 0.997137, 0, 1.05, x_39754_1, sourcebus
5018, 0, 0.999704, 0, 1.05, x_39754_1, sourcebus
5019, 0, 1.00108, 0, 1.05, x_39754_1, sourcebus
5020, 0, 1.00145, 0, 1.05, x_39754_1, sourcebus
5021, 0, 1.00215, 0, 1.05, x_39754_1, sourcebus
5022, 0, 1.00435, 0, 1.05, x_39754_1, sourcebus
5023, 0, 0.999987, 0, 1.05, x_39754_1, sourcebus
5024, 0, 0.99851, 0, 1.05, x_39754_1, sourcebus
5025, 0, 0.996776, 0, 1.05, x_39754_1, sourcebus
5026, 0, 0.989163, 0, 1.05, x_39754_1, sourcebus
5027, 0, 0.986856, 0, 1.05, x_39754_1, sourcebus
5028, 0, 0.985364, 0, 1.05, x_39754_1, sourcebus
5029, 0, 0.984804, 0, 1.05, x_39754_1, sourcebus
5030, 0, 0.98409, 0, 1.05, x_39754_1, sourcebus
5031, 0, 0.989267, 0, 1.05, x_39754_1, sourcebus
5032, 0, 0.991245, 0, 1.05, x_39754_1, sourcebus
5033, 0, 0.989297, 0, 1.05, x_39754_1, sourcebus
5034, 0, 0.985662, 0, 1.05, x_39754_1, sourcebus
5035, 0, 0.986095, 0, 1.05, x_39754_1, sourcebus
5036, 0, 0.987709, 0, 1.05, x_39754_1, sourcebus
5037, 0, 0.983952, 0, 1.05, x_39754_1, sourcebus
5038, 0, 0.99046, 0, 1.05, x_39754_1, sourcebus
5039, 0, 0.991583, 0, 1.05, x_39754_1, sourcebus
5040, 0, 0.993374, 0, 1.05, x_39754_1, sourcebus
5041, 0, 0.99579, 0, 1.05, x_39754_1, sourcebus
5042, 0, 0.995573, 0, 1.05, x_39754_1, sourcebus
5043, 0, 0.995685, 0, 1.05, x_39754_1, sourcebus
5044, 0, 0.995354, 0, 1.05, x_39754_1, sourcebus
5045, 0, 0.995184, 0, 1.05, x_39754_1, sourcebus
5046, 0, 0.99536, 0, 1.05, x_39754_1, sourcebus
5047, 0, 0.988989, 0, 1.05, x_39754_1, sourcebus
5048, 0, 0.986367, 0, 1.05, x_39754_1, sourcebus
5049, 0, 0.978776, 0, 1.05, x_39754_1, sourcebus
5050, 0, 0.979687, 0, 1.05, x_39754_1, sourcebus
5051, 0, 0.985298, 0, 1.05, x_39754_1, sourcebus
5052, 0, 0.991933, 0, 1.05, x_39754_1, sourcebus
5053, 0, 0.997977, 0, 1.05, x_39754_1, sourcebus
5054, 0, 0.99515, 0, 1.05, x_39754_1, sourcebus
5055, 0, 0.997604, 0, 1.05, x_39754_1, sourcebus
5056, 0, 1.00295, 0, 1.05, x_39754_1, sourcebus
5057, 0, 1.00232, 0, 1.05, x_39754_1, sourcebus
5058, 0, 0.997288, 0, 1.05, x_39754_1, sourcebus
5059, 0, 0.995248, 0, 1.05, x_39754_1, sourcebus
5060, 0, 0.990907, 0, 1.05, x_39754_1, sourcebus
5061, 0, 0.983034, 0, 1.05, x_39754_1, sourcebus
5062, 0, 0.98411, 0, 1.05, x_39754_1, sourcebus
5063, 0, 0.991107, 0, 1.05, x_39754_1, sourcebus
5064, 0, 0.995037, 0, 1.05, x_39754_1, sourcebus
5065, 0, 0.997832, 0, 1.05, x_39754_1, sourcebus
5066, 0, 0.999442, 0, 1.05, x_39754_1, sourcebus
5067, 0, 0.997598, 0, 1.05, x_39754_1, sourcebus
5068, 0, 0.995893, 0, 1.05, x_39754_1, sourcebus
5069, 0, 0.99411, 0, 1.05, x_39754_1, sourcebus
5070, 0, 0.993069, 0, 1.05, x_39754_1, sourcebus
5071, 0, 0.980464, 0, 1.05, x_39754_1, sourcebus
5072, 0, 0.977371, 0, 1.05, x_39754_1, sourcebus
5073, 0, 0.980079, 0, 1.05, x_39754_1, sourcebus
5074, 0, 0.98419, 0, 1.05, x_39754_1, sourcebus
5075, 0, 0.992061, 0, 1.05, x_39754_1, sourcebus
5076, 0, 0.998445, 0, 1.05, x_6568_1, sourcebus
5077, 0, 1.00232, 0, 1.05, x_6568_1, sourcebus
5078, 0, 1.00414, 0, 1.05, x_6568_1, sourcebus
5079, 0, 1.00638, 0, 1.05, x_6568_1, sourcebus
5080, 0, 1.00703, 0, 1.05, x_6568_1, sourcebus
5081, 0, 1.00581, 0, 1.05, x_6568_1, sourcebus
5082, 0, 0.997929, 0, 1.05, x_39754_1, sourcebus
5083, 0, 0.995244, 0, 1.05, x_39754_1, sourcebus
5084, 0, 0.99279, 0, 1.05, x_39754_1, sourcebus
5085, 0, 0.98837, 0, 1.05, x_39754_1, sourcebus
5086, 0, 0.994033, 0, 1.05, x_39754_1, sourcebus
5087, 0, 0.998181, 0, 1.05, x_39754_1, sourcebus
5088, 0, 1.00308, 0, 1.05, x_39754_1, sourcebus
5089, 0, 1.00744, 0, 1.05, x_39754_1, sourcebus
5090, 0, 1.01001, 0, 1.05, x_39754_1, sourcebus
5091, 0, 1.01057, 0, 1.05, x_39754_1, sourcebus
5092, 0, 1.01177, 0, 1.05, x_39754_1, sourcebus
5093, 0, 1.01117, 0, 1.05, x_39754_1, sourcebus
5094, 0, 1.00996, 0, 1.05, x_39754_1, sourcebus
5095, 0, 1.00052, 0, 1.05, x_39754_1, sourcebus
5096, 0, 0.997959, 0, 1.05, x_39754_1, sourcebus
5097, 0, 0.999228, 0, 1.05, x_6568_1, sourcebus
5098, 0, 0.999307, 0, 1.05, x_6568_1, sourcebus
5099, 0, 0.999682, 0, 1.05, x_6568_1, sourcebus
5100, 0, 0.999568, 0, 1.05, x_6568_1, sourcebus
5101, 0, 1.00033, 0, 1.05, x_6568_1, sourcebus
5102, 0, 1.00227, 0, 1.05, x_6568_1, sourcebus
5103, 0, 1.0043, 0, 1.05, x_6568_1, sourcebus
5104, 0, 1.00468, 0, 1.05, x_6568_1, sourcebus
5105, 0, 1.00409, 0, 1.05, x_6568_1, sourcebus
5106, 0, 1.0019, 0, 1.05, x_39754_1, sourcebus
5107, 0, 0.997105, 0, 1.05, x_39754_1, sourcebus
5108, 0, 0.995389, 0, 1.05, x_39754_1, sourcebus
5109, 0, 0.995518, 0, 1.05, x_39754_1, sourcebus
5110, 0, 0.995406, 0, 1.05, x_39754_1, sourcebus
5111, 0, 1.00474, 0, 1.05, x_39754_1, sourcebus
5112, 0, 1.01324, 0, 1.05, x_39754_1, sourcebus
5113, 0, 1.01156, 0, 1.05, x_39754_1, sourcebus
5114, 0, 1.01334, 0, 1.05, x_6568_1, sourcebus
5115, 0, 1.0143, 0, 1.05, x_6568_1, sourcebus
5116, 0, 1.01355, 0, 1.05, x_6568_1, sourcebus
5117, 0, 1.01398, 0, 1.05, x_39754_1, sourcebus
5118, 0, 1.01166, 0, 1.05, x_39754_1, sourcebus
5119, 0, 1.0049, 0, 1.05, x_39754_1, sourcebus
5120, 0, 1.00214, 0, 1.05, x_6568_1, sourcebus
5121, 0, 1.00267, 0, 1.05, x_6568_1, sourcebus
5122, 0, 1.00354, 0, 1.05, x_6568_1, sourcebus
5123, 0, 1.00346, 0, 1.05, x_6568_1, sourcebus
5124, 0, 1.0027, 0, 1.05, x_6568_1, sourcebus
5125, 0, 1.00292, 0, 1.05, x_6568_1, sourcebus
5126, 0, 1.00427, 0, 1.05, x_6568_1, sourcebus
5127, 0, 1.00475, 0, 1.05, x_6568_1, sourcebus
5128, 0, 1.00765, 0, 1.05, x_6568_1, sourcebus
5129, 0, 1.00767, 0, 1.05, x_6568_1, sourcebus
5130, 0, 1.00455, 0, 1.05, x_6568_1, sourcebus
5131, 0, 1.00023, 0, 1.05, x_39754_1, sourcebus
5132, 0, 0.996148, 0, 1.05, x_39754_1, sourcebus
5133, 0, 0.993501, 0, 1.05, x_39754_1, sourcebus
5134, 0, 0.993755, 0, 1.05, x_39754_1, sourcebus
5135, 0, 0.994238, 0, 1.05, x_39754_1, sourcebus
5136, 0, 1.0018, 0, 1.05, x_39754_1, sourcebus
5137, 0, 1.0072, 0, 1.05, x_39754_1, sourcebus
5138, 0, 1.01035, 0, 1.05, x_39754_1, sourcebus
5139, 0, 1.01181, 0, 1.05, x_39754_1, sourcebus
5140, 0, 1.01303, 0, 1.05, x_39754_1, sourcebus
5141, 0, 1.01232, 0, 1.05, x_39754_1, sourcebus
5142, 0, 1.00832, 0, 1.05, x_39754_1, sourcebus
5143, 0, 1.00103, 0, 1.05, x_39754_1, sourcebus
5144, 0, 0.999473, 0, 1.05, x_39754_1, sourcebus
5145, 0, 1.00232, 0, 1.05, x_39754_1, sourcebus
5146, 0, 1.00566, 0, 1.05, x_39754_1, sourcebus
5147, 0, 1.0042, 0, 1.05, x_39754_1, sourcebus
5148, 0, 1.00382, 0, 1.05, x_39754_1, sourcebus
5149, 0, 1.00411, 0, 1.05, x_39754_1, sourcebus
5150, 0, 1.00385, 0, 1.05, x_39754_1, sourcebus
5151, 0, 1.00547, 0, 1.05, x_69478_1, sourcebus
5152, 0, 1.00617, 0, 1.05, x_69478_1, sourcebus
5153, 0, 1.0051, 0, 1.05, x_39754_1, sourcebus
5154, 0, 0.999562, 0, 1.05, x_39754_1, sourcebus
5155, 0, 0.991201, 0, 1.05, x_39754_1, sourcebus
5156, 0, 0.98625, 0, 1.05, x_39754_1, sourcebus
5157, 0, 0.98346, 0, 1.05, x_39754_1, sourcebus
5158, 0, 0.981958, 0, 1.05, x_39754_1, sourcebus
5159, 0, 0.985649, 0, 1.05, x_39754_1, sourcebus
5160, 0, 0.990958, 0, 1.05, x_39754_1, sourcebus
5161, 0, 0.992241, 0, 1.05, x_39754_1, sourcebus
5162, 0, 0.993765, 0, 1.05, x_39754_1, sourcebus
5163, 0, 0.993201, 0, 1.05, x_39754_1, sourcebus
5164, 0, 0.99189, 0, 1.05, x_39754_1, sourcebus
5165, 0, 0.990998, 0, 1.05, x_39754_1, sourcebus
5166, 0, 0.987509, 0, 1.05, x_39754_1, sourcebus
5167, 0, 0.979289, 0, 1.05, x_39754_1, sourcebus
5168, 0, 0.976856, 0, 1.05, x_39754_1, sourcebus
5169, 0, 0.979326, 0, 1.05, x_39754_1, sourcebus
5170, 0, 0.984305, 0, 1.05, x_39754_1, sourcebus
5171, 0, 0.988617, 0, 1.05, x_39754_1, sourcebus
5172, 0, 0.992537, 0, 1.05, x_39754_1, sourcebus
5173, 0, 0.998093, 0, 1.05, x_39754_1, sourcebus
5174, 0, 1.00146, 0, 1.05, x_39754_1, sourcebus
5175, 0, 1.00375, 0, 1.05, x_69478_1, sourcebus
5176, 0, 1.00381, 0, 1.05, x_69478_1, sourcebus
5177, 0, 1.00265, 0, 1.05, x_39754_1, sourcebus
5178, 0, 0.998717, 0, 1.05, x_39754_1, sourcebus
5179, 0, 0.992139, 0, 1.05, x_39754_1, sourcebus
5180, 0, 0.983455, 0, 1.05, x_39754_1, sourcebus
5181, 0, 0.982814, 0, 1.05, x_39754_1, sourcebus
5182, 0, 0.985014, 0, 1.05, x_39754_1, sourcebus
5183, 0, 0.988295, 0, 1.05, x_39754_1, sourcebus
5184, 0, 0.993291, 0, 1.05, x_39754_1, sourcebus
5185, 0, 0.9972, 0, 1.05, x_39754_1, sourcebus
5186, 0, 0.999754, 0, 1.05, x_39754_1, sourcebus
5187, 0, 1.00121, 0, 1.05, x_39754_1, sourcebus
5188, 0, 1.00163, 0, 1.05, x_39754_1, sourcebus
5189, 0, 1.00237, 0, 1.05, x_39754_1, sourcebus
5190, 0, 1.0047, 0, 1.05, x_39754_1, sourcebus
5191, 0, 1.00021, 0, 1.05, x_39754_1, sourcebus
5192, 0, 0.99855, 0, 1.05, x_39754_1, sourcebus
5193, 0, 0.996583, 0, 1.05, x_39754_1, sourcebus
5194, 0, 0.988945, 0, 1.05, x_39754_1, sourcebus
5195, 0, 0.986509, 0, 1.05, x_39754_1, sourcebus
5196, 0, 0.984698, 0, 1.05, x_39754_1, sourcebus
5197, 0, 0.984021, 0, 1.05, x_39754_1, sourcebus
5198, 0, 0.983411, 0, 1.05, x_39754_1, sourcebus
5199, 0, 0.988576, 0, 1.05, x_39754_1, sourcebus
5200, 0, 0.990505, 0, 1.05, x_39754_1, sourcebus
5201, 0, 0.98862, 0, 1.05, x_39754_1, sourcebus
5202, 0, 0.985154, 0, 1.05, x_39754_1, sourcebus
5203, 0, 0.985681, 0, 1.05, x_39754_1, sourcebus
5204, 0, 0.987447, 0, 1.05, x_39754_1, sourcebus
5205, 0, 0.983938, 0, 1.05, x_39754_1, sourcebus
5206, 0, 0.990491, 0, 1.05, x_39754_1, sourcebus
5207, 0, 0.991557, 0, 1.05, x_39754_1, sourcebus
5208, 0, 0.993421, 0, 1.05, x_39754_1, sourcebus
5209, 0, 0.99575, 0, 1.05, x_39754_1, sourcebus
5210, 0, 0.995581, 0, 1.05, x_39754_1, sourcebus
5211, 0, 0.995773, 0, 1.05, x_39754_1, sourcebus
5212, 0, 0.995407, 0, 1.05, x_39754_1, sourcebus
5213, 0, 0.995225, 0, 1.05, x_39754_1, sourcebus
5214, 0, 0.995584, 0, 1.05, x_39754_1, sourcebus
5215, 0, 0.989193, 0, 1.05, x_39754_1, sourcebus
5216, 0, 0.986588, 0, 1.05, x_39754_1, sourcebus
5217, 0, 0.9791, 0, 1.05, x_39754_1, sourcebus
5218, 0, 0.98001, 0, 1.05, x_39754_1, sourcebus
5219, 0, 0.985588, 0, 1.05, x_39754_1, sourcebus
5220, 0, 0.992252, 0, 1.05, x_39754_1, sourcebus
5221, 0, 0.998243, 0, 1.05, x_39754_1, sourcebus
5222, 0, 0.995381, 0, 1.05, x_39754_1, sourcebus
5223, 0, 0.997717, 0, 1.05, x_39754_1, sourcebus
5224, 0, 1.00299, 0, 1.05, x_39754_1, sourcebus
5225, 0, 1.00231, 0, 1.05, x_39754_1, sourcebus
5226, 0, 0.997386, 0, 1.05, x_39754_1, sourcebus
5227, 0, 0.995478, 0, 1.05, x_39754_1, sourcebus
5228, 0, 0.991212, 0, 1.05, x_39754_1, sourcebus
5229, 0, 0.983141, 0, 1.05, x_39754_1, sourcebus
5230, 0, 0.984227, 0, 1.05, x_39754_1, sourcebus
5231, 0, 0.991325, 0, 1.05, x_39754_1, sourcebus
5232, 0, 0.995211, 0, 1.05, x_39754_1, sourcebus
5233, 0, 0.997758, 0, 1.05, x_39754_1, sourcebus
5234, 0, 0.999278, 0, 1.05, x_39754_1, sourcebus
5235, 0, 0.997463, 0, 1.05, x_39754_1, sourcebus
5236, 0, 0.995682, 0, 1.05, x_39754_1, sourcebus
5237, 0, 0.993806, 0, 1.05, x_39754_1, sourcebus
5238, 0, 0.992677, 0, 1.05, x_39754_1, sourcebus
5239, 0, 0.980228, 0, 1.05, x_39754_1, sourcebus
5240, 0, 0.977676, 0, 1.05, x_39754_1, sourcebus
5241, 0, 0.980533, 0, 1.05, x_39754_1, sourcebus
5242, 0, 0.984739, 0, 1.05, x_39754_1, sourcebus
5243, 0, 0.992792, 0, 1.05, x_39754_1, sourcebus
5244, 0, 0.999511, 0, 1.05, x_39754_1, sourcebus
5245, 0, 1.00512, 0, 1.05, x_39754_1, sourcebus
5246, 0, 1.00867, 0, 1.05, x_39754_1, sourcebus
5247, 0, 1.00913, 0, 1.05, x_39754_1, sourcebus
5248, 0, 1.00919, 0, 1.05, x_39754_1, sourcebus
5249, 0, 1.00651, 0, 1.05, x_39754_1, sourcebus
5250, 0, 0.99818, 0, 1.05, x_39754_1, sourcebus
5251, 0, 0.995333, 0, 1.05, x_39754_1, sourcebus
5252, 0, 0.992897, 0, 1.05, x_39754_1, sourcebus
5253, 0, 0.988296, 0, 1.05, x_39754_1, sourcebus
5254, 0, 0.993846, 0, 1.05, x_39754_1, sourcebus
5255, 0, 0.99805, 0, 1.05, x_39754_1, sourcebus
5256, 0, 1.003, 0, 1.05, x_39754_1, sourcebus
5257, 0, 1.02082, 0, 1.05, x_69478_1, sourcebus
5258, 0, 1.02192, 0, 1.05, x_69478_1, sourcebus
5259, 0, 1.02306, 0, 1.05, x_6568_1, sourcebus
5260, 0, 1.02293, 0, 1.05, x_6568_1, sourcebus
5261, 0, 1.02359, 0, 1.05, x_69478_1, sourcebus
5262, 0, 1.02101, 0, 1.05, x_69478_1, sourcebus
5263, 0, 1.01592, 0, 1.05, x_6568_1, sourcebus
5264, 0, 1.01219, 0, 1.05, x_6568_1, sourcebus
5265, 0, 1.01204, 0, 1.05, x_6568_1, sourcebus
5266, 0, 1.01284, 0, 1.05, x_6568_1, sourcebus
5267, 0, 1.01577, 0, 1.05, x_6568_1, sourcebus
5268, 0, 1.0164, 0, 1.05, x_6568_1, sourcebus
5269, 0, 1.01857, 0, 1.05, x_6568_1, sourcebus
5270, 0, 1.02042, 0, 1.05, x_6568_1, sourcebus
5271, 0, 1.02194, 0, 1.05, x_69478_1, sourcebus
5272, 0, 1.02092, 0, 1.05, x_69478_1, sourcebus
5273, 0, 1.02036, 0, 1.05, x_69478_1, sourcebus
5274, 0, 1.01891, 0, 1.05, x_69478_1, sourcebus
5275, 0, 1.01496, 0, 1.05, x_39754_1, sourcebus
5276, 0, 1.01278, 0, 1.05, x_39754_1, sourcebus
5277, 0, 1.01113, 0, 1.05, x_39754_1, sourcebus
5278, 0, 1.01318, 0, 1.05, x_39754_1, sourcebus
5279, 0, 1.01694, 0, 1.05, x_39754_1, sourcebus
5280, 0, 1.02145, 0, 1.05, x_39754_1, sourcebus
5281, 0, 1.02476, 0, 1.05, x_6568_1, sourcebus
5282, 0, 1.02665, 0, 1.05, x_69478_1, sourcebus
5283, 0, 1.02764, 0, 1.05, x_69478_1, sourcebus
5284, 0, 1.02757, 0, 1.05, x_69478_1, sourcebus
5285, 0, 1.02697, 0, 1.05, x_69478_1, sourcebus
5286, 0, 1.02565, 0, 1.05, x_69478_1, sourcebus
5287, 0, 1.02095, 0, 1.05, x_6568_1, sourcebus
5288, 0, 1.01661, 0, 1.05, x_6568_1, sourcebus
5289, 0, 1.0172, 0, 1.05, x_6568_1, sourcebus
5290, 0, 1.01702, 0, 1.05, x_69478_1, sourcebus
5291, 0, 1.0167, 0, 1.05, x_69478_1, sourcebus
5292, 0, 1.01711, 0, 1.05, x_69478_1, sourcebus
5293, 0, 1.01656, 0, 1.05, x_69478_1, sourcebus
5294, 0, 1.01615, 0, 1.05, x_69478_1, sourcebus
5295, 0, 1.01661, 0, 1.05, x_69478_1, sourcebus
5296, 0, 1.01666, 0, 1.05, x_69478_1, sourcebus
5297, 0, 1.01613, 0, 1.05, x_69478_1, sourcebus
5298, 0, 1.01523, 0, 1.05, x_69478_1, sourcebus
5299, 0, 1.01345, 0, 1.05, x_69478_1, sourcebus
5300, 0, 1.01241, 0, 1.05, x_39754_1, sourcebus
5301, 0, 1.01093, 0, 1.05, x_39754_1, sourcebus
5302, 0, 1.01099, 0, 1.05, x_39754_1, sourcebus
5303, 0, 1.01343, 0, 1.05, x_39754_1, sourcebus
5304, 0, 1.01937, 0, 1.05, x_39754_1, sourcebus
5305, 0, 1.02304, 0, 1.05, x_69478_1, sourcebus
5306, 0, 1.02235, 0, 1.05, x_69478_1, sourcebus
5307, 0, 1.0225, 0, 1.05, x_69478_1, sourcebus
5308, 0, 1.02241, 0, 1.05, x_69478_1, sourcebus
5309, 0, 1.02073, 0, 1.05, x_69478_1, sourcebus
5310, 0, 1.01644, 0, 1.05, x_39754_1, sourcebus
5311, 0, 1.00782, 0, 1.05, x_39754_1, sourcebus
5312, 0, 1.00378, 0, 1.05, x_39754_1, sourcebus
5313, 0, 1.0049, 0, 1.05, x_6568_1, sourcebus
5314, 0, 1.00825, 0, 1.05, x_6568_1, sourcebus
5315, 0, 1.01098, 0, 1.05, x_69478_1, sourcebus
5316, 0, 1.0116, 0, 1.05, x_69478_1, sourcebus
5317, 0, 1.01202, 0, 1.05, x_69478_1, sourcebus
5318, 0, 1.01385, 0, 1.05, x_6568_1, sourcebus
5319, 0, 1.01509, 0, 1.05, x_69478_1, sourcebus
5320, 0, 1.01496, 0, 1.05, x_69478_1, sourcebus
5321, 0, 1.01446, 0, 1.05, x_69478_1, sourcebus
5322, 0, 1.01315, 0, 1.05, x_69478_1, sourcebus
5323, 0, 1.01124, 0, 1.05, x_69478_1, sourcebus
5324, 0, 1.00572, 0, 1.05, x_39754_1, sourcebus
5325, 0, 1.00239, 0, 1.05, x_39754_1, sourcebus
5326, 0, 1.00366, 0, 1.05, x_39754_1, sourcebus
5327, 0, 1.00719, 0, 1.05, x_39754_1, sourcebus
5328, 0, 1.01274, 0, 1.05, x_39754_1, sourcebus
5329, 0, 1.01488, 0, 1.05, x_39754_1, sourcebus
5330, 0, 1.01651, 0, 1.05, x_39754_1, sourcebus
